#{"t_start": 1763358890.7584512, "env_id": "GridWorldStatic-v0"}
r,l,t
29.0,2,482.355947
26.0,3,482.359946
23.0,4,482.365944
26.0,3,482.369942
32.0,1,482.371943
29.0,2,482.375273
23.0,4,482.38027
17.0,6,482.389049
26.0,3,482.394063
26.0,3,482.398057
23.0,4,482.404216
23.0,4,482.410212
26.0,3,482.414247
26.0,3,482.41877
29.0,2,482.42196
29.0,2,482.425112
29.0,2,482.428107
26.0,3,482.432106
29.0,2,482.434617
23.0,4,482.441175
17.0,6,482.452523
26.0,3,482.457708
20.0,5,482.46779
26.0,3,482.472444
29.0,2,482.475697
32.0,1,482.476698
26.0,3,482.482849
26.0,3,482.488401
26.0,3,482.493816
23.0,4,482.499281
26.0,3,482.50331
26.0,3,482.507353
26.0,3,482.51037
23.0,4,482.515368
26.0,3,482.51992
26.0,3,482.522919
26.0,3,482.526918
26.0,3,482.530006
29.0,2,482.531921
20.0,5,482.537962
20.0,5,482.544015
23.0,4,482.549014
29.0,2,482.551014
17.0,6,482.560857
26.0,3,482.56556
20.0,5,482.573696
32.0,1,482.576413
29.0,2,482.580656
17.0,6,482.592783
23.0,4,482.59841
23.0,4,482.60657
20.0,5,482.614108
23.0,4,482.809867
26.0,3,482.81587
29.0,2,482.81939
23.0,4,482.824734
23.0,4,482.832087
29.0,2,482.835083
26.0,3,482.840078
26.0,3,482.844073
29.0,2,482.84708
23.0,4,482.85328
32.0,1,482.85428
26.0,3,482.859395
26.0,3,482.864399
32.0,1,482.865402
23.0,4,482.871394
20.0,5,482.879006
29.0,2,482.88188
20.0,5,482.890116
20.0,5,482.897492
26.0,3,482.903275
29.0,2,482.907109
23.0,4,482.912767
20.0,5,482.919287
20.0,5,482.92633
20.0,5,482.932495
26.0,3,482.937141
23.0,4,482.943049
26.0,3,482.946852
23.0,4,482.952359
17.0,6,482.959984
29.0,2,482.961983
23.0,4,482.966988
26.0,3,482.971981
20.0,5,482.978978
26.0,3,482.983984
23.0,4,482.989982
26.0,3,482.994487
20.0,5,483.0026
23.0,4,483.007606
23.0,4,483.011939
20.0,5,483.018473
26.0,3,483.021975
29.0,2,483.024992
23.0,4,483.028992
20.0,5,483.035133
23.0,4,483.039132
29.0,2,483.041167
26.0,3,483.045276
17.0,6,483.052577
20.0,5,483.061707
17.0,6,483.068841
23.0,4,483.072894
26.0,3,483.076948
26.0,3,483.08093
20.0,5,483.087677
26.0,3,483.093854
20.0,5,483.104254
23.0,4,483.110357
26.0,3,483.113409
26.0,3,483.118986
26.0,3,483.121985
23.0,4,483.127432
26.0,3,483.131447
26.0,3,483.135764
23.0,4,483.142817
26.0,3,483.145816
32.0,1,483.146816
32.0,1,483.147869
32.0,1,483.149868
26.0,3,483.153961
20.0,5,483.15923
32.0,1,483.160336
26.0,3,483.163389
20.0,5,483.170634
32.0,1,483.357874
23.0,4,483.363873
32.0,1,483.364874
29.0,2,483.367876
32.0,1,483.368873
29.0,2,483.371872
17.0,6,483.380891
23.0,4,483.386888
29.0,2,483.389887
23.0,4,483.396886
29.0,2,483.399885
20.0,5,483.406897
26.0,3,483.410896
26.0,3,483.415888
23.0,4,483.421401
32.0,1,483.4234
26.0,3,483.4274
32.0,1,483.4284
26.0,3,483.433424
23.0,4,483.439421
32.0,1,483.440422
32.0,1,483.442422
23.0,4,483.448415
29.0,2,483.451414
26.0,3,483.455411
23.0,4,483.46147
32.0,1,483.462468
26.0,3,483.466632
32.0,1,483.469132
20.0,5,483.476618
23.0,4,483.481918
23.0,4,483.488917
26.0,3,483.492375
20.0,5,483.500031
26.0,3,483.583218
20.0,5,483.589263
32.0,1,483.590263
26.0,3,483.594708
32.0,1,483.595708
26.0,3,483.600222
29.0,2,483.602814
23.0,4,483.606903
29.0,2,483.609903
17.0,6,483.616954
17.0,6,483.626083
26.0,3,483.632304
26.0,3,483.637462
20.0,5,483.644506
29.0,2,483.646692
26.0,3,483.650115
32.0,1,483.652235
23.0,4,483.656214
29.0,2,483.659214
29.0,2,483.661213
32.0,1,483.66344
29.0,2,483.665452
32.0,1,483.666904
29.0,2,483.668958
23.0,4,483.674427
20.0,5,483.679873
32.0,1,483.680873
26.0,3,483.685763
23.0,4,483.691644
23.0,4,483.696627
20.0,5,483.702348
26.0,3,483.707428
29.0,2,483.710427
26.0,3,483.714921
29.0,2,483.718668
23.0,4,483.725929
26.0,3,483.728928
23.0,4,483.735122
29.0,2,483.738123
26.0,3,483.74231
29.0,2,483.744309
32.0,1,483.745284
23.0,4,483.751955
20.0,5,483.759031
26.0,3,483.763492
26.0,3,483.768754
26.0,3,483.773726
26.0,3,483.778795
20.0,5,483.784837
23.0,4,483.790371
29.0,2,483.792371
26.0,3,483.795845
23.0,4,484.019462
29.0,2,484.021976
23.0,4,484.027975
26.0,3,484.031975
29.0,2,484.034974
29.0,2,484.037972
23.0,4,484.043976
17.0,6,484.051978
23.0,4,484.057976
32.0,1,484.058976
20.0,5,484.066974
23.0,4,484.071993
26.0,3,484.075969
32.0,1,484.078326
23.0,4,484.084321
17.0,6,484.092343
29.0,2,484.095511
26.0,3,484.09953
26.0,3,484.103917
23.0,4,484.10922
29.0,2,484.112219
29.0,2,484.115226
29.0,2,484.118217
26.0,3,484.122736
26.0,3,484.127736
32.0,1,484.129736
26.0,3,484.134731
29.0,2,484.137733
32.0,1,484.138731
32.0,1,484.140733
26.0,3,484.14473
32.0,1,484.146726
23.0,4,484.151725
29.0,2,484.154724
29.0,2,484.157724
23.0,4,484.163723
23.0,4,484.168722
20.0,5,484.17572
32.0,1,484.176719
29.0,2,484.179719
32.0,1,484.181719
26.0,3,484.185717
26.0,3,484.189716
23.0,4,484.195715
29.0,2,484.198715
23.0,4,484.204713
26.0,3,484.208719
17.0,6,484.216804
29.0,2,484.220354
23.0,4,484.224874
32.0,1,484.225876
32.0,1,484.226874
17.0,6,484.234891
26.0,3,484.240858
17.0,6,484.252408
20.0,5,484.262865
32.0,1,484.263862
26.0,3,484.267861
20.0,5,484.272859
23.0,4,484.278978
26.0,3,484.283972
29.0,2,484.286973
26.0,3,484.292974
20.0,5,484.301973
29.0,2,484.304968
20.0,5,484.313238
29.0,2,484.316233
32.0,1,484.318234
20.0,5,484.325761
23.0,4,484.330924
20.0,5,484.337978
23.0,4,484.345951
26.0,3,484.352182
20.0,5,484.360404
23.0,4,484.366407
26.0,3,484.370886
32.0,1,484.372886
32.0,1,484.373886
29.0,2,484.376887
32.0,1,484.377902
26.0,3,484.382892
29.0,2,484.386328
29.0,2,484.389306
23.0,4,484.396311
23.0,4,484.40458
20.0,5,484.651824
26.0,3,484.655819
26.0,3,484.659821
26.0,3,484.664815
23.0,4,484.669814
17.0,6,484.677812
26.0,3,484.682812
17.0,6,484.692812
23.0,4,484.698811
26.0,3,484.704813
29.0,2,484.708822
29.0,2,484.711828
29.0,2,484.714821
32.0,1,484.716821
23.0,4,484.723345
23.0,4,484.729348
29.0,2,484.732348
23.0,4,484.738344
26.0,3,484.742345
23.0,4,484.74834
26.0,3,484.752337
23.0,4,484.75934
32.0,1,484.760339
26.0,3,484.765333
29.0,2,484.769333
17.0,6,484.776332
20.0,5,484.783331
29.0,2,484.785648
32.0,1,484.788096
29.0,2,484.791098
20.0,5,484.799298
20.0,5,484.806312
32.0,1,484.808308
23.0,4,484.816308
26.0,3,484.821847
17.0,6,484.830839
32.0,1,484.832838
29.0,2,484.83584
29.0,2,484.838838
20.0,5,484.848166
26.0,3,484.852164
29.0,2,484.855164
32.0,1,484.857164
26.0,3,484.863235
26.0,3,484.868901
26.0,3,484.875013
23.0,4,484.882133
20.0,5,484.89013
32.0,1,484.892131
17.0,6,484.901128
20.0,5,484.910285
23.0,4,484.917031
26.0,3,484.923218
26.0,3,484.928871
32.0,1,484.931126
32.0,1,484.933465
29.0,2,484.936977
32.0,1,484.938669
26.0,3,484.942843
20.0,5,484.949969
20.0,5,484.957068
32.0,1,484.959067
23.0,4,484.965591
29.0,2,484.968845
20.0,5,484.97764
23.0,4,484.984938
32.0,1,484.986045
29.0,2,484.98906
29.0,2,484.99206
17.0,6,485.002058
26.0,3,485.00707
23.0,4,485.013068
26.0,3,485.018068
29.0,2,485.021598
26.0,3,485.026597
32.0,1,485.028598
23.0,4,485.036189
32.0,1,485.038215
29.0,2,485.042189
26.0,3,485.047189
23.0,4,485.054149
23.0,4,485.062392
20.0,5,485.29835
26.0,3,485.303348
26.0,3,485.308359
20.0,5,485.31736
23.0,4,485.323888
23.0,4,485.331412
23.0,4,485.342409
23.0,4,485.355406
23.0,4,485.362406
26.0,3,485.368401
29.0,2,485.372398
20.0,5,485.380401
26.0,3,485.3864
32.0,1,485.389397
23.0,4,485.399395
26.0,3,485.406408
26.0,3,485.411405
20.0,5,485.420406
29.0,2,485.423934
23.0,4,485.429937
26.0,3,485.435935
29.0,2,485.439931
23.0,4,485.446932
23.0,4,485.453931
32.0,1,485.455931
23.0,4,485.463928
20.0,5,485.472924
32.0,1,485.474921
17.0,6,485.483921
32.0,1,485.485924
20.0,5,485.494916
20.0,5,485.503806
17.0,6,485.515037
23.0,4,485.521591
20.0,5,485.531356
26.0,3,485.53538
20.0,5,485.544429
20.0,5,485.55242
29.0,2,485.556426
26.0,3,485.563808
20.0,5,485.571331
29.0,2,485.574347
23.0,4,485.582544
23.0,4,485.589548
20.0,5,485.597632
26.0,3,485.602739
20.0,5,485.610726
26.0,3,485.616489
32.0,1,485.617538
29.0,2,485.620528
20.0,5,485.627052
23.0,4,485.632241
32.0,1,485.634461
17.0,6,485.643481
20.0,5,485.650001
23.0,4,485.656004
23.0,4,485.663013
29.0,2,485.66751
17.0,6,485.677774
32.0,1,485.679773
26.0,3,485.686772
23.0,4,485.69377
32.0,1,485.696748
23.0,4,485.704937
20.0,5,485.715307
29.0,2,485.720533
32.0,1,485.72208
26.0,3,485.727057
29.0,2,485.729242
29.0,2,485.734215
29.0,2,485.737268
32.0,1,485.73932
20.0,5,485.745411
32.0,1,485.747412
26.0,3,485.753943
23.0,4,485.967608
32.0,1,485.969612
23.0,4,485.97692
20.0,5,485.985915
23.0,4,485.990915
26.0,3,485.996916
20.0,5,486.004914
29.0,2,486.009926
32.0,1,486.013929
20.0,5,486.023458
32.0,1,486.027454
32.0,1,486.032453
20.0,5,486.041661
23.0,4,486.050662
17.0,6,486.060655
20.0,5,486.071652
17.0,6,486.081871
26.0,3,486.086864
26.0,3,486.09187
26.0,3,486.09587
23.0,4,486.103867
23.0,4,486.109882
23.0,4,486.116878
23.0,4,486.123413
17.0,6,486.132407
20.0,5,486.139402
26.0,3,486.144407
17.0,6,486.154405
20.0,5,486.162405
20.0,5,486.170402
17.0,6,486.178713
29.0,2,486.181742
23.0,4,486.187139
17.0,6,486.195138
26.0,3,486.199136
17.0,6,486.206156
26.0,3,486.21015
23.0,4,486.215585
26.0,3,486.220582
29.0,2,486.223167
29.0,2,486.226243
23.0,4,486.235535
23.0,4,486.243443
26.0,3,486.247878
23.0,4,486.253879
23.0,4,486.260802
29.0,2,486.264022
26.0,3,486.269021
20.0,5,486.277369
26.0,3,486.282898
29.0,2,486.286205
26.0,3,486.290702
32.0,1,486.291703
29.0,2,486.296188
29.0,2,486.29956
29.0,2,486.302996
32.0,1,486.305003
29.0,2,486.30901
32.0,1,486.311012
29.0,2,486.315207
29.0,2,486.319462
23.0,4,486.326689
23.0,4,486.332798
32.0,1,486.334838
20.0,5,486.342146
17.0,6,486.350342
26.0,3,486.354341
23.0,4,486.359152
23.0,4,486.365561
26.0,3,486.370831
23.0,4,486.378321
26.0,3,486.383529
20.0,5,486.393962
20.0,5,486.607884
17.0,6,486.616882
32.0,1,486.618882
29.0,2,486.621395
32.0,1,486.623402
26.0,3,486.627526
23.0,4,486.633875
23.0,4,486.639994
29.0,2,486.642978
23.0,4,486.647982
23.0,4,486.654328
29.0,2,486.658444
29.0,2,486.660891
26.0,3,486.666834
29.0,2,486.671186
23.0,4,486.683382
20.0,5,486.692605
23.0,4,486.698601
20.0,5,486.705792
32.0,1,486.706796
29.0,2,486.710578
26.0,3,486.715042
26.0,3,486.719042
32.0,1,486.721576
26.0,3,486.725579
26.0,3,486.729905
26.0,3,486.734945
26.0,3,486.738946
20.0,5,486.745943
26.0,3,486.750204
20.0,5,486.757201
29.0,2,486.760201
20.0,5,486.768199
29.0,2,486.770199
26.0,3,486.775195
23.0,4,486.780199
26.0,3,486.784443
32.0,1,486.786442
26.0,3,486.790442
23.0,4,486.795438
32.0,1,486.797439
20.0,5,486.805435
32.0,1,486.807446
32.0,1,486.808449
32.0,1,486.810449
29.0,2,486.814449
32.0,1,486.815448
26.0,3,486.822025
29.0,2,486.826029
17.0,6,486.837977
26.0,3,486.842974
29.0,2,486.847434
23.0,4,486.854431
26.0,3,486.860517
26.0,3,486.865587
29.0,2,486.869591
29.0,2,486.872588
23.0,4,486.879179
29.0,2,486.882308
32.0,1,486.884317
26.0,3,486.889588
32.0,1,486.891593
23.0,4,486.897245
23.0,4,486.906407
20.0,5,486.919405
26.0,3,486.923938
26.0,3,486.928934
29.0,2,486.933321
26.0,3,486.937311
23.0,4,486.944472
23.0,4,486.951425
29.0,2,486.955423
26.0,3,486.960423
23.0,4,486.968621
20.0,5,486.977672
29.0,2,486.981675
23.0,4,486.988433
29.0,2,486.992542
17.0,6,487.00675
23.0,4,487.015952
23.0,4,487.024015
20.0,5,487.03489
32.0,1,487.036934
32.0,1,487.038915
17.0,6,487.317865
17.0,6,487.329729
20.0,5,487.337539
29.0,2,487.340757
23.0,4,487.346281
29.0,2,487.349571
23.0,4,487.355125
17.0,6,487.366375
29.0,2,487.370403
26.0,3,487.37649
32.0,1,487.378125
29.0,2,487.381137
26.0,3,487.386136
23.0,4,487.392131
26.0,3,487.398135
23.0,4,487.406134
26.0,3,487.412136
17.0,6,487.424181
32.0,1,487.426178
17.0,6,487.436778
32.0,1,487.43878
23.0,4,487.446778
20.0,5,487.45479
32.0,1,487.456788
23.0,4,487.466784
26.0,3,487.471301
26.0,3,487.477294
20.0,5,487.485614
26.0,3,487.489801
26.0,3,487.494802
23.0,4,487.501024
26.0,3,487.505281
20.0,5,487.512373
26.0,3,487.518264
29.0,2,487.522736
20.0,5,487.532236
26.0,3,487.539289
17.0,6,487.551972
26.0,3,487.559439
26.0,3,487.566128
17.0,6,487.578344
20.0,5,487.588345
23.0,4,487.597021
17.0,6,487.611654
26.0,3,487.617378
23.0,4,487.626803
23.0,4,487.638278
23.0,4,487.647843
26.0,3,487.653848
29.0,2,487.658863
26.0,3,487.666432
23.0,4,487.674935
23.0,4,487.682623
29.0,2,487.687646
26.0,3,487.694886
29.0,2,487.700758
20.0,5,487.71125
32.0,1,487.714742
23.0,4,487.723701
23.0,4,487.733665
20.0,5,487.744663
32.0,1,487.746793
29.0,2,487.752244
29.0,2,487.757238
23.0,4,487.765759
23.0,4,487.773827
23.0,4,487.783309
32.0,1,487.785313
26.0,3,487.790448
23.0,4,487.800626
23.0,4,487.806455
26.0,3,487.810586
29.0,2,487.81426
32.0,1,487.816257
26.0,3,487.821774
29.0,2,488.059024
32.0,1,488.06002
23.0,4,488.066019
23.0,4,488.07202
29.0,2,488.076016
20.0,5,488.085014
23.0,4,488.090424
29.0,2,488.093423
29.0,2,488.097872
20.0,5,488.105869
20.0,5,488.115268
29.0,2,488.118887
26.0,3,488.1229
26.0,3,488.12834
32.0,1,488.131339
26.0,3,488.136338
32.0,1,488.138342
26.0,3,488.142336
23.0,4,488.149341
26.0,3,488.154333
32.0,1,488.155333
20.0,5,488.163334
20.0,5,488.170826
32.0,1,488.171825
29.0,2,488.174825
26.0,3,488.178904
26.0,3,488.183691
29.0,2,488.191882
32.0,1,488.193966
20.0,5,488.202965
29.0,2,488.206211
26.0,3,488.211222
26.0,3,488.216215
29.0,2,488.219217
32.0,1,488.220214
23.0,4,488.225728
20.0,5,488.232725
32.0,1,488.23473
26.0,3,488.238727
20.0,5,488.246722
29.0,2,488.249722
20.0,5,488.256968
23.0,4,488.261983
23.0,4,488.266981
29.0,2,488.270983
20.0,5,488.27898
17.0,6,488.288978
32.0,1,488.290986
17.0,6,488.303988
32.0,1,488.305974
29.0,2,488.311005
26.0,3,488.317003
26.0,3,488.326527
26.0,3,488.332525
20.0,5,488.342522
26.0,3,488.347546
32.0,1,488.348523
29.0,2,488.35052
26.0,3,488.354549
20.0,5,488.362517
23.0,4,488.371516
23.0,4,488.379342
26.0,3,488.38498
23.0,4,488.391973
32.0,1,488.393974
26.0,3,488.398236
32.0,1,488.400236
23.0,4,488.408382
26.0,3,488.416374
23.0,4,488.424693
23.0,4,488.432633
29.0,2,488.435673
23.0,4,488.44285
26.0,3,488.450849
23.0,4,488.461747
32.0,1,488.464003
26.0,3,488.47
32.0,1,488.472
23.0,4,488.479897
17.0,6,488.492948
26.0,3,488.497939
23.0,4,488.502939
26.0,3,488.506937
17.0,6,488.728219
20.0,5,488.734663
20.0,5,488.741666
20.0,5,488.74966
32.0,1,488.751664
20.0,5,488.758655
23.0,4,488.764656
26.0,3,488.769652
29.0,2,488.771652
23.0,4,488.77765
20.0,5,488.784651
29.0,2,488.786651
20.0,5,488.793664
23.0,4,488.799648
29.0,2,488.802646
20.0,5,488.809659
26.0,3,488.814652
23.0,4,488.819774
17.0,6,488.828556
29.0,2,488.831556
29.0,2,488.833554
26.0,3,488.837554
17.0,6,488.846544
23.0,4,488.851543
29.0,2,488.854542
23.0,4,488.860548
29.0,2,488.863548
29.0,2,488.865547
26.0,3,488.870545
17.0,6,488.878537
26.0,3,488.882547
29.0,2,488.885543
29.0,2,488.887543
23.0,4,488.89502
23.0,4,488.900724
17.0,6,488.910264
32.0,1,488.912264
23.0,4,488.920259
26.0,3,488.925785
23.0,4,488.936065
17.0,6,488.949452
20.0,5,488.961247
26.0,3,488.968502
23.0,4,488.976497
26.0,3,488.984992
26.0,3,488.991015
17.0,6,489.00099
29.0,2,489.00399
29.0,2,489.005986
26.0,3,489.010009
17.0,6,489.021363
32.0,1,489.023899
26.0,3,489.030897
32.0,1,489.033897
32.0,1,489.035896
32.0,1,489.037895
32.0,1,489.039895
23.0,4,489.048935
32.0,1,489.050935
32.0,1,489.052936
20.0,5,489.064142
23.0,4,489.070139
26.0,3,489.074138
26.0,3,489.079465
32.0,1,489.082228
26.0,3,489.086196
32.0,1,489.087196
26.0,3,489.09121
26.0,3,489.096195
23.0,4,489.101193
29.0,2,489.104193
29.0,2,489.106193
17.0,6,489.116376
23.0,4,489.122178
32.0,1,489.123687
20.0,5,489.133343
17.0,6,489.143333
32.0,1,489.365541
20.0,5,489.372547
23.0,4,489.379539
29.0,2,489.382545
29.0,2,489.385543
23.0,4,489.39354
32.0,1,489.394541
26.0,3,489.399533
32.0,1,489.400532
26.0,3,489.404532
32.0,1,489.406532
29.0,2,489.409541
17.0,6,489.418963
26.0,3,489.426798
26.0,3,489.435215
23.0,4,489.445215
32.0,1,489.448212
23.0,4,489.45721
29.0,2,489.461216
20.0,5,489.470206
32.0,1,489.471206
23.0,4,489.479036
32.0,1,489.481035
29.0,2,489.483487
26.0,3,489.488996
26.0,3,489.494992
29.0,2,489.497996
23.0,4,489.505227
23.0,4,489.513644
29.0,2,489.517844
26.0,3,489.524359
29.0,2,489.529366
23.0,4,489.535404
23.0,4,489.541781
20.0,5,489.550783
26.0,3,489.554775
29.0,2,489.557775
26.0,3,489.564778
20.0,5,489.574273
32.0,1,489.576712
32.0,1,489.578706
23.0,4,489.585914
23.0,4,489.592123
23.0,4,489.599764
23.0,4,489.607029
17.0,6,489.618991
23.0,4,489.626224
32.0,1,489.627951
23.0,4,489.635691
23.0,4,489.643223
29.0,2,489.646754
32.0,1,489.64975
32.0,1,489.650751
29.0,2,489.654753
26.0,3,489.661454
23.0,4,489.668573
23.0,4,489.675607
26.0,3,489.682615
20.0,5,489.69186
23.0,4,489.701306
32.0,1,489.703305
23.0,4,489.710961
29.0,2,489.71574
23.0,4,489.72425
32.0,1,489.726268
32.0,1,489.728743
26.0,3,489.733758
32.0,1,489.736269
23.0,4,489.74292
23.0,4,489.750782
29.0,2,489.754602
29.0,2,489.759598
23.0,4,489.767714
23.0,4,489.777639
32.0,1,489.779844
29.0,2,489.785361
32.0,1,489.787609
23.0,4,489.799759
26.0,3,489.807237
23.0,4,489.815936
20.0,5,489.824886
23.0,4,489.833092
23.0,4,489.840864
26.0,3,489.847718
23.0,4,489.857088
20.0,5,490.10504
32.0,1,490.106039
26.0,3,490.111045
29.0,2,490.11405
29.0,2,490.117047
29.0,2,490.120047
17.0,6,490.128567
26.0,3,490.132565
20.0,5,490.140563
26.0,3,490.145562
17.0,6,490.153559
26.0,3,490.158561
20.0,5,490.166555
32.0,1,490.168553
26.0,3,490.172553
20.0,5,490.18055
26.0,3,490.184549
29.0,2,490.187549
26.0,3,490.192552
23.0,4,490.20055
32.0,1,490.202545
32.0,1,490.204545
26.0,3,490.210551
29.0,2,490.214555
32.0,1,490.216551
26.0,3,490.22155
26.0,3,490.227076
23.0,4,490.234404
26.0,3,490.240398
26.0,3,490.244398
29.0,2,490.247794
26.0,3,490.252265
32.0,1,490.254265
20.0,5,490.262265
20.0,5,490.269265
26.0,3,490.273264
17.0,6,490.283258
26.0,3,490.288261
32.0,1,490.289258
20.0,5,490.298255
26.0,3,490.302259
23.0,4,490.307263
17.0,6,490.316969
29.0,2,490.320986
29.0,2,490.323994
32.0,1,490.326435
29.0,2,490.328867
26.0,3,490.334898
26.0,3,490.340898
29.0,2,490.343897
26.0,3,490.351065
26.0,3,490.355596
26.0,3,490.36063
26.0,3,490.365727
29.0,2,490.36973
17.0,6,490.38074
20.0,5,490.389724
23.0,4,490.396722
32.0,1,490.398722
26.0,3,490.404722
26.0,3,490.410782
26.0,3,490.416955
17.0,6,490.428881
29.0,2,490.432853
26.0,3,490.43785
20.0,5,490.448214
20.0,5,490.457075
20.0,5,490.466447
23.0,4,490.473446
32.0,1,490.475445
26.0,3,490.481419
29.0,2,490.485674
29.0,2,490.488672
26.0,3,490.49544
26.0,3,490.500455
29.0,2,490.504454
32.0,1,490.506458
29.0,2,490.509467
23.0,4,490.516467
32.0,1,490.518466
26.0,3,490.523978
20.0,5,490.533436
29.0,2,490.537435
17.0,6,490.745829
23.0,4,490.751827
29.0,2,490.754826
29.0,2,490.757826
20.0,5,490.765824
29.0,2,490.768823
29.0,2,490.771822
17.0,6,490.780829
23.0,4,490.785825
29.0,2,490.788827
26.0,3,490.793823
26.0,3,490.797817
23.0,4,490.801815
29.0,2,490.803815
29.0,2,490.807824
20.0,5,490.815826
23.0,4,490.820825
29.0,2,490.822829
23.0,4,490.829604
32.0,1,490.831603
23.0,4,490.836597
20.0,5,490.843597
17.0,6,490.851593
29.0,2,490.85459
20.0,5,490.86194
32.0,1,490.864127
29.0,2,490.867126
26.0,3,490.872124
26.0,3,490.876122
23.0,4,490.882152
23.0,4,490.888152
20.0,5,490.894147
26.0,3,490.898141
23.0,4,490.90414
26.0,3,490.908139
17.0,6,490.916149
26.0,3,490.920148
26.0,3,490.924147
23.0,4,490.929667
20.0,5,490.936666
17.0,6,490.945666
29.0,2,490.948662
17.0,6,490.958662
26.0,3,490.962659
17.0,6,490.970659
20.0,5,490.978661
26.0,3,490.983655
29.0,2,490.987661
23.0,4,490.993676
29.0,2,490.996654
20.0,5,491.004676
26.0,3,491.010668
32.0,1,491.013682
29.0,2,491.015665
26.0,3,491.019664
20.0,5,491.026218
23.0,4,491.033189
26.0,3,491.037184
32.0,1,491.038183
26.0,3,491.045531
23.0,4,491.053666
29.0,2,491.057661
20.0,5,491.067658
29.0,2,491.073288
26.0,3,491.079444
29.0,2,491.082471
26.0,3,491.087441
20.0,5,491.096437
26.0,3,491.102942
26.0,3,491.109959
20.0,5,491.116088
26.0,3,491.120087
29.0,2,491.123086
23.0,4,491.129195
23.0,4,491.135696
20.0,5,491.339662
20.0,5,491.346661
29.0,2,491.34966
29.0,2,491.352659
26.0,3,491.356659
26.0,3,491.360658
17.0,6,491.369104
20.0,5,491.3761
29.0,2,491.3791
29.0,2,491.382099
29.0,2,491.384099
26.0,3,491.389114
17.0,6,491.397096
26.0,3,491.401095
29.0,2,491.404099
20.0,5,491.411099
26.0,3,491.416119
20.0,5,491.423377
29.0,2,491.426898
20.0,5,491.433894
32.0,1,491.43689
29.0,2,491.439889
26.0,3,491.444888
26.0,3,491.449888
26.0,3,491.453887
20.0,5,491.460885
32.0,1,491.462885
20.0,5,491.469882
20.0,5,491.476881
23.0,4,491.48288
29.0,2,491.485879
29.0,2,491.487879
26.0,3,491.492881
29.0,2,491.494878
23.0,4,491.500876
20.0,5,491.507874
26.0,3,491.51188
26.0,3,491.516878
26.0,3,491.520878
23.0,4,491.526405
23.0,4,491.532399
26.0,3,491.537402
23.0,4,491.544408
26.0,3,491.549403
23.0,4,491.556401
26.0,3,491.561394
23.0,4,491.568392
26.0,3,491.573912
29.0,2,491.577053
20.0,5,491.586104
23.0,4,491.596032
29.0,2,491.600013
29.0,2,491.604518
23.0,4,491.612865
32.0,1,491.614868
23.0,4,491.620842
32.0,1,491.623079
20.0,5,491.631933
29.0,2,491.635912
23.0,4,491.64491
29.0,2,491.648937
20.0,5,491.656905
29.0,2,491.6609
26.0,3,491.666015
26.0,3,491.671044
26.0,3,491.678087
29.0,2,491.682554
29.0,2,491.685544
26.0,3,491.690887
29.0,2,491.695979
23.0,4,491.704256
32.0,1,491.705284
26.0,3,491.711083
20.0,5,491.718117
23.0,4,491.722623
26.0,3,491.729228
26.0,3,491.734519
23.0,4,491.741842
23.0,4,491.750123
29.0,2,491.967592
23.0,4,491.974055
20.0,5,491.983243
23.0,4,491.990015
23.0,4,491.99657
23.0,4,492.00257
26.0,3,492.007591
29.0,2,492.009966
23.0,4,492.017683
32.0,1,492.018697
26.0,3,492.023287
29.0,2,492.026816
23.0,4,492.03382
26.0,3,492.038823
29.0,2,492.041819
26.0,3,492.047101
23.0,4,492.052106
26.0,3,492.056793
20.0,5,492.064543
32.0,1,492.066543
20.0,5,492.075032
23.0,4,492.081397
29.0,2,492.084348
26.0,3,492.088849
29.0,2,492.092122
17.0,6,492.09953
29.0,2,492.102542
23.0,4,492.107054
23.0,4,492.112257
23.0,4,492.117255
23.0,4,492.123387
23.0,4,492.129025
26.0,3,492.133412
20.0,5,492.139419
32.0,1,492.141418
26.0,3,492.145418
26.0,3,492.149416
23.0,4,492.155415
23.0,4,492.160414
23.0,4,492.16642
20.0,5,492.173419
26.0,3,492.178941
32.0,1,492.180617
20.0,5,492.188868
26.0,3,492.193221
20.0,5,492.200264
32.0,1,492.201264
23.0,4,492.205263
23.0,4,492.210261
26.0,3,492.214283
26.0,3,492.217282
20.0,5,492.224689
29.0,2,492.22835
23.0,4,492.235286
17.0,6,492.244648
26.0,3,492.249647
17.0,6,492.258644
26.0,3,492.262656
29.0,2,492.265646
23.0,4,492.270645
20.0,5,492.277643
17.0,6,492.28764
26.0,3,492.292637
26.0,3,492.297639
23.0,4,492.301637
29.0,2,492.304662
26.0,3,492.310007
17.0,6,492.319278
20.0,5,492.327709
26.0,3,492.330662
26.0,3,492.333666
26.0,3,492.338659
20.0,5,492.346658
23.0,4,492.538572
20.0,5,492.546896
29.0,2,492.549901
29.0,2,492.552918
26.0,3,492.557899
29.0,2,492.560895
26.0,3,492.5649
26.0,3,492.569923
26.0,3,492.573895
23.0,4,492.580749
23.0,4,492.587754
23.0,4,492.593753
26.0,3,492.598753
29.0,2,492.601752
23.0,4,492.607749
29.0,2,492.610743
17.0,6,492.618755
29.0,2,492.621757
26.0,3,492.62726
29.0,2,492.630269
29.0,2,492.632268
29.0,2,492.635268
29.0,2,492.638267
29.0,2,492.641266
29.0,2,492.644265
29.0,2,492.647269
17.0,6,492.655263
26.0,3,492.660262
