#{"t_start": 1763328620.2296972, "env_id": "GridWorldMoving-v0"}
r,l,t
8.0,9,946.597245
26.0,3,946.599245
-22.0,19,946.612289
32.0,1,946.612289
17.0,6,946.616814
17.0,6,946.620818
11.0,8,946.625876
23.0,4,946.628874
-31.0,22,946.643878
2.0,11,946.650885
29.0,2,946.652886
-70.0,35,946.67582
2.0,11,946.683841
11.0,8,946.688964
23.0,4,946.691964
-22.0,19,946.704071
-70.0,35,946.811642
-16.0,17,946.822641
-13.0,16,946.833648
29.0,2,946.834647
26.0,3,946.836648
32.0,1,946.837647
-13.0,16,946.846807
26.0,3,946.852827
-16.0,17,946.863858
-13.0,16,946.873869
-16.0,17,946.883114
-13.0,16,946.894906
17.0,6,946.898929
11.0,8,946.905038
2.0,11,946.912048
29.0,2,946.913048
-37.0,24,946.929139
-52.0,29,946.948138
-25.0,20,946.962137
-70.0,35,947.071884
-19.0,18,947.083883
29.0,2,947.084883
-103.0,46,947.114419
32.0,1,947.11542
5.0,10,947.121418
-40.0,25,947.138462
32.0,1,947.138462
-4.0,13,947.147461
2.0,11,947.155796
-73.0,36,947.177814
-13.0,16,947.186816
32.0,1,947.187816
-67.0,34,947.207844
20.0,5,947.210905
-13.0,16,947.221069
29.0,2,947.222068
20.0,5,947.225068
-13.0,16,947.3196
-16.0,17,947.331599
17.0,6,947.335598
-13.0,16,947.346598
29.0,2,947.347597
8.0,9,947.353599
-202.0,79,947.406244
11.0,8,947.411878
26.0,3,947.413886
26.0,3,947.415886
14.0,7,947.420906
-193.0,76,947.471368
-46.0,27,947.573033
23.0,4,947.576064
-1.0,12,947.584296
-76.0,37,947.609642
-43.0,26,947.626879
32.0,1,947.627383
26.0,3,947.629648
26.0,3,947.63167
-109.0,48,947.665086
26.0,3,947.667086
32.0,1,947.668086
-16.0,17,947.680086
5.0,10,947.686085
23.0,4,947.689085
5.0,10,947.69609
14.0,7,947.700089
-73.0,36,947.724903
-111.0,47,947.839968
32.0,1,947.839968
-37.0,24,947.855967
11.0,8,947.86197
-61.0,32,947.883092
-142.0,59,947.92184
23.0,4,947.92484
32.0,1,947.92484
23.0,4,947.92784
-130.0,55,947.963837
14.0,7,947.968837
-22.0,19,947.980836
23.0,4,947.983838
-1.0,12,947.991836
14.0,7,948.081637
26.0,3,948.083637
2.0,11,948.091636
-13.0,16,948.10187
-1.0,12,948.110379
29.0,2,948.11238
-19.0,18,948.124378
-73.0,36,948.146378
11.0,8,948.150377
-10.0,15,948.15938
14.0,7,948.163382
-73.0,36,948.184869
23.0,4,948.186869
20.0,5,948.189916
23.0,4,948.191936
-112.0,49,948.2234
14.0,7,948.2284
-33.0,21,948.242399
26.0,3,948.330809
-67.0,34,948.35407
5.0,10,948.36107
-31.0,22,948.375288
8.0,9,948.381295
-22.0,19,948.394307
14.0,7,948.399315
-43.0,26,948.416724
-1.0,12,948.424733
-4.0,13,948.433746
-46.0,27,948.451914
5.0,10,948.459066
5.0,10,948.465065
-22.0,19,948.478065
17.0,6,948.482064
5.0,10,948.489064
-28.0,21,948.586907
-156.0,62,948.628465
8.0,9,948.634601
-79.0,38,948.660184
-28.0,21,948.676496
-1.0,12,948.684746
-100.0,45,948.717465
2.0,11,948.725848
5.0,10,948.733694
2.0,11,948.742702
23.0,4,948.745233
-13.0,16,948.756233
26.0,3,948.758232
-55.0,30,948.862162
-31.0,22,948.87716
-7.0,14,948.88616
11.0,8,948.89116
-31.0,22,948.906162
-13.0,16,948.916726
-55.0,30,948.936823
-10.0,15,948.946023
23.0,4,948.949023
11.0,8,948.955046
8.0,9,949.060859
-43.0,26,949.075196
14.0,7,949.079195
-28.0,21,949.091338
20.0,5,949.093338
20.0,5,949.096342
-124.0,53,949.188891
-22.0,19,949.201926
-37.0,24,949.217434
-1.0,12,949.226433
20.0,5,949.229433
23.0,4,949.232433
-91.0,42,949.260431
-16.0,17,949.27243
32.0,1,949.27243
-10.0,15,949.282429
14.0,7,949.287429
-31.0,22,949.301432
-141.0,57,949.334488
-24.0,18,949.420441
-4.0,13,949.42963
29.0,2,949.43063
-40.0,25,949.447627
11.0,8,949.452628
32.0,1,949.453627
-7.0,14,949.463626
-7.0,14,949.472626
-4.0,13,949.481627
20.0,5,949.484625
-16.0,17,949.496627
-10.0,15,949.506629
11.0,8,949.512132
29.0,2,949.513132
5.0,10,949.520133
32.0,1,949.521133
-1.0,12,949.529132
14.0,7,949.534132
8.0,9,949.540232
20.0,5,949.543231
-10.0,15,949.553232
-61.0,32,949.574762
20.0,5,949.583789
-58.0,31,949.685083
-13.0,16,949.694177
-109.0,48,949.722686
-115.0,50,949.756959
2.0,11,949.763317
11.0,8,949.767338
-175.0,70,949.806687
-4.0,13,949.814353
-22.0,19,949.824607
-67.0,34,949.93385
23.0,4,949.93585
-43.0,26,949.950849
5.0,10,949.957848
20.0,5,949.961848
20.0,5,949.964848
-76.0,37,949.989846
11.0,8,949.995301
-85.0,40,950.021807
23.0,4,950.024807
26.0,3,950.026807
26.0,3,950.028807
8.0,9,950.034806
8.0,9,950.040806
32.0,1,950.041806
32.0,1,950.042806
-40.0,25,950.058805
2.0,11,950.066804
23.0,4,950.068804
-22.0,19,950.178127
-4.0,13,950.186348
-82.0,39,950.211931
8.0,9,950.21793
32.0,1,950.218934
11.0,8,950.224929
-52.0,29,950.243928
32.0,1,950.244929
2.0,11,950.253049
23.0,4,950.256048
20.0,5,950.259048
-103.0,46,950.290045
-4.0,13,950.29905
8.0,9,950.305049
17.0,6,950.309049
14.0,7,950.313559
-22.0,19,950.326557
14.0,7,950.330558
26.0,3,950.332558
-39.0,23,950.346557
-34.0,23,950.44424
-28.0,21,950.457365
8.0,9,950.464365
20.0,5,950.467364
-94.0,43,950.495363
20.0,5,950.499367
-19.0,18,950.510369
5.0,10,950.517511
-10.0,15,950.526932
14.0,7,950.531939
-36.0,22,950.546219
-58.0,31,950.567331
-70.0,35,950.590617
17.0,6,950.594624
29.0,2,950.595628
17.0,6,950.685256
-13.0,16,950.696259
-49.0,28,950.714874
26.0,3,950.716873
23.0,4,950.719873
-175.0,70,950.765985
-7.0,14,950.774984
-46.0,27,950.792361
20.0,5,950.796367
-4.0,13,950.805366
11.0,8,950.809366
17.0,6,950.813877
-7.0,14,950.823876
-94.0,43,950.851874
-4.0,13,950.956302
32.0,1,950.956302
-13.0,16,950.967301
-10.0,15,950.977305
23.0,4,950.980305
-7.0,14,950.989604
29.0,2,950.990604
29.0,2,950.991604
23.0,4,950.994604
-79.0,38,951.019727
-1.0,12,951.028058
-67.0,34,951.049062
5.0,10,951.055062
29.0,2,951.056064
29.0,2,951.057063
-43.0,26,951.072062
5.0,10,951.077061
-1.0,12,951.084061
-22.0,19,951.095195
-37.0,24,951.109633
-97.0,44,951.215639
17.0,6,951.219638
23.0,4,951.221638
5.0,10,951.228639
32.0,1,951.229639
-40.0,25,951.245638
32.0,1,951.246638
-256.0,97,951.311167
-28.0,21,951.324523
29.0,2,951.326523
-13.0,16,951.336522
32.0,1,951.337522
-19.0,18,951.349547
8.0,9,951.355547
-4.0,13,951.447237
32.0,1,951.448236
-100.0,45,951.477233
20.0,5,951.480232
5.0,10,951.487232
-55.0,30,951.506744
20.0,5,951.509745
32.0,1,951.511251
32.0,1,951.51228
-79.0,38,951.537287
-175.0,70,951.580459
-16.0,17,951.592457
-1.0,12,951.600461
-13.0,16,951.695451
-7.0,14,951.704768
-37.0,24,951.720792
29.0,2,951.722264
-19.0,18,951.734272
11.0,8,951.740271
-1.0,12,951.748271
8.0,9,951.754271
14.0,7,951.75827
-1.0,12,951.766269
-19.0,18,951.778324
-16.0,17,951.789331
17.0,6,951.793582
-10.0,15,951.803682
-13.0,16,951.814218
26.0,3,951.816233
-64.0,33,951.838258
8.0,9,951.844265
8.0,9,951.850264
-13.0,16,951.861271
2.0,11,951.961556
32.0,1,951.962557
14.0,7,951.967557
-7.0,14,951.976556
-46.0,27,951.994555
-112.0,49,952.027067
-19.0,18,952.038359
-63.0,31,952.059354
20.0,5,952.062352
23.0,4,952.065352
29.0,2,952.066352
-22.0,19,952.079395
17.0,6,952.083388
8.0,9,952.089386
-49.0,28,952.107388
-7.0,14,952.116894
-13.0,16,952.212518
-16.0,17,952.223968
2.0,11,952.231137
32.0,1,952.232161
32.0,1,952.232161
-40.0,25,952.24916
32.0,1,952.250159
-123.0,51,952.283184
23.0,4,952.286184
-43.0,26,952.301197
23.0,4,952.303617
-25.0,20,952.327172
26.0,3,952.329172
11.0,8,952.334173
23.0,4,952.336352
-10.0,15,952.344352
-37.0,24,952.358351
-55.0,30,952.37535
2.0,11,952.497589
23.0,4,952.499596
-19.0,18,952.511622
-40.0,25,952.528942
29.0,2,952.529943
14.0,7,952.535684
-22.0,19,952.547826
32.0,1,952.548829
29.0,2,952.549825
14.0,7,952.554834
-10.0,15,952.564856
2.0,11,952.572875
8.0,9,952.579001
-25.0,20,952.591784
20.0,5,952.595814
-97.0,44,952.624762
17.0,6,952.628761
-67.0,34,952.650881
23.0,4,952.653881
-46.0,27,952.758146
-40.0,25,952.775144
-157.0,64,952.81675
23.0,4,952.81875
-215.0,80,952.869037
-76.0,37,952.893036
8.0,9,952.899041
20.0,5,952.903039
23.0,4,952.906039
-19.0,18,952.91755
-28.0,21,953.015218
29.0,2,953.016215
20.0,5,953.019222
-4.0,13,953.026231
-16.0,17,953.036284
-67.0,34,953.05578
-1.0,12,953.063781
32.0,1,953.064781
17.0,6,953.06878
-4.0,13,953.077781
26.0,3,953.079779
-22.0,19,953.09393
2.0,11,953.102267
11.0,8,953.108105
14.0,7,953.11351
-4.0,13,953.122496
-55.0,30,953.143366
5.0,10,953.150366
-16.0,17,953.161365
-92.0,39,953.270775
-25.0,20,953.283791
14.0,7,953.288832
-4.0,13,953.298198
-55.0,30,953.317999
-64.0,33,953.3393
11.0,8,953.345299
-7.0,14,953.354299
32.0,1,953.355298
-13.0,16,953.365298
-55.0,30,953.385756
32.0,1,953.385756
-1.0,12,953.393755
-13.0,16,953.40476
-52.0,29,953.424269
14.0,7,953.515646
5.0,10,953.522646
-34.0,23,953.537645
-43.0,26,953.554644
-52.0,29,953.573326
-178.0,71,953.612892
2.0,11,953.62047
-73.0,36,953.640547
-13.0,16,953.649551
23.0,4,953.651551
29.0,2,953.652546
-6.0,12,953.659545
2.0,11,953.665997
2.0,11,953.766932
-37.0,24,953.782931
11.0,8,953.78893
-19.0,18,953.800933
32.0,1,953.800933
20.0,5,953.804932
-76.0,37,953.829448
11.0,8,953.834451
17.0,6,953.838758
26.0,3,953.840758
29.0,2,953.841761
32.0,1,953.843071
-13.0,16,953.853577
-25.0,20,953.866593
17.0,6,953.870596
-22.0,19,953.8836
5.0,10,953.890599
26.0,3,953.892614
-100.0,45,953.922219
26.0,3,953.924216
17.0,6,953.928216
5.0,10,954.018595
-25.0,20,954.033592
-21.0,17,954.044601
-142.0,59,954.083842
14.0,7,954.088842
26.0,3,954.090884
23.0,4,954.092885
26.0,3,954.094882
-175.0,70,954.141038
26.0,3,954.143038
-16.0,17,954.155037
11.0,8,954.160041
-70.0,35,954.184035
-31.0,22,954.288117
-28.0,21,954.302125
32.0,1,954.303125
-52.0,29,954.322822
-34.0,23,954.338818
29.0,2,954.339818
5.0,10,954.346858
29.0,2,954.347858
17.0,6,954.351858
17.0,6,954.355857
-55.0,30,954.377195
14.0,7,954.382195
-49.0,28,954.400712
-4.0,13,954.408712
5.0,10,954.415221
26.0,3,954.41722
-1.0,12,954.42422
-64.0,33,954.44351
-7.0,14,954.587711
-13.0,16,954.595711
23.0,4,954.598711
32.0,1,954.598711
-169.0,68,954.636598
-10.0,15,954.644065
-4.0,13,954.652073
29.0,2,954.653073
-4.0,13,954.66008
-154.0,63,954.695576
20.0,5,954.697578
-40.0,25,954.711607
-61.0,32,954.833192
8.0,9,954.838192
17.0,6,954.842192
29.0,2,954.843191
23.0,4,954.845546
-34.0,23,954.860843
-1.0,12,954.868885
20.0,5,954.872885
17.0,6,954.876908
-13.0,16,954.887059
14.0,7,954.89243
26.0,3,954.894445
-7.0,14,954.903434
23.0,4,954.906442
-174.0,68,954.951891
-19.0,18,954.96389
29.0,2,954.96589
14.0,7,954.969889
32.0,1,954.970889
-73.0,36,954.994889
5.0,10,955.096434
5.0,10,955.102438
-34.0,23,955.117961
-110.0,45,955.147743
23.0,4,955.149745
-79.0,38,955.174797
-94.0,43,955.200364
26.0,3,955.202363
32.0,1,955.203363
20.0,5,955.207363
-85.0,40,955.233626
-124.0,53,955.363964
20.0,5,955.366963
8.0,9,955.37347
2.0,11,955.381019
29.0,2,955.382019
26.0,3,955.384018
-7.0,14,955.39402
20.0,5,955.39702
-90.0,40,955.425037
23.0,4,955.428036
26.0,3,955.430035
20.0,5,955.434035
-4.0,13,955.443034
-10.0,15,955.454034
32.0,1,955.455034
26.0,3,955.457034
26.0,3,955.459033
14.0,7,955.463033
-79.0,38,955.488032
11.0,8,955.494031
17.0,6,955.498031
-13.0,16,955.508034
-25.0,20,955.521539
23.0,4,955.523539
-7.0,14,955.616226
-16.0,17,955.628225
-31.0,22,955.643224
26.0,3,955.645224
26.0,3,955.647224
-55.0,30,955.667596
-46.0,27,955.685623
-37.0,24,955.701625
14.0,7,955.705625
-4.0,13,955.715128
-117.0,49,955.74713
-1.0,12,955.755129
14.0,7,955.760129
-25.0,20,955.774128
5.0,10,955.781127
-7.0,14,955.874582
26.0,3,955.876582
-13.0,16,955.886751
14.0,7,955.891904
-300.0,100,955.958358
-88.0,41,955.986812
-7.0,14,955.995834
2.0,11,956.002916
20.0,5,956.006925
29.0,2,956.007925
-7.0,14,956.017653
-13.0,16,956.027888
5.0,10,956.034909
11.0,8,956.123063
11.0,8,956.127154
-4.0,13,956.135163
23.0,4,956.137163
-34.0,23,956.15027
-40.0,25,956.166271
-43.0,26,956.18427
-4.0,13,956.192269
-40.0,25,956.209276
14.0,7,956.213275
11.0,8,956.219784
23.0,4,956.221784
-61.0,32,956.244782
-22.0,19,956.257786
-70.0,35,956.281784
32.0,1,956.282784
-22.0,19,956.380137
20.0,5,956.384146
8.0,9,956.390168
-13.0,16,956.408829
20.0,5,956.411829
-64.0,33,956.43345
-127.0,54,956.469238
8.0,9,956.475511
-43.0,26,956.492243
17.0,6,956.49625
11.0,8,956.501713
-4.0,13,956.510814
20.0,5,956.513259
-19.0,18,956.525901
-106.0,47,956.631868
32.0,1,956.632867
2.0,11,956.639097
-46.0,27,956.655213
-175.0,70,956.70259
20.0,5,956.705704
14.0,7,956.709703
-73.0,36,956.733234
-7.0,14,956.743253
-1.0,12,956.751252
-181.0,72,956.873302
17.0,6,956.877291
-262.0,99,956.932799
14.0,7,956.936798
-208.0,81,956.982845
17.0,6,956.986845
32.0,1,956.986845
-52.0,29,957.002846
26.0,3,957.004845
26.0,3,957.006845
-4.0,13,957.013845
-19.0,18,957.107121
20.0,5,957.110291
-22.0,19,957.122809
-19.0,18,957.134808
23.0,4,957.137808
5.0,10,957.144906
8.0,9,957.150905
2.0,11,957.157201
-7.0,14,957.165742
29.0,2,957.166742
-109.0,48,957.194611
-7.0,14,957.202886
-31.0,22,957.214831
2.0,11,957.222147
26.0,3,957.223146
-91.0,42,957.247264
14.0,7,957.252264
-208.0,81,957.382946
-76.0,37,957.408951
-10.0,15,957.419468
32.0,1,957.420468
-16.0,17,957.432619
29.0,2,957.433706
-28.0,21,957.448346
11.0,8,957.453547
17.0,6,957.457716
-34.0,23,957.474936
5.0,10,957.481714
5.0,10,957.489067
-43.0,26,957.590725
11.0,8,957.595725
2.0,11,957.602727
26.0,3,957.604235
-19.0,18,957.617762
17.0,6,957.621762
26.0,3,957.623761
-13.0,16,957.634761
32.0,1,957.634761
23.0,4,957.637761
14.0,7,957.642761
26.0,3,957.64476
-52.0,29,957.663755
-1.0,12,957.671754
-130.0,55,957.709133
15.0,5,957.712132
14.0,7,957.716644
-58.0,31,957.737642
-106.0,47,957.854071
17.0,6,957.858302
-37.0,24,957.873805
-1.0,12,957.881815
5.0,10,957.888011
-156.0,62,957.929341
-7.0,14,957.938362
-37.0,24,957.953483
-9.0,13,957.962113
-34.0,23,957.977874
2.0,11,957.984873
11.0,8,957.990978
11.0,8,957.996005
-4.0,13,958.004485
-158.0,61,958.128503
-79.0,38,958.152758
17.0,6,958.157126
8.0,9,958.163263
32.0,1,958.163263
-40.0,25,958.179746
-10.0,15,958.190136
18.0,4,958.192145
2.0,11,958.200155
11.0,8,958.204718
29.0,2,958.206717
-78.0,36,958.229903
-1.0,12,958.238347
32.0,1,958.238347
-4.0,13,958.247367
-109.0,48,958.365315
17.0,6,958.369314
-1.0,12,958.377314
20.0,5,958.380314
-34.0,23,958.395313
17.0,6,958.399313
17.0,6,958.403316
32.0,1,958.404315
5.0,10,958.411315
-106.0,47,958.44182
-91.0,42,958.469818
14.0,7,958.474818
29.0,2,958.475818
5.0,10,958.482818
29.0,2,958.483817
23.0,4,958.486817
32.0,1,958.487817
-1.0,12,958.495816
-55.0,30,958.516322
5.0,10,958.523326
29.0,2,958.524326
11.0,8,958.614611
-58.0,31,958.634825
15.0,5,958.637834
8.0,9,958.644246
-31.0,22,958.658317
5.0,10,958.665493
-40.0,25,958.6816
2.0,11,958.68861
-10.0,15,958.699426
17.0,6,958.703455
-61.0,32,958.724599
-9.0,13,958.732598
11.0,8,958.738874
26.0,3,958.740224
-16.0,17,958.752262
17.0,6,958.756263
29.0,2,958.757262
32.0,1,958.758262
-16.0,17,958.769261
5.0,10,958.776289
11.0,8,958.86556
23.0,4,958.868093
17.0,6,958.872102
23.0,4,958.87517
20.0,5,958.878198
20.0,5,958.881199
29.0,2,958.883198
-4.0,13,958.891316
-4.0,13,958.89971
23.0,4,958.902717
0.0,10,958.909726
-46.0,27,958.92677
-4.0,13,958.93611
-1.0,12,958.9436
-196.0,77,958.990682
20.0,5,958.993833
-97.0,44,959.018345
-1.0,12,959.112905
20.0,5,959.114905
-31.0,22,959.130421
17.0,6,959.134421
20.0,5,959.138421
-85.0,40,959.164418
20.0,5,959.167418
5.0,10,959.175417
-19.0,18,959.186417
8.0,9,959.191418
32.0,1,959.192417
26.0,3,959.194416
2.0,11,959.200416
-13.0,16,959.209422
-49.0,28,959.226954
-7.0,14,959.235937
17.0,6,959.239936
-46.0,27,959.258934
32.0,1,959.258934
5.0,10,959.265934
32.0,1,959.266933
-96.0,42,959.371602
29.0,2,959.373602
29.0,2,959.374601
29.0,2,959.375602
-4.0,13,959.384602
29.0,2,959.385602
-31.0,22,959.4006
23.0,4,959.403609
20.0,5,959.406608
20.0,5,959.409608
-7.0,14,959.419126
20.0,5,959.423125
17.0,6,959.427125
23.0,4,959.430125
-81.0,37,959.454126
8.0,9,959.459126
23.0,4,959.462126
29.0,2,959.463125
-49.0,28,959.479124
32.0,1,959.479124
26.0,3,959.481124
11.0,8,959.486124
32.0,1,959.486124
23.0,4,959.489123
32.0,1,959.489123
-25.0,20,959.501257
11.0,8,959.505268
26.0,3,959.507267
-40.0,25,959.604135
11.0,8,959.609136
17.0,6,959.613304
8.0,9,959.619822
26.0,3,959.621822
32.0,1,959.621822
29.0,2,959.623823
-76.0,37,959.651904
-64.0,33,959.67631
2.0,11,959.684177
2.0,11,959.691964
17.0,6,959.695909
8.0,9,959.702081
-31.0,22,959.716763
-112.0,49,959.748513
-4.0,13,959.756905
-85.0,40,959.867196
-7.0,14,959.877208
26.0,3,959.879207
-4.0,13,959.887275
-25.0,20,959.900989
-19.0,18,959.912165
8.0,9,959.918672
5.0,10,959.924985
26.0,3,959.92699
11.0,8,959.932543
23.0,4,959.934696
-13.0,16,959.945735
11.0,8,959.949734
23.0,4,959.952734
-13.0,16,959.961733
20.0,5,959.964734
-1.0,12,959.972733
-61.0,32,959.994732
17.0,6,959.998731
-76.0,37,960.023254
-46.0,27,960.125341
20.0,5,960.128341
29.0,2,960.129341
-7.0,14,960.139252
20.0,5,960.14277
14.0,7,960.14678
11.0,8,960.152781
26.0,3,960.154779
-7.0,14,960.163779
-16.0,17,960.175778
-70.0,35,960.19891
-16.0,17,960.210917
-19.0,18,960.223133
8.0,9,960.229198
2.0,11,960.236222
32.0,1,960.237222
29.0,2,960.238222
17.0,6,960.242561
-85.0,40,960.268531
23.0,4,960.270531
-193.0,76,960.406178
-265.0,100,960.47368
-1.0,12,960.481639
-13.0,16,960.499161
26.0,3,960.501161
32.0,1,960.502161
-31.0,22,960.517163
14.0,7,960.521668
32.0,1,960.522668
29.0,2,960.523669
-34.0,23,960.539669
23.0,4,960.542667
26.0,3,960.544667
-25.0,20,960.640406
26.0,3,960.642406
29.0,2,960.643406
-22.0,19,960.654405
-136.0,57,960.688403
29.0,2,960.690403
8.0,9,960.696403
-1.0,12,960.704405
17.0,6,960.708405
20.0,5,960.712405
8.0,9,960.71891
26.0,3,960.72091
14.0,7,960.72491
-1.0,12,960.732909
26.0,3,960.734909
-25.0,20,960.748908
5.0,10,960.755911
8.0,9,960.761908
5.0,10,960.767907
-13.0,16,960.778906
32.0,1,960.779906
32.0,1,960.780906
-42.0,24,960.871843
32.0,1,960.872843
8.0,9,960.878843
-43.0,26,960.896838
32.0,1,960.897838
-10.0,15,960.907841
-34.0,23,960.923348
17.0,6,960.927347
5.0,10,960.933347
-61.0,32,960.955345
32.0,1,960.955345
-7.0,14,960.965345
-4.0,13,960.973344
-28.0,21,960.987343
17.0,6,960.991343
20.0,5,960.995343
-25.0,20,961.008345
14.0,7,961.013345
-13.0,16,961.023852
-25.0,20,961.036855
-85.0,40,961.147758
23.0,4,961.150757
11.0,8,961.155757
26.0,3,961.157757
23.0,4,961.160757
-16.0,17,961.171756
-16.0,17,961.183756
-70.0,35,961.206758
-40.0,25,961.223264
20.0,5,961.226263
17.0,6,961.230265
-70.0,35,961.254261
-136.0,57,961.291259
-43.0,26,961.390798
-19.0,18,961.400797
26.0,3,961.402801
26.0,3,961.405801
-82.0,39,961.431308
14.0,7,961.436308
-64.0,33,961.458306
-7.0,14,961.467323
-7.0,14,961.477322
2.0,11,961.484321
23.0,4,961.487321
-31.0,22,961.50032
20.0,5,961.503322
20.0,5,961.506322
2.0,11,961.512322
-64.0,33,961.530829
29.0,2,961.531829
32.0,1,961.532829
-58.0,31,961.629855
14.0,7,961.633854
-64.0,33,961.655854
20.0,5,961.658854
5.0,10,961.665854
-109.0,48,961.694151
-226.0,87,961.747467
32.0,1,961.748466
2.0,11,961.756466
5.0,10,961.762465
5.0,10,961.769465
-25.0,20,961.875402
32.0,1,961.876444
32.0,1,961.876967
17.0,6,961.880589
8.0,9,961.887509
26.0,3,961.889664
-34.0,23,961.905121
-55.0,30,961.924906
-78.0,36,961.948488
-7.0,14,961.95795
-19.0,18,961.970031
29.0,2,961.971028
-91.0,42,961.998626
-10.0,15,962.008629
-46.0,27,962.026135
-7.0,14,962.036134
-25.0,20,962.133787
20.0,5,962.136786
-22.0,19,962.150203
-13.0,16,962.160202
14.0,7,962.165201
29.0,2,962.166201
29.0,2,962.168201
23.0,4,962.171201
2.0,11,962.1782
29.0,2,962.1792
26.0,3,962.1812
-19.0,18,962.193199
23.0,4,962.196198
-7.0,14,962.205202
23.0,4,962.208202
-1.0,12,962.216201
29.0,2,962.217704
-13.0,16,962.228708
26.0,3,962.230708
14.0,7,962.234707
-25.0,20,962.248706
5.0,10,962.254706
-7.0,14,962.264705
23.0,4,962.266705
5.0,10,962.273705
23.0,4,962.276704
11.0,8,962.281704
29.0,2,962.283704
17.0,6,962.287704
29.0,2,962.288704
11.0,8,962.293703
2.0,11,962.378996
-34.0,23,962.393198
14.0,7,962.397198
23.0,4,962.400198
-58.0,31,962.416202
32.0,1,962.417705
-21.0,17,962.428709
-22.0,19,962.440708
-127.0,54,962.476706
-13.0,16,962.487705
-25.0,20,962.500704
-34.0,23,962.515706
-160.0,65,962.642184
29.0,2,962.643184
20.0,5,962.646183
-28.0,21,962.660182
11.0,8,962.665182
-61.0,32,962.683181
32.0,1,962.684181
20.0,5,962.687181
-43.0,26,962.704183
29.0,2,962.706182
5.0,10,962.712182
-16.0,17,962.723689
32.0,1,962.724689
2.0,11,962.731689
32.0,1,962.732688
32.0,1,962.732688
-73.0,36,962.756687
5.0,10,962.763686
14.0,7,962.768686
26.0,3,962.770686
-25.0,20,962.783686
-49.0,28,962.887766
-7.0,14,962.895765
-4.0,13,962.903769
14.0,7,962.906768
-28.0,21,962.919276
17.0,6,962.922275
-1.0,12,962.929275
-28.0,21,962.942274
26.0,3,962.943274
11.0,8,962.948273
11.0,8,962.953273
14.0,7,962.957273
-16.0,17,962.967272
-88.0,41,962.990271
-40.0,25,963.005273
29.0,2,963.006273
11.0,8,963.011272
-28.0,21,963.02378
2.0,11,963.110951
11.0,8,963.116951
-13.0,16,963.127457
32.0,1,963.128457
-28.0,21,963.141456
11.0,8,963.147456
-46.0,27,963.164455
-76.0,37,963.189453
-34.0,23,963.20454
-37.0,24,963.227578
2.0,11,963.235577
20.0,5,963.238577
-151.0,62,963.280574
8.0,9,963.366163
-85.0,40,963.388161
8.0,9,963.393161
23.0,4,963.396161
-52.0,29,963.412163
20.0,5,963.414163
-16.0,17,963.42367
-22.0,19,963.434669
17.0,6,963.437669
-31.0,22,963.450668
17.0,6,963.454668
17.0,6,963.458667
2.0,11,963.465667
26.0,3,963.467667
14.0,7,963.472667
11.0,8,963.477666
11.0,8,963.483666
-133.0,56,963.600868
-37.0,24,963.616895
-34.0,23,963.633225
-4.0,13,963.641424
-4.0,13,963.649463
-7.0,14,963.659285
-22.0,19,963.672291
-10.0,15,963.682317
32.0,1,963.683316
-4.0,13,963.691822
-13.0,16,963.702461
-25.0,20,963.715899
2.0,11,963.722418
-7.0,14,963.731434
-7.0,14,963.740929
-88.0,41,963.76744
32.0,1,963.768623
23.0,4,963.855624
5.0,10,963.862624
-10.0,15,963.872623
-10.0,15,963.882622
20.0,5,963.885622
-34.0,23,963.899621
-31.0,22,963.911624
-79.0,38,963.93413
23.0,4,963.937129
8.0,9,963.94213
32.0,1,963.943129
26.0,3,963.945128
32.0,1,963.945128
26.0,3,963.947128
5.0,10,963.953128
-100.0,45,963.979126
-76.0,37,964.000125
23.0,4,964.002125
-19.0,18,964.107989
-43.0,26,964.125496
26.0,3,964.127497
32.0,1,964.128496
26.0,3,964.130521
23.0,4,964.132591
29.0,2,964.13459
23.0,4,964.136591
-147.0,59,964.176651
26.0,3,964.17865
8.0,9,964.185271
26.0,3,964.187386
-43.0,26,964.205285
32.0,1,964.206285
32.0,1,964.206285
-49.0,28,964.225202
17.0,6,964.229211
23.0,4,964.232567
8.0,9,964.23896
-34.0,23,964.253986
-7.0,14,964.262992
-88.0,41,964.399098
32.0,1,964.400098
32.0,1,964.401098
11.0,8,964.406105
-37.0,24,964.422621
-82.0,39,964.44462
-79.0,38,964.466618
-82.0,39,964.487616
26.0,3,964.489616
8.0,9,964.494616
32.0,1,964.495616
-82.0,39,964.517622
-7.0,14,964.525137
-1.0,12,964.532136
-4.0,13,964.622151
14.0,7,964.627151
29.0,2,964.62815
-49.0,28,964.64715
17.0,6,964.65115
-37.0,24,964.667149
26.0,3,964.669148
-37.0,24,964.684147
-40.0,25,964.701146
20.0,5,964.704146
32.0,1,964.705152
29.0,2,964.70615
17.0,6,964.711149
-13.0,16,964.720656
20.0,5,964.722656
32.0,1,964.723655
23.0,4,964.725655
32.0,1,964.726655
-130.0,55,964.756653
23.0,4,964.758653
17.0,6,964.761653
-4.0,13,964.768653
5.0,10,964.858632
-37.0,24,964.874918
-82.0,39,964.900368
-22.0,19,964.91339
-13.0,16,964.923989
23.0,4,964.926208
-76.0,37,964.950576
29.0,2,964.951576
-28.0,21,964.962574
-16.0,17,964.974573
23.0,4,964.976573
-91.0,42,965.004574
-16.0,17,965.016573
