#{"t_start": 1763358739.3553784, "env_id": "GridWorldStatic-v0"}
r,l,t
29.0,2,44.832673
29.0,2,44.835672
32.0,1,44.837672
26.0,3,44.841671
26.0,3,44.84567
26.0,3,44.849669
26.0,3,44.853668
23.0,4,44.858667
26.0,3,44.862677
32.0,1,44.864438
29.0,2,44.86753
20.0,5,44.874161
26.0,3,44.87816
26.0,3,44.88116
23.0,4,44.885734
17.0,6,44.892733
17.0,6,44.899731
26.0,3,44.90273
23.0,4,44.907729
20.0,5,44.913728
29.0,2,44.915727
26.0,3,44.919726
29.0,2,44.922244
32.0,1,44.923314
29.0,2,44.926658
26.0,3,44.93017
32.0,1,44.93117
23.0,4,44.936169
17.0,6,44.943198
20.0,5,44.949219
26.0,3,44.953218
32.0,1,44.954218
23.0,4,44.959216
32.0,1,44.960216
23.0,4,44.965215
17.0,6,44.97225
23.0,4,44.978249
32.0,1,44.979248
23.0,4,44.983247
17.0,6,44.991812
26.0,3,44.995472
32.0,1,44.99652
29.0,2,44.998607
29.0,2,45.001734
32.0,1,45.002734
26.0,3,45.007732
17.0,6,45.197901
29.0,2,45.202899
26.0,3,45.208902
26.0,3,45.215901
26.0,3,45.220899
18.0,4,45.230896
20.0,5,45.2379
29.0,2,45.240896
32.0,1,45.241893
20.0,5,45.249893
26.0,3,45.253887
26.0,3,45.258249
26.0,3,45.263246
26.0,3,45.267262
23.0,4,45.273274
29.0,2,45.27627
26.0,3,45.281267
23.0,4,45.28678
32.0,1,45.288783
20.0,5,45.295783
26.0,3,45.300058
29.0,2,45.303063
26.0,3,45.3079
23.0,4,45.312909
26.0,3,45.317908
26.0,3,45.321907
26.0,3,45.325907
23.0,4,45.331908
32.0,1,45.332905
20.0,5,45.340904
23.0,4,45.345902
26.0,3,45.349902
29.0,2,45.352901
20.0,5,45.360898
29.0,2,45.362898
26.0,3,45.367897
23.0,4,45.372903
20.0,5,45.379901
29.0,2,45.3829
29.0,2,45.385406
26.0,3,45.390435
26.0,3,45.394585
17.0,6,45.401584
20.0,5,45.407583
23.0,4,45.412581
32.0,1,45.41358
20.0,5,45.419579
26.0,3,45.423586
29.0,2,45.425941
29.0,2,45.427958
29.0,2,45.430965
29.0,2,45.432956
20.0,5,45.438983
26.0,3,45.442387
32.0,1,45.444438
23.0,4,45.451206
23.0,4,45.463609
29.0,2,45.469087
32.0,1,45.471102
23.0,4,45.479022
17.0,6,45.49004
26.0,3,45.495229
29.0,2,45.499629
29.0,2,45.503157
32.0,1,45.504662
26.0,3,45.509861
23.0,4,45.51713
32.0,1,45.519152
29.0,2,45.523131
20.0,5,45.532021
23.0,4,45.538322
26.0,3,45.542325
26.0,3,45.550029
17.0,6,45.560614
23.0,4,45.567962
26.0,3,45.574881
32.0,1,45.5778
20.0,5,45.587413
26.0,3,45.593102
29.0,2,45.59647
29.0,2,45.599266
23.0,4,45.794107
23.0,4,45.799106
29.0,2,45.802105
26.0,3,45.807112
26.0,3,45.811657
26.0,3,45.81584
23.0,4,45.821919
26.0,3,45.826919
26.0,3,45.830917
17.0,6,45.838916
17.0,6,45.847914
26.0,3,45.853401
32.0,1,45.854401
29.0,2,45.857399
23.0,4,45.863398
23.0,4,45.869396
29.0,2,45.87141
20.0,5,45.87841
20.0,5,45.88592
23.0,4,45.891936
26.0,3,45.895935
23.0,4,45.901932
23.0,4,45.907932
23.0,4,45.912931
32.0,1,45.914967
26.0,3,45.919922
32.0,1,45.920921
32.0,1,45.922921
26.0,3,45.92692
32.0,1,45.92892
23.0,4,45.934273
20.0,5,45.941272
20.0,5,45.94927
23.0,4,45.95527
32.0,1,45.956269
23.0,4,45.962272
20.0,5,45.969266
23.0,4,45.975278
29.0,2,45.978275
29.0,2,45.98127
29.0,2,45.983269
32.0,1,45.984268
29.0,2,45.987786
26.0,3,45.992345
20.0,5,46.001114
23.0,4,46.008924
26.0,3,46.015019
32.0,1,46.017012
17.0,6,46.027926
23.0,4,46.033919
26.0,3,46.037938
26.0,3,46.041913
32.0,1,46.043931
23.0,4,46.048935
20.0,5,46.055563
26.0,3,46.062018
32.0,1,46.06502
26.0,3,46.069016
26.0,3,46.074034
32.0,1,46.076036
26.0,3,46.08005
26.0,3,46.084049
17.0,6,46.09262
23.0,4,46.097623
20.0,5,46.104621
20.0,5,46.112124
32.0,1,46.113152
29.0,2,46.116124
23.0,4,46.121122
20.0,5,46.128452
23.0,4,46.133641
23.0,4,46.140619
32.0,1,46.142114
17.0,6,46.151066
32.0,1,46.153066
32.0,1,46.155065
20.0,5,46.164042
20.0,5,46.170869
26.0,3,46.36512
29.0,2,46.36812
26.0,3,46.372126
32.0,1,46.373125
20.0,5,46.380124
20.0,5,46.386628
32.0,1,46.388637
29.0,2,46.391635
26.0,3,46.395634
29.0,2,46.398633
17.0,6,46.406632
23.0,4,46.411631
26.0,3,46.41563
12.0,6,46.42363
20.0,5,46.430628
20.0,5,46.437633
23.0,4,46.442631
26.0,3,46.447628
29.0,2,46.45093
23.0,4,46.457094
23.0,4,46.462605
26.0,3,46.466609
17.0,6,46.474634
32.0,1,46.476686
26.0,3,46.480693
26.0,3,46.484907
26.0,3,46.489424
29.0,2,46.492423
29.0,2,46.494422
20.0,5,46.502454
20.0,5,46.514917
29.0,2,46.518912
32.0,1,46.520908
29.0,2,46.524911
23.0,4,46.530905
29.0,2,46.533904
23.0,4,46.541142
17.0,6,46.552691
26.0,3,46.557075
23.0,4,46.564559
26.0,3,46.568583
29.0,2,46.570578
17.0,6,46.578588
20.0,5,46.584587
29.0,2,46.587097
17.0,6,46.595105
20.0,5,46.60113
32.0,1,46.602129
26.0,3,46.605129
17.0,6,46.613127
23.0,4,46.618126
26.0,3,46.621125
29.0,2,46.624125
23.0,4,46.629151
23.0,4,46.633151
26.0,3,46.637149
26.0,3,46.640149
29.0,2,46.643169
26.0,3,46.646147
17.0,6,46.653255
26.0,3,46.657145
20.0,5,46.665143
29.0,2,46.669144
15.0,5,46.676372
23.0,4,46.68258
29.0,2,46.685565
29.0,2,46.688137
29.0,2,46.69112
23.0,4,46.696135
26.0,3,46.700134
17.0,6,46.707359
29.0,2,46.709353
26.0,3,46.713358
29.0,2,46.715358
29.0,2,46.718357
29.0,2,46.721356
26.0,3,46.909356
20.0,5,46.917363
26.0,3,46.922603
23.0,4,46.928604
23.0,4,46.934609
26.0,3,46.93972
23.0,4,46.944929
26.0,3,46.948934
23.0,4,46.955257
26.0,3,46.959243
26.0,3,46.963243
23.0,4,46.96924
26.0,3,46.974259
23.0,4,46.980275
32.0,1,46.981274
20.0,5,46.988794
26.0,3,46.993842
29.0,2,46.996844
26.0,3,47.000844
26.0,3,47.005835
32.0,1,47.007837
29.0,2,47.010837
29.0,2,47.013841
29.0,2,47.017244
29.0,2,47.021245
26.0,3,47.026237
17.0,6,47.035238
20.0,5,47.042233
26.0,3,47.047232
32.0,1,47.048233
32.0,1,47.050232
26.0,3,47.054232
23.0,4,47.06023
26.0,3,47.064236
26.0,3,47.068235
20.0,5,47.075245
23.0,4,47.081241
26.0,3,47.085239
29.0,2,47.088753
29.0,2,47.092162
26.0,3,47.097453
26.0,3,47.102452
17.0,6,47.112458
23.0,4,47.120449
23.0,4,47.128455
23.0,4,47.134471
23.0,4,47.141448
20.0,5,47.147449
29.0,2,47.151449
29.0,2,47.153469
17.0,6,47.163445
26.0,3,47.167444
29.0,2,47.170442
29.0,2,47.174455
26.0,3,47.179453
26.0,3,47.18446
20.0,5,47.192982
23.0,4,47.199974
29.0,2,47.202995
20.0,5,47.211234
29.0,2,47.214233
20.0,5,47.22313
23.0,4,47.229148
32.0,1,47.230198
29.0,2,47.233217
26.0,3,47.236214
32.0,1,47.238219
32.0,1,47.240319
17.0,6,47.247315
32.0,1,47.248343
20.0,5,47.254342
26.0,3,47.258341
23.0,4,47.264366
32.0,1,47.265339
26.0,3,47.269323
23.0,4,47.276675
29.0,2,47.280674
17.0,6,47.290046
26.0,3,47.295067
26.0,3,47.300066
23.0,4,47.512565
26.0,3,47.517069
23.0,4,47.523272
23.0,4,47.529271
29.0,2,47.53227
32.0,1,47.53327
32.0,1,47.535274
29.0,2,47.538269
29.0,2,47.541269
29.0,2,47.544268
29.0,2,47.546267
29.0,2,47.549266
26.0,3,47.553266
20.0,5,47.560267
29.0,2,47.563266
29.0,2,47.566264
23.0,4,47.572261
26.0,3,47.576267
26.0,3,47.580266
32.0,1,47.582266
20.0,5,47.588786
26.0,3,47.593205
26.0,3,47.597199
29.0,2,47.600201
23.0,4,47.606193
29.0,2,47.608193
20.0,5,47.61619
20.0,5,47.622189
20.0,5,47.629187
26.0,3,47.633186
26.0,3,47.638185
32.0,1,47.639187
32.0,1,47.641185
26.0,3,47.645184
32.0,1,47.647183
26.0,3,47.651183
26.0,3,47.655185
29.0,2,47.658181
26.0,3,47.66247
26.0,3,47.666469
20.0,5,47.673473
20.0,5,47.680472
29.0,2,47.684471
20.0,5,47.691991
21.0,3,47.69699
29.0,2,47.69899
32.0,1,47.700995
29.0,2,47.703989
20.0,5,47.710981
26.0,3,47.71398
26.0,3,47.718316
32.0,1,47.719319
20.0,5,47.725315
29.0,2,47.728314
20.0,5,47.734396
26.0,3,47.738405
32.0,1,47.740417
32.0,1,47.741418
32.0,1,47.74386
32.0,1,47.745856
23.0,4,47.752855
23.0,4,47.760853
17.0,6,47.772948
26.0,3,47.77995
32.0,1,47.781996
29.0,2,47.786527
17.0,6,47.797152
32.0,1,47.799125
29.0,2,47.802235
29.0,2,47.806255
20.0,5,47.816279
20.0,5,47.8251
32.0,1,47.827582
26.0,3,47.833094
26.0,3,47.838538
23.0,4,47.84589
20.0,5,47.85503
32.0,1,47.857281
32.0,1,47.859003
23.0,4,47.865504
23.0,4,47.871748
23.0,4,47.878911
17.0,6,47.890037
32.0,1,47.891086
29.0,2,47.89505
29.0,2,47.898051
26.0,3,47.90345
26.0,3,47.909259
17.0,6,48.107155
23.0,4,48.113155
29.0,2,48.116153
29.0,2,48.119153
23.0,4,48.124152
26.0,3,48.129153
20.0,5,48.137155
23.0,4,48.142154
20.0,5,48.149152
32.0,1,48.15116
26.0,3,48.15515
32.0,1,48.157148
20.0,5,48.16415
29.0,2,48.167149
29.0,2,48.170149
29.0,2,48.173147
29.0,2,48.175189
29.0,2,48.179328
26.0,3,48.183313
17.0,6,48.191825
26.0,3,48.196826
20.0,5,48.203822
26.0,3,48.207821
29.0,2,48.210821
23.0,4,48.216819
26.0,3,48.220818
29.0,2,48.223823
26.0,3,48.227817
17.0,6,48.236815
29.0,2,48.239816
29.0,2,48.242814
29.0,2,48.245812
26.0,3,48.249812
20.0,5,48.256811
17.0,6,48.264808
21.0,3,48.268807
17.0,6,48.277812
29.0,2,48.279812
26.0,3,48.284811
32.0,1,48.285811
29.0,2,48.289318
20.0,5,48.296324
32.0,1,48.298324
23.0,4,48.303544
20.0,5,48.309622
26.0,3,48.313621
20.0,5,48.318935
23.0,4,48.323971
26.0,3,48.32797
26.0,3,48.330969
29.0,2,48.332969
17.0,6,48.343831
17.0,6,48.352447
26.0,3,48.356865
26.0,3,48.361865
23.0,4,48.368078
29.0,2,48.371461
32.0,1,48.373499
29.0,2,48.37552
20.0,5,48.381518
29.0,2,48.383519
26.0,3,48.387517
29.0,2,48.390061
29.0,2,48.392059
29.0,2,48.39506
26.0,3,48.399356
23.0,4,48.406354
20.0,5,48.41535
29.0,2,48.417355
17.0,6,48.426577
23.0,4,48.432331
29.0,2,48.436097
20.0,5,48.443359
32.0,1,48.445359
26.0,3,48.450359
20.0,5,48.458873
32.0,1,48.45989
23.0,4,48.464889
32.0,1,48.465889
26.0,3,48.652217
29.0,2,48.655214
26.0,3,48.660214
23.0,4,48.665215
32.0,1,48.667214
17.0,6,48.675224
29.0,2,48.678224
17.0,6,48.687224
20.0,5,48.693754
20.0,5,48.700751
32.0,1,48.70275
23.0,4,48.707749
29.0,2,48.710749
20.0,5,48.717747
32.0,1,48.718746
23.0,4,48.724745
29.0,2,48.727745
12.0,6,48.735744
29.0,2,48.73874
17.0,6,48.746741
26.0,3,48.75074
32.0,1,48.75274
29.0,2,48.75574
20.0,5,48.761738
26.0,3,48.766737
26.0,3,48.770736
29.0,2,48.773132
20.0,5,48.780148
26.0,3,48.784148
26.0,3,48.789142
20.0,5,48.795954
23.0,4,48.801952
20.0,5,48.808954
26.0,3,48.812951
20.0,5,48.819223
32.0,1,48.82124
20.0,5,48.827238
29.0,2,48.830238
26.0,3,48.834236
20.0,5,48.841235
26.0,3,48.845234
23.0,4,48.851284
29.0,2,48.853305
23.0,4,48.859304
29.0,2,48.861303
23.0,4,48.865726
26.0,3,48.869854
26.0,3,48.873853
29.0,2,48.875861
32.0,1,48.877869
26.0,3,48.880879
29.0,2,48.884111
23.0,4,48.889131
32.0,1,48.889642
17.0,6,48.89765
23.0,4,48.903093
29.0,2,48.9051
26.0,3,48.909092
32.0,1,48.910091
26.0,3,48.917071
26.0,3,48.921802
32.0,1,48.922784
32.0,1,48.923876
32.0,1,48.925855
26.0,3,48.931125
26.0,3,48.936101
26.0,3,48.940123
23.0,4,48.946685
29.0,2,48.949104
23.0,4,48.955092
20.0,5,48.962713
26.0,3,48.966759
17.0,6,48.974777
26.0,3,48.979366
18.0,4,48.984431
26.0,3,48.988401
26.0,3,48.992927
23.0,4,48.998983
32.0,1,48.999972
20.0,5,49.007035
32.0,1,49.008045
32.0,1,49.191254
26.0,3,49.195253
23.0,4,49.201252
32.0,1,49.202251
17.0,6,49.21125
32.0,1,49.213248
32.0,1,49.214248
17.0,6,49.222246
26.0,3,49.227418
26.0,3,49.231417
23.0,4,49.237416
23.0,4,49.243414
26.0,3,49.247413
32.0,1,49.248414
32.0,1,49.250413
20.0,5,49.257416
26.0,3,49.26141
20.0,5,49.268409
32.0,1,49.270413
23.0,4,49.275578
29.0,2,49.278578
17.0,6,49.287582
26.0,3,49.292113
29.0,2,49.296113
26.0,3,49.301112
26.0,3,49.307111
32.0,1,49.30911
23.0,4,49.314108
32.0,1,49.316139
29.0,2,49.319107
32.0,1,49.321106
29.0,2,49.323138
29.0,2,49.326105
23.0,4,49.332103
26.0,3,49.337099
26.0,3,49.342095
29.0,2,49.345093
26.0,3,49.349092
20.0,5,49.356091
20.0,5,49.36309
23.0,4,49.368088
17.0,6,49.376093
23.0,4,49.382092
29.0,2,49.385091
29.0,2,49.38809
26.0,3,49.391609
26.0,3,49.394608
26.0,3,49.398607
20.0,5,49.404606
20.0,5,49.410607
29.0,2,49.413867
20.0,5,49.419866
32.0,1,49.420866
32.0,1,49.42287
26.0,3,49.426128
26.0,3,49.430137
32.0,1,49.432231
26.0,3,49.43523
17.0,6,49.443298
26.0,3,49.446603
23.0,4,49.451602
29.0,2,49.455168
20.0,5,49.461728
23.0,4,49.466927
26.0,3,49.46998
29.0,2,49.47298
23.0,4,49.479016
17.0,6,49.486016
26.0,3,49.489549
32.0,1,49.490588
26.0,3,49.494588
32.0,1,49.495587
29.0,2,49.497587
23.0,4,49.502586
20.0,5,49.508584
26.0,3,49.511584
20.0,5,49.517583
32.0,1,49.518582
26.0,3,49.523233
23.0,4,49.531041
23.0,4,49.539413
32.0,1,49.54144
26.0,3,49.547409
29.0,2,49.771429
26.0,3,49.776968
26.0,3,49.782303
20.0,5,49.788544
29.0,2,49.79206
20.0,5,49.799057
23.0,4,49.805057
29.0,2,49.808338
26.0,3,49.81259
26.0,3,49.81659
29.0,2,49.819591
23.0,4,49.825171
32.0,1,49.827171
20.0,5,49.833169
17.0,6,49.842388
20.0,5,49.850558
26.0,3,49.85556
32.0,1,49.857557
23.0,4,49.862837
29.0,2,49.86509
17.0,6,49.873752
32.0,1,49.876103
29.0,2,49.879099
26.0,3,49.883098
23.0,4,49.889097
29.0,2,49.891611
26.0,3,49.89661
26.0,3,49.900615
17.0,6,49.909117
26.0,3,49.913615
29.0,2,49.916615
26.0,3,49.920614
32.0,1,49.922614
26.0,3,49.926612
23.0,4,49.932611
32.0,1,49.933611
26.0,3,49.93861
17.0,6,49.947613
29.0,2,49.949928
17.0,6,49.9589
32.0,1,49.961218
29.0,2,49.964426
20.0,5,49.971429
23.0,4,49.97747
29.0,2,49.97944
29.0,2,49.98244
26.0,3,49.987079
23.0,4,49.991329
29.0,2,49.99463
20.0,5,50.000633
29.0,2,50.004635
23.0,4,50.009837
20.0,5,50.016833
20.0,5,50.025832
26.0,3,50.02883
23.0,4,50.035199
26.0,3,50.041528
23.0,4,50.05018
26.0,3,50.058302
26.0,3,50.064159
32.0,1,50.066521
26.0,3,50.073872
29.0,2,50.07788
29.0,2,50.081898
23.0,4,50.092424
32.0,1,50.094877
23.0,4,50.104469
32.0,1,50.106771
29.0,2,50.110772
23.0,4,50.119333
32.0,1,50.121335
29.0,2,50.126194
23.0,4,50.133849
32.0,1,50.134849
23.0,4,50.142852
26.0,3,50.148083
29.0,2,50.152006
17.0,6,50.163636
20.0,5,50.173499
26.0,3,50.17948
23.0,4,50.186709
29.0,2,50.191748
26.0,3,50.397398
17.0,6,50.406402
32.0,1,50.407404
32.0,1,50.409403
29.0,2,50.411837
23.0,4,50.41783
20.0,5,50.424829
32.0,1,50.425828
29.0,2,50.428826
20.0,5,50.434825
20.0,5,50.439824
26.0,3,50.444831
32.0,1,50.445822
23.0,4,50.450821
26.0,3,50.45582
32.0,1,50.456828
32.0,1,50.457821
26.0,3,50.462847
23.0,4,50.468303
26.0,3,50.47266
29.0,2,50.476145
26.0,3,50.479937
29.0,2,50.483476
17.0,6,50.491076
23.0,4,50.496074
29.0,2,50.499073
23.0,4,50.505072
26.0,3,50.510071
20.0,5,50.517069
20.0,5,50.524068
17.0,6,50.533066
32.0,1,50.534065
26.0,3,50.539259
23.0,4,50.545253
32.0,1,50.546252
23.0,4,50.552251
23.0,4,50.558273
20.0,5,50.566539
20.0,5,50.573538
32.0,1,50.574538
26.0,3,50.579543
29.0,2,50.582011
32.0,1,50.584699
20.0,5,50.592388
29.0,2,50.595523
26.0,3,50.599645
23.0,4,50.605644
32.0,1,50.607665
23.0,4,50.613165
17.0,6,50.622157
20.0,5,50.62916
26.0,3,50.633147
32.0,1,50.635147
23.0,4,50.641176
23.0,4,50.647172
17.0,6,50.654391
29.0,2,50.657435
29.0,2,50.660463
20.0,5,50.667461
29.0,2,50.669461
32.0,1,50.671456
26.0,3,50.675894
29.0,2,50.68115
26.0,3,50.68515
23.0,4,50.690236
23.0,4,50.69556
26.0,3,50.699559
32.0,1,50.700559
20.0,5,50.707533
20.0,5,50.713556
23.0,4,50.718772
26.0,3,50.723057
20.0,5,50.729056
23.0,4,50.734054
32.0,1,50.736054
23.0,4,50.740053
20.0,5,50.747051
32.0,1,50.748051
17.0,6,50.756682
32.0,1,50.936384
32.0,1,50.938635
23.0,4,50.943331
26.0,3,50.947721
29.0,2,50.950723
26.0,3,50.954721
23.0,4,50.960716
17.0,6,50.969719
20.0,5,50.976732
23.0,4,50.981731
23.0,4,50.987729
23.0,4,50.993262
26.0,3,50.997261
26.0,3,51.00126
29.0,2,51.00426
20.0,5,51.011258
26.0,3,51.015257
29.0,2,51.017257
32.0,1,51.019256
32.0,1,51.020257
29.0,2,51.023255
32.0,1,51.025254
32.0,1,51.026255
23.0,4,51.032254
26.0,3,51.036634
26.0,3,51.041751
32.0,1,51.043285
23.0,4,51.048899
23.0,4,51.054899
20.0,5,51.0619
23.0,4,51.066898
23.0,4,51.072889
15.0,5,51.079894
26.0,3,51.083897
17.0,6,51.092746
29.0,2,51.095746
26.0,3,51.099744
29.0,2,51.101743
23.0,4,51.107743
29.0,2,51.110742
23.0,4,51.116739
32.0,1,51.119182
17.0,6,51.127486
17.0,6,51.137132
29.0,2,51.13914
20.0,5,51.145129
32.0,1,51.147252
17.0,6,51.158679
32.0,1,51.160683
26.0,3,51.16568
23.0,4,51.173894
26.0,3,51.179945
23.0,4,51.187918
32.0,1,51.190432
32.0,1,51.192448
26.0,3,51.197448
20.0,5,51.209471
32.0,1,51.21147
29.0,2,51.217462
32.0,1,51.22046
29.0,2,51.226005
20.0,5,51.235023
23.0,4,51.241846
26.0,3,51.248688
29.0,2,51.250687
29.0,2,51.25708
29.0,2,51.260085
29.0,2,51.262096
23.0,4,51.267094
23.0,4,51.275179
26.0,3,51.27978
26.0,3,51.284406
32.0,1,51.287872
26.0,3,51.292793
23.0,4,51.297792
17.0,6,51.30865
23.0,4,51.315014
26.0,3,51.322422
23.0,4,51.329897
23.0,4,51.33853
29.0,2,51.342521
29.0,2,51.345528
26.0,3,51.352143
32.0,1,51.571371
26.0,3,51.57541
26.0,3,51.580415
26.0,3,51.585356
23.0,4,51.59217
29.0,2,51.59549
20.0,5,51.602489
32.0,1,51.604486
29.0,2,51.607485
23.0,4,51.612722
23.0,4,51.619867
17.0,6,51.628222
23.0,4,51.633243
26.0,3,51.637238
26.0,3,51.641897
26.0,3,51.64607
23.0,4,51.651308
26.0,3,51.655627
29.0,2,51.658623
32.0,1,51.659626
23.0,4,51.665938
29.0,2,51.668946
29.0,2,51.671937
20.0,5,51.677984
26.0,3,51.682999
29.0,2,51.685529
26.0,3,51.690649
29.0,2,51.693803
29.0,2,51.696803
26.0,3,51.700448
32.0,1,51.702447
29.0,2,51.704898
26.0,3,51.709896
32.0,1,51.710896
23.0,4,51.716236
23.0,4,51.72193
23.0,4,51.728318
20.0,5,51.735889
23.0,4,51.741957
26.0,3,51.746005
23.0,4,51.752161
23.0,4,51.758383
29.0,2,51.761361
17.0,6,51.769696
23.0,4,51.775546
26.0,3,51.779599
23.0,4,51.786395
32.0,1,51.787374
23.0,4,51.792971
29.0,2,51.79497
23.0,4,51.803155
26.0,3,51.807168
23.0,4,51.812146
26.0,3,51.817148
9.0,7,51.825485
29.0,2,51.827746
29.0,2,51.830745
17.0,6,51.838859
23.0,4,51.844004
26.0,3,51.848179
26.0,3,51.852315
20.0,5,51.860826
26.0,3,51.866299
20.0,5,51.874787
23.0,4,51.88235
17.0,6,51.893921
26.0,3,51.898717
26.0,3,51.905267
29.0,2,51.90827
23.0,4,51.915265
26.0,3,51.919264
26.0,3,51.925272
29.0,2,51.928264
29.0,2,51.932262
29.0,2,51.935262
20.0,5,51.943265
20.0,5,51.95126
26.0,3,51.955685
26.0,3,52.16813
26.0,3,52.173367
26.0,3,52.178375
32.0,1,52.179376
32.0,1,52.181374
26.0,3,52.186374
32.0,1,52.188372
29.0,2,52.192603
23.0,4,52.197804
32.0,1,52.200105
17.0,6,52.209123
17.0,6,52.219419
29.0,2,52.222418
29.0,2,52.226413
20.0,5,52.233412
23.0,4,52.241539
32.0,1,52.243533
29.0,2,52.246551
32.0,1,52.248542
29.0,2,52.251779
29.0,2,52.253784
26.0,3,52.259256
17.0,6,52.270288
32.0,1,52.271309
26.0,3,52.276653
23.0,4,52.282664
32.0,1,52.284667
29.0,2,52.287966
23.0,4,52.293653
29.0,2,52.297854
23.0,4,52.304082
29.0,2,52.30708
17.0,6,52.31608
32.0,1,52.317078
29.0,2,52.320081
32.0,1,52.322078
29.0,2,52.325083
20.0,5,52.333354
20.0,5,52.341714
26.0,3,52.348176
20.0,5,52.358814
26.0,3,52.3631
29.0,2,52.36711
17.0,6,52.380505
23.0,4,52.38856
23.0,4,52.396678
32.0,1,52.399
26.0,3,52.40605
20.0,5,52.416534
23.0,4,52.424465
23.0,4,52.433272
29.0,2,52.437826
29.0,2,52.442321
20.0,5,52.4523
20.0,5,52.463354
26.0,3,52.468887
29.0,2,52.472449
32.0,1,52.474444
29.0,2,52.479444
29.0,2,52.482568
29.0,2,52.486605
32.0,1,52.488605
26.0,3,52.494719
29.0,2,52.499161
32.0,1,52.501542
20.0,5,52.511975
20.0,5,52.520823
26.0,3,52.52579
26.0,3,52.529959
23.0,4,52.536929
29.0,2,52.539947
29.0,2,52.541947
26.0,3,52.546946
29.0,2,52.548945
20.0,5,52.557456
20.0,5,52.565116
20.0,5,52.574117
26.0,3,52.577153
17.0,6,52.586742
26.0,3,52.590741
29.0,2,52.593286
26.0,3,52.597709
26.0,3,52.601708
29.0,2,52.60613
29.0,2,52.610608
23.0,4,52.819819
20.0,5,52.826817
26.0,3,52.831816
29.0,2,52.835815
29.0,2,52.837815
26.0,3,52.842814
17.0,6,52.849812
26.0,3,52.853811
23.0,4,52.86081
17.0,6,52.869781
32.0,1,52.870782
32.0,1,52.872781
23.0,4,52.877789
29.0,2,52.879786
32.0,1,52.881786
32.0,1,52.882786
12.0,6,52.889784
23.0,4,52.89453
32.0,1,52.89658
29.0,2,52.899579
20.0,5,52.906046
20.0,5,52.913066
26.0,3,52.917064
26.0,3,52.922063
26.0,3,52.926065
26.0,3,52.930064
32.0,1,52.931064
23.0,4,52.937063
20.0,5,52.944059
23.0,4,52.949057
32.0,1,52.951056
29.0,2,52.954056
23.0,4,52.959055
24.0,2,52.962054
20.0,5,52.969398
32.0,1,52.970396
23.0,4,52.975509
32.0,1,52.977519
23.0,4,52.984516
26.0,3,52.989518
26.0,3,52.994519
29.0,2,52.996522
23.0,4,53.002985
29.0,2,53.004984
23.0,4,53.011009
20.0,5,53.017233
20.0,5,53.023574
23.0,4,53.028573
29.0,2,53.030572
20.0,5,53.036572
23.0,4,53.04157
26.0,3,53.045596
26.0,3,53.049578
29.0,2,53.051698
32.0,1,53.053719
20.0,5,53.059717
23.0,4,53.064716
26.0,3,53.068711
29.0,2,53.070715
26.0,3,53.074739
29.0,2,53.077749
32.0,1,53.078749
29.0,2,53.081749
17.0,6,53.088748
20.0,5,53.095292
32.0,1,53.097314
29.0,2,53.101363
32.0,1,53.102342
29.0,2,53.105362
20.0,5,53.111361
26.0,3,53.115482
23.0,4,53.120359
29.0,2,53.122359
29.0,2,53.125358
29.0,2,53.128357
29.0,2,53.130357
29.0,2,53.133356
26.0,3,53.137337
29.0,2,53.139354
26.0,3,53.143353
26.0,3,53.147353
29.0,2,53.149327
26.0,3,53.153352
20.0,5,53.158372
20.0,5,53.349156
32.0,1,53.350155
26.0,3,53.355153
26.0,3,53.359152
26.0,3,53.363152
26.0,3,53.36815
26.0,3,53.372149
32.0,1,53.374149
26.0,3,53.378165
26.0,3,53.382162
32.0,1,53.384161
20.0,5,53.38916
26.0,3,53.392663
23.0,4,53.39767
26.0,3,53.401671
29.0,2,53.404668
17.0,6,53.412666
29.0,2,53.415666
26.0,3,53.419665
26.0,3,53.424543
23.0,4,53.429778
17.0,6,53.437776
17.0,6,53.445904
32.0,1,53.447133
29.0,2,53.449664
20.0,5,53.456662
23.0,4,53.462012
20.0,5,53.469029
26.0,3,53.473015
23.0,4,53.479027
23.0,4,53.48503
23.0,4,53.491029
20.0,5,53.498563
29.0,2,53.501563
32.0,1,53.502562
26.0,3,53.506561
20.0,5,53.513559
29.0,2,53.516552
26.0,3,53.521553
20.0,5,53.528551
23.0,4,53.533581
23.0,4,53.539683
32.0,1,53.540683
23.0,4,53.546701
29.0,2,53.548701
18.0,4,53.553716
32.0,1,53.554715
26.0,3,53.558715
20.0,5,53.563731
26.0,3,53.567801
23.0,4,53.571821
32.0,1,53.572819
26.0,3,53.576836
32.0,1,53.577843
20.0,5,53.583924
26.0,3,53.587923
29.0,2,53.589923
20.0,5,53.596852
26.0,3,53.602847
29.0,2,53.605846
26.0,3,53.608826
20.0,5,53.615033
26.0,3,53.620012
17.0,6,53.627503
23.0,4,53.633675
32.0,1,53.635675
32.0,1,53.636672
32.0,1,53.637692
32.0,1,53.639691
26.0,3,53.64369
26.0,3,53.647705
32.0,1,53.649689
26.0,3,53.654688
29.0,2,53.658687
20.0,5,53.665685
23.0,4,53.670684
32.0,1,53.671684
29.0,2,53.674683
26.0,3,53.678718
29.0,2,53.681717
26.0,3,53.685717
20.0,5,53.69323
20.0,5,53.901034
20.0,5,53.909033
17.0,6,53.916279
