#{"t_start": 1762881607.4003763, "env_id": "GridWorldMoving-v0"}
r,l,t
17.0,1,26.960469
17.0,1,26.963471
17.0,1,26.965471
17.0,1,26.96847
17.0,1,26.969475
17.0,1,26.971367
17.0,1,26.973899
17.0,1,26.976291
17.0,1,26.979313
17.0,1,26.981363
17.0,1,26.983894
17.0,1,26.986176
17.0,1,26.98818
17.0,1,26.989154
17.0,1,26.99153
17.0,1,26.994618
17.0,1,26.995618
17.0,1,26.997618
17.0,1,26.999618
17.0,1,27.001626
17.0,1,27.003618
17.0,1,27.005618
17.0,1,27.006618
17.0,1,27.008618
17.0,1,27.010618
17.0,1,27.013618
17.0,1,27.015618
17.0,1,27.017618
17.0,1,27.01962
17.0,1,27.021618
17.0,1,27.023655
17.0,1,27.025655
17.0,1,27.027655
17.0,1,27.030655
17.0,1,27.032654
17.0,1,27.034654
17.0,1,27.035654
17.0,1,27.036655
17.0,1,27.03819
17.0,1,27.039229
17.0,1,27.041229
17.0,1,27.044229
17.0,1,27.045229
17.0,1,27.04723
17.0,1,27.048229
17.0,1,27.05023
17.0,1,27.051229
17.0,1,27.052229
17.0,1,27.054229
17.0,1,27.055229
17.0,1,27.056229
17.0,1,27.058229
17.0,1,27.060256
17.0,1,27.061256
17.0,1,27.063229
17.0,1,27.064229
17.0,1,27.065229
17.0,1,27.06623
17.0,1,27.06723
17.0,1,27.069229
17.0,1,27.07023
17.0,1,27.308182
17.0,1,27.310433
17.0,1,27.311921
17.0,1,27.313922
17.0,1,27.31492
17.0,1,27.31692
17.0,1,27.31792
17.0,1,27.31892
17.0,1,27.32092
17.0,1,27.32192
17.0,1,27.323928
17.0,1,27.324928
17.0,1,27.326931
17.0,1,27.327927
17.0,1,27.328926
17.0,1,27.33093
17.0,1,27.331926
17.0,1,27.333932
17.0,1,27.335355
17.0,1,27.336354
17.0,1,27.338351
17.0,1,27.338861
17.0,1,27.340369
17.0,1,27.341837
17.0,1,27.343876
17.0,1,27.345195
17.0,1,27.346215
17.0,1,27.348214
17.0,1,27.349214
17.0,1,27.351424
17.0,1,27.352703
17.0,1,27.353702
17.0,1,27.354702
17.0,1,27.356701
17.0,1,27.357701
17.0,1,27.358706
17.0,1,27.360163
17.0,1,27.362184
17.0,1,27.363211
17.0,1,27.365197
17.0,1,27.366211
17.0,1,27.367264
17.0,1,27.369532
17.0,1,27.370532
17.0,1,27.372532
17.0,1,27.373533
17.0,1,27.37551
17.0,1,27.377
17.0,1,27.378055
17.0,1,27.380055
17.0,1,27.381055
17.0,1,27.383055
17.0,1,27.384055
17.0,1,27.385035
17.0,1,27.387264
17.0,1,27.38834
17.0,1,27.389787
17.0,1,27.392137
17.0,1,27.393138
17.0,1,27.395135
17.0,1,27.396133
17.0,1,27.398133
17.0,1,27.399132
17.0,1,27.401134
17.0,1,27.402137
17.0,1,27.404133
17.0,1,27.405133
17.0,1,27.407132
17.0,1,27.408133
17.0,1,27.409142
17.0,1,27.411282
17.0,1,27.412366
17.0,1,27.414366
17.0,1,27.415366
17.0,1,27.417366
17.0,1,27.418366
17.0,1,27.419366
17.0,1,27.421366
17.0,1,27.422366
17.0,1,27.424403
17.0,1,27.42539
17.0,1,27.42688
17.0,1,27.428875
17.0,1,27.429875
17.0,1,27.431874
17.0,1,27.432874
17.0,1,27.433875
17.0,1,27.435874
17.0,1,27.437354
17.0,1,27.438372
17.0,1,27.440382
17.0,1,27.441382
17.0,1,27.443422
17.0,1,27.444423
17.0,1,27.446424
17.0,1,27.447424
17.0,1,27.449423
17.0,1,27.450423
17.0,1,27.452424
17.0,1,27.453423
17.0,1,27.455423
17.0,1,27.456423
17.0,1,27.458423
17.0,1,27.46042
17.0,1,27.461417
17.0,1,27.462415
17.0,1,27.463415
17.0,1,27.464415
17.0,1,27.465415
17.0,1,27.467415
17.0,1,27.468432
17.0,1,27.469716
17.0,1,27.47103
17.0,1,27.473352
17.0,1,27.474353
17.0,1,27.475349
17.0,1,27.476853
17.0,1,27.478906
17.0,1,27.479885
17.0,1,27.481877
17.0,1,27.48288
17.0,1,27.484877
17.0,1,27.485876
17.0,1,27.486885
17.0,1,27.489274
17.0,1,27.490636
17.0,1,27.491636
17.0,1,27.493752
17.0,1,27.494957
17.0,1,27.496951
17.0,1,27.497951
17.0,1,27.499476
17.0,1,27.501503
17.0,1,27.502998
17.0,1,27.504022
17.0,1,27.506291
17.0,1,27.507343
17.0,1,27.509043
17.0,1,27.510242
17.0,1,27.512295
17.0,1,27.513295
17.0,1,27.514295
17.0,1,27.516295
17.0,1,27.517295
17.0,1,27.518295
17.0,1,27.519295
17.0,1,27.520295
17.0,1,27.522295
17.0,1,27.523295
17.0,1,27.524331
17.0,1,27.526332
17.0,1,27.527606
17.0,1,27.528613
17.0,1,27.530892
17.0,1,27.53238
17.0,1,27.534384
17.0,1,27.535384
17.0,1,27.536383
17.0,1,27.537384
17.0,1,27.538898
17.0,1,27.539936
17.0,1,27.54191
17.0,1,27.543172
17.0,1,27.544221
17.0,1,27.546207
17.0,1,27.547418
17.0,1,27.548474
17.0,1,27.550474
17.0,1,27.551474
17.0,1,27.552474
17.0,1,27.553475
17.0,1,27.555475
17.0,1,27.556474
17.0,1,27.557475
17.0,1,27.559479
17.0,1,27.560566
17.0,1,27.561725
17.0,1,27.563725
17.0,1,27.564725
17.0,1,27.565725
17.0,1,27.566725
17.0,1,27.567725
17.0,1,27.569725
17.0,1,27.570725
17.0,1,27.571725
17.0,1,27.572725
17.0,1,27.574725
17.0,1,27.577102
17.0,1,27.578152
17.0,1,27.580157
17.0,1,27.582156
17.0,1,27.584156
17.0,1,27.586156
17.0,1,27.588156
17.0,1,27.590159
17.0,1,27.592312
17.0,1,27.594653
17.0,1,27.595653
17.0,1,27.597653
17.0,1,27.599653
17.0,1,27.600653
17.0,1,27.602653
17.0,1,27.604653
17.0,1,27.606653
17.0,1,27.60815
17.0,1,27.610453
17.0,1,27.611457
17.0,1,27.612458
17.0,1,27.614457
17.0,1,27.615457
17.0,1,27.617474
17.0,1,27.619458
17.0,1,27.620457
17.0,1,27.622457
17.0,1,27.623457
17.0,1,27.625509
17.0,1,27.626532
17.0,1,27.628654
17.0,1,27.630654
17.0,1,27.632654
17.0,1,27.634654
17.0,1,27.636654
17.0,1,27.638654
17.0,1,27.640205
17.0,1,27.642195
17.0,1,27.644748
17.0,1,27.645752
17.0,1,27.647752
17.0,1,27.648752
17.0,1,27.649752
17.0,1,27.650752
17.0,1,27.652752
17.0,1,27.653752
17.0,1,27.654731
17.0,1,27.655728
17.0,1,27.657752
17.0,1,27.658735
17.0,1,27.660761
17.0,1,27.661967
17.0,1,27.663989
17.0,1,27.664989
17.0,1,27.665988
17.0,1,27.666989
17.0,1,27.668988
17.0,1,27.669988
17.0,1,27.670989
17.0,1,27.671988
17.0,1,27.673989
17.0,1,27.674989
17.0,1,27.676962
17.0,1,27.67847
17.0,1,27.680522
17.0,1,27.682522
17.0,1,27.683522
17.0,1,27.685805
17.0,1,27.68786
17.0,1,27.883657
17.0,1,27.884657
17.0,1,27.885657
17.0,1,27.888151
17.0,1,27.889663
17.0,1,27.890168
17.0,1,27.892198
17.0,1,27.894232
17.0,1,27.895751
17.0,1,27.896259
17.0,1,27.898269
17.0,1,27.900268
17.0,1,27.901268
17.0,1,27.903269
17.0,1,27.905267
17.0,1,27.906269
17.0,1,27.908345
17.0,1,27.909434
17.0,1,27.911461
17.0,1,27.912461
17.0,1,27.914461
17.0,1,27.915461
17.0,1,27.917461
17.0,1,27.91846
17.0,1,27.92046
17.0,1,27.921461
17.0,1,27.923461
17.0,1,27.924497
17.0,1,27.926479
17.0,1,27.927469
17.0,1,27.929468
17.0,1,27.930468
17.0,1,27.931468
17.0,1,27.933468
17.0,1,27.934473
17.0,1,27.93647
17.0,1,27.93747
17.0,1,27.93947
17.0,1,27.94099
17.0,1,27.941992
17.0,1,27.944131
17.0,1,27.945205
17.0,1,27.947258
17.0,1,27.948258
17.0,1,27.949258
17.0,1,27.950762
17.0,1,27.95319
17.0,1,27.954189
17.0,1,27.955189
17.0,1,27.957189
17.0,1,27.958192
17.0,1,27.960212
17.0,1,27.961262
17.0,1,27.963262
17.0,1,27.964262
17.0,1,27.965262
17.0,1,27.967526
17.0,1,27.968527
17.0,1,27.970526
17.0,1,27.971526
17.0,1,27.973526
17.0,1,27.974527
17.0,1,27.976539
17.0,1,27.977585
17.0,1,27.979585
17.0,1,27.980585
17.0,1,27.982585
17.0,1,27.983585
17.0,1,27.984585
17.0,1,27.986585
17.0,1,27.987585
17.0,1,27.989585
17.0,1,27.990585
17.0,1,27.991564
17.0,1,27.993952
17.0,1,27.994951
17.0,1,27.996951
17.0,1,27.997951
17.0,1,27.99895
17.0,1,28.000331
17.0,1,28.002616
17.0,1,28.003688
17.0,1,28.005741
17.0,1,28.007718
17.0,1,28.008969
17.0,1,28.010457
17.0,1,28.012271
17.0,1,28.013288
17.0,1,28.015291
17.0,1,28.017291
17.0,1,28.018288
17.0,1,28.020287
17.0,1,28.02129
17.0,1,28.022287
17.0,1,28.024287
17.0,1,28.026323
17.0,1,28.02779
17.0,1,28.029133
17.0,1,28.031133
17.0,1,28.032133
17.0,1,28.034133
17.0,1,28.035133
17.0,1,28.036133
17.0,1,28.038133
17.0,1,28.039668
17.0,1,28.040707
17.0,1,28.042901
17.0,1,28.044498
17.0,1,28.059207
17.0,1,28.060319
17.0,1,28.061373
17.0,1,28.062374
17.0,1,28.064374
17.0,1,28.065349
17.0,1,28.066348
17.0,1,28.067374
17.0,1,28.068374
17.0,1,28.070374
17.0,1,28.071373
17.0,1,28.072373
17.0,1,28.073374
17.0,1,28.074373
17.0,1,28.076918
17.0,1,28.077922
17.0,1,28.078922
17.0,1,28.079922
17.0,1,28.080922
17.0,1,28.082922
17.0,1,28.083922
17.0,1,28.084922
17.0,1,28.085922
17.0,1,28.087922
17.0,1,28.088922
17.0,1,28.089922
17.0,1,28.090922
17.0,1,28.092922
17.0,1,28.093922
17.0,1,28.094922
17.0,1,28.095922
17.0,1,28.097922
17.0,1,28.098922
17.0,1,28.099922
17.0,1,28.100922
17.0,1,28.101922
17.0,1,28.103897
17.0,1,28.105918
17.0,1,28.107068
17.0,1,28.108512
17.0,1,28.109845
17.0,1,28.111899
17.0,1,28.112899
17.0,1,28.113899
17.0,1,28.114899
17.0,1,28.1159
17.0,1,28.117899
17.0,1,28.118899
17.0,1,28.119899
17.0,1,28.120899
17.0,1,28.122899
17.0,1,28.123899
17.0,1,28.125936
17.0,1,28.126936
17.0,1,28.127989
17.0,1,28.128989
17.0,1,28.130989
17.0,1,28.131989
17.0,1,28.132989
17.0,1,28.133989
17.0,1,28.134989
17.0,1,28.136989
17.0,1,28.137989
17.0,1,28.138988
17.0,1,28.140502
17.0,1,28.14152
17.0,1,28.142892
17.0,1,28.143944
17.0,1,28.145944
17.0,1,28.146944
17.0,1,28.147944
17.0,1,28.148944
17.0,1,28.149944
17.0,1,28.151944
17.0,1,28.152944
17.0,1,28.153944
17.0,1,28.155965
17.0,1,28.156944
17.0,1,28.158928
17.0,1,28.159944
17.0,1,28.160944
17.0,1,28.161944
17.0,1,28.163944
17.0,1,28.164944
17.0,1,28.165944
17.0,1,28.166944
17.0,1,28.167944
17.0,1,28.169944
17.0,1,28.170944
17.0,1,28.171944
17.0,1,28.172944
17.0,1,28.174944
17.0,1,28.175944
17.0,1,28.176944
17.0,1,28.178944
17.0,1,28.179944
17.0,1,28.180944
17.0,1,28.181944
17.0,1,28.182944
17.0,1,28.184944
17.0,1,28.185944
17.0,1,28.187408
17.0,1,28.188461
17.0,1,28.189461
17.0,1,28.191544
17.0,1,28.192461
17.0,1,28.194461
17.0,1,28.195462
17.0,1,28.196462
17.0,1,28.197462
17.0,1,28.198462
17.0,1,28.200462
17.0,1,28.201462
17.0,1,28.204525
17.0,1,28.206729
17.0,1,28.207759
17.0,1,28.20927
17.0,1,28.211364
17.0,1,28.212365
17.0,1,28.213364
17.0,1,28.214365
17.0,1,28.215365
17.0,1,28.217365
17.0,1,28.218364
17.0,1,28.219365
17.0,1,28.220418
17.0,1,28.222418
17.0,1,28.223418
17.0,1,28.225431
17.0,1,28.226455
17.0,1,28.227454
17.0,1,28.228454
17.0,1,28.230455
17.0,1,28.231454
17.0,1,28.232454
17.0,1,28.233455
17.0,1,28.235432
17.0,1,28.237475
17.0,1,28.238479
17.0,1,28.241054
17.0,1,28.243031
17.0,1,28.244031
17.0,1,28.246555
17.0,1,28.247555
17.0,1,28.249608
17.0,1,28.250609
17.0,1,28.251609
17.0,1,28.252609
17.0,1,28.446742
17.0,1,28.448743
17.0,1,28.449743
17.0,1,28.450742
17.0,1,28.452745
17.0,1,28.454744
17.0,1,28.456745
17.0,1,28.457748
17.0,1,28.45977
17.0,1,28.460772
17.0,1,28.462772
17.0,1,28.463772
17.0,1,28.465772
17.0,1,28.466772
17.0,1,28.467772
17.0,1,28.469748
17.0,1,28.470744
17.0,1,28.472746
17.0,1,28.473743
17.0,1,28.474748
17.0,1,28.477044
17.0,1,28.478041
17.0,1,28.47904
17.0,1,28.48004
17.0,1,28.481043
17.0,1,28.48204
17.0,1,28.484039
17.0,1,28.48504
17.0,1,28.486039
17.0,1,28.488041
17.0,1,28.489045
17.0,1,28.49029
17.0,1,28.492316
17.0,1,28.493316
17.0,1,28.494313
17.0,1,28.496316
17.0,1,28.497318
17.0,1,28.499762
17.0,1,28.500776
17.0,1,28.502306
17.0,1,28.503833
17.0,1,28.504856
17.0,1,28.506896
17.0,1,28.508931
17.0,1,28.50994
17.0,1,28.51094
17.0,1,28.51294
17.0,1,28.51394
17.0,1,28.515943
17.0,1,28.517955
17.0,1,28.518944
17.0,1,28.520941
17.0,1,28.521941
17.0,1,28.523943
17.0,1,28.525957
17.0,1,28.527957
17.0,1,28.529953
17.0,1,28.530955
17.0,1,28.531955
17.0,1,28.534445
17.0,1,28.535445
17.0,1,28.536445
17.0,1,28.538871
17.0,1,28.540378
17.0,1,28.541392
17.0,1,28.542897
17.0,1,28.544918
17.0,1,28.545915
17.0,1,28.547915
17.0,1,28.548914
17.0,1,28.549914
17.0,1,28.551913
17.0,1,28.552914
17.0,1,28.554914
17.0,1,28.555914
17.0,1,28.557921
17.0,1,28.559155
17.0,1,28.560152
17.0,1,28.562156
17.0,1,28.563149
17.0,1,28.565286
17.0,1,28.566287
17.0,1,28.568286
17.0,1,28.569287
17.0,1,28.570287
17.0,1,28.572286
17.0,1,28.573287
17.0,1,28.575292
17.0,1,28.576287
17.0,1,28.578285
17.0,1,28.579284
17.0,1,28.580284
17.0,1,28.582284
17.0,1,28.583284
17.0,1,28.585284
17.0,1,28.586284
17.0,1,28.588284
17.0,1,28.589284
17.0,1,28.591291
17.0,1,28.592525
17.0,1,28.593604
17.0,1,28.595599
17.0,1,28.5966
17.0,1,28.598595
17.0,1,28.599595
17.0,1,28.600595
17.0,1,28.602595
17.0,1,28.603595
17.0,1,28.605595
17.0,1,28.606595
17.0,1,28.608742
17.0,1,28.609738
17.0,1,28.611737
17.0,1,28.612734
17.0,1,28.614733
17.0,1,28.615733
17.0,1,28.617733
17.0,1,28.618734
17.0,1,28.61974
17.0,1,28.62185
17.0,1,28.622848
17.0,1,28.624868
17.0,1,28.626889
17.0,1,28.627889
17.0,1,28.629889
17.0,1,28.630906
17.0,1,28.631969
17.0,1,28.634122
17.0,1,28.635119
17.0,1,28.637119
17.0,1,28.638119
17.0,1,28.639119
17.0,1,28.641645
17.0,1,28.642645
17.0,1,28.644656
17.0,1,28.645659
17.0,1,28.647654
17.0,1,28.648654
17.0,1,28.649654
17.0,1,28.650655
17.0,1,28.651655
17.0,1,28.652654
17.0,1,28.654654
17.0,1,28.655654
17.0,1,28.656654
17.0,1,28.658717
17.0,1,28.659712
17.0,1,28.660711
17.0,1,28.662712
17.0,1,28.663711
17.0,1,28.664711
17.0,1,28.665711
17.0,1,28.666711
17.0,1,28.667711
17.0,1,28.669711
17.0,1,28.670711
17.0,1,28.671711
17.0,1,28.672711
17.0,1,28.674714
17.0,1,28.675988
17.0,1,28.677011
17.0,1,28.678011
17.0,1,28.68001
17.0,1,28.68101
17.0,1,28.68201
17.0,1,28.68301
17.0,1,28.68401
17.0,1,28.68501
17.0,1,28.68601
17.0,1,28.68801
17.0,1,28.689011
17.0,1,28.69001
17.0,1,28.691017
17.0,1,28.692366
17.0,1,28.694415
17.0,1,28.695415
17.0,1,28.696415
17.0,1,28.697415
17.0,1,28.699415
17.0,1,28.700415
17.0,1,28.701415
17.0,1,28.702415
17.0,1,28.704415
17.0,1,28.705415
17.0,1,28.706415
17.0,1,28.708419
17.0,1,28.709487
17.0,1,28.710536
17.0,1,28.71154
17.0,1,28.71254
17.0,1,28.71454
17.0,1,28.71554
17.0,1,28.716946
17.0,1,28.718542
17.0,1,28.720517
17.0,1,28.721562
17.0,1,28.723094
17.0,1,28.724661
17.0,1,28.726223
17.0,1,28.727792
17.0,1,28.72884
17.0,1,28.729856
17.0,1,28.729856
17.0,1,28.732875
17.0,1,28.734129
17.0,1,28.73559
17.0,1,28.736608
17.0,1,28.738611
17.0,1,28.739597
17.0,1,28.742097
17.0,1,28.743083
17.0,1,28.744101
17.0,1,28.745101
17.0,1,28.747101
17.0,1,28.748101
17.0,1,28.749101
17.0,1,28.751101
17.0,1,28.752101
17.0,1,28.753101
17.0,1,28.754101
17.0,1,28.755101
17.0,1,28.757101
17.0,1,28.758082
17.0,1,28.759101
17.0,1,28.761101
17.0,1,28.762101
17.0,1,28.763101
17.0,1,28.764101
17.0,1,28.766085
17.0,1,28.767097
17.0,1,28.769147
17.0,1,28.771147
17.0,1,28.773147
17.0,1,28.775452
17.0,1,28.777505
17.0,1,28.779505
17.0,1,28.781509
17.0,1,28.783505
17.0,1,28.784904
17.0,1,28.787068
17.0,1,28.789537
17.0,1,28.792755
17.0,1,28.7953
17.0,1,28.797508
17.0,1,28.799561
17.0,1,28.801561
17.0,1,28.802561
17.0,1,28.804561
17.0,1,28.805563
17.0,1,28.807537
17.0,1,28.809824
17.0,1,28.810813
17.0,1,28.814115
17.0,1,28.816115
17.0,1,28.819092
17.0,1,28.821097
17.0,1,29.007997
17.0,1,29.010093
17.0,1,29.011098
17.0,1,29.012098
17.0,1,29.014097
17.0,1,29.015072
17.0,1,29.017097
17.0,1,29.018097
17.0,1,29.020097
17.0,1,29.021097
17.0,1,29.023134
17.0,1,29.025114
17.0,1,29.027458
17.0,1,29.028973
17.0,1,29.030268
17.0,1,29.032332
17.0,1,29.033333
17.0,1,29.035633
17.0,1,29.036632
17.0,1,29.038907
17.0,1,29.039903
17.0,1,29.041416
17.0,1,29.04256
17.0,1,29.044557
17.0,1,29.045556
17.0,1,29.046563
17.0,1,29.048558
17.0,1,29.049557
17.0,1,29.050557
17.0,1,29.051557
17.0,1,29.052557
17.0,1,29.053557
17.0,1,29.055557
17.0,1,29.056558
17.0,1,29.05756
17.0,1,29.058924
17.0,1,29.060971
17.0,1,29.063462
17.0,1,29.064481
17.0,1,29.066481
17.0,1,29.067481
17.0,1,29.069481
17.0,1,29.070481
17.0,1,29.071481
17.0,1,29.07348
17.0,1,29.075532
17.0,1,29.077255
17.0,1,29.078269
17.0,1,29.079804
17.0,1,29.081845
17.0,1,29.083357
17.0,1,29.084367
17.0,1,29.085879
17.0,1,29.08739
17.0,1,29.08839
17.0,1,29.09039
17.0,1,29.091395
17.0,1,29.09381
17.0,1,29.095042
17.0,1,29.096042
17.0,1,29.098042
17.0,1,29.099042
17.0,1,29.101042
17.0,1,29.102042
17.0,1,29.104042
17.0,1,29.105042
17.0,1,29.107042
17.0,1,29.108379
17.0,1,29.109931
17.0,1,29.110931
17.0,1,29.11293
17.0,1,29.11393
17.0,1,29.115903
17.0,1,29.116901
17.0,1,29.118901
17.0,1,29.119901
17.0,1,29.120901
17.0,1,29.122901
17.0,1,29.12491
17.0,1,29.126405
17.0,1,29.127424
17.0,1,29.129425
17.0,1,29.130422
17.0,1,29.132452
17.0,1,29.133451
17.0,1,29.135451
17.0,1,29.136451
17.0,1,29.138451
17.0,1,29.139451
17.0,1,29.140964
17.0,1,29.142152
17.0,1,29.144148
17.0,1,29.145148
17.0,1,29.147148
17.0,1,29.148148
17.0,1,29.149148
17.0,1,29.151148
17.0,1,29.152148
17.0,1,29.154148
17.0,1,29.155148
17.0,1,29.156154
17.0,1,29.158616
17.0,1,29.159662
17.0,1,29.161662
17.0,1,29.162715
17.0,1,29.163715
17.0,1,29.164715
17.0,1,29.166715
17.0,1,29.167715
17.0,1,29.168715
17.0,1,29.169715
17.0,1,29.171696
17.0,1,29.173693
17.0,1,29.174693
17.0,1,29.176171
17.0,1,29.178464
17.0,1,29.179457
17.0,1,29.181457
17.0,1,29.182457
17.0,1,29.184458
17.0,1,29.185458
17.0,1,29.187457
17.0,1,29.188458
17.0,1,29.189458
17.0,1,29.191735
17.0,1,29.193785
17.0,1,29.194785
17.0,1,29.196785
17.0,1,29.197785
17.0,1,29.199785
17.0,1,29.200785
17.0,1,29.202761
17.0,1,29.20376
17.0,1,29.205756
17.0,1,29.206784
17.0,1,29.208783
17.0,1,29.209785
17.0,1,29.210784
17.0,1,29.211785
17.0,1,29.213785
17.0,1,29.214785
17.0,1,29.215785
17.0,1,29.216785
17.0,1,29.218785
17.0,1,29.219785
17.0,1,29.220785
17.0,1,29.221785
17.0,1,29.222785
17.0,1,29.224922
17.0,1,29.225922
17.0,1,29.226958
17.0,1,29.228958
17.0,1,29.229958
17.0,1,29.230958
17.0,1,29.23296
17.0,1,29.234098
17.0,1,29.236152
17.0,1,29.237153
17.0,1,29.239136
17.0,1,29.240156
17.0,1,29.242348
17.0,1,29.243425
17.0,1,29.24443
17.0,1,29.24543
17.0,1,29.24643
17.0,1,29.24843
17.0,1,29.249429
17.0,1,29.25043
17.0,1,29.25143
17.0,1,29.252429
17.0,1,29.25443
17.0,1,29.25543
17.0,1,29.25643
17.0,1,29.257406
17.0,1,29.258679
17.0,1,29.26073
17.0,1,29.26173
17.0,1,29.262729
17.0,1,29.264238
17.0,1,29.265274
17.0,1,29.266826
17.0,1,29.268401
17.0,1,29.269449
17.0,1,29.270488
17.0,1,29.271536
17.0,1,29.273089
17.0,1,29.275041
17.0,1,29.276094
17.0,1,29.277342
17.0,1,29.279113
17.0,1,29.280095
17.0,1,29.281094
17.0,1,29.283094
17.0,1,29.284094
17.0,1,29.285094
17.0,1,29.286094
17.0,1,29.287094
17.0,1,29.288095
17.0,1,29.290094
17.0,1,29.291099
17.0,1,29.293094
17.0,1,29.294094
17.0,1,29.295094
17.0,1,29.296094
17.0,1,29.298094
17.0,1,29.299094
17.0,1,29.300094
17.0,1,29.301094
17.0,1,29.303094
17.0,1,29.304094
17.0,1,29.305094
17.0,1,29.306094
17.0,1,29.308082
17.0,1,29.309102
17.0,1,29.311155
17.0,1,29.312155
17.0,1,29.314201
17.0,1,29.316201
17.0,1,29.317201
17.0,1,29.319201
17.0,1,29.320201
17.0,1,29.321201
17.0,1,29.322201
17.0,1,29.324188
17.0,1,29.325296
17.0,1,29.326351
17.0,1,29.327698
17.0,1,29.328755
17.0,1,29.330759
17.0,1,29.332904
17.0,1,29.333977
17.0,1,29.335979
17.0,1,29.337001
17.0,1,29.338971
17.0,1,29.339994
17.0,1,29.34098
17.0,1,29.344268
17.0,1,29.346281
17.0,1,29.347347
17.0,1,29.349584
17.0,1,29.350585
17.0,1,29.35159
17.0,1,29.353584
17.0,1,29.354583
17.0,1,29.356586
17.0,1,29.35758
17.0,1,29.359661
17.0,1,29.360661
17.0,1,29.361661
17.0,1,29.363661
17.0,1,29.364661
17.0,1,29.365661
17.0,1,29.366661
17.0,1,29.368661
17.0,1,29.36966
17.0,1,29.37066
17.0,1,29.550128
17.0,1,29.551129
17.0,1,29.553972
17.0,1,29.554996
17.0,1,29.556995
17.0,1,29.558266
17.0,1,29.560261
17.0,1,29.561269
17.0,1,29.563268
17.0,1,29.564269
17.0,1,29.566268
17.0,1,29.567269
17.0,1,29.569268
17.0,1,29.570269
17.0,1,29.571269
17.0,1,29.573269
17.0,1,29.575267
17.0,1,29.576268
17.0,1,29.578269
17.0,1,29.579274
17.0,1,29.580274
17.0,1,29.581274
17.0,1,29.583273
17.0,1,29.584275
17.0,1,29.585274
17.0,1,29.586274
17.0,1,29.587273
17.0,1,29.589272
17.0,1,29.590265
17.0,1,29.592265
17.0,1,29.593261
17.0,1,29.595268
17.0,1,29.596268
17.0,1,29.598269
17.0,1,29.599269
17.0,1,29.601268
17.0,1,29.602268
17.0,1,29.604268
17.0,1,29.605268
17.0,1,29.607266
17.0,1,29.609261
17.0,1,29.61026
17.0,1,29.61226
17.0,1,29.61326
17.0,1,29.61426
17.0,1,29.61626
17.0,1,29.61726
17.0,1,29.61926
17.0,1,29.62026
17.0,1,29.62226
17.0,1,29.62326
17.0,1,29.625262
17.0,1,29.626265
17.0,1,29.628272
17.0,1,29.629272
17.0,1,29.630272
17.0,1,29.632272
17.0,1,29.633272
17.0,1,29.635272
17.0,1,29.636272
17.0,1,29.638273
17.0,1,29.639272
17.0,1,29.641276
17.0,1,29.642813
17.0,1,29.643813
17.0,1,29.645813
17.0,1,29.646813
17.0,1,29.647813
17.0,1,29.648813
17.0,1,29.650813
17.0,1,29.651814
17.0,1,29.653813
17.0,1,29.654813
17.0,1,29.656817
17.0,1,29.658815
17.0,1,29.659818
17.0,1,29.660818
17.0,1,29.661815
17.0,1,29.663814
17.0,1,29.664814
17.0,1,29.665814
17.0,1,29.666814
17.0,1,29.668814
17.0,1,29.669814
17.0,1,29.670814
17.0,1,29.671814
17.0,1,29.67382
17.0,1,29.675251
17.0,1,29.677266
17.0,1,29.678266
17.0,1,29.679266
17.0,1,29.681266
17.0,1,29.682266
17.0,1,29.684266
17.0,1,29.685274
17.0,1,29.687266
17.0,1,29.688273
17.0,1,29.690279
17.0,1,29.691689
17.0,1,29.692756
17.0,1,29.693755
17.0,1,29.695755
17.0,1,29.696755
17.0,1,29.698756
17.0,1,29.699755
17.0,1,29.701756
17.0,1,29.70276
17.0,1,29.703847
17.0,1,29.705865
17.0,1,29.706867
17.0,1,29.708191
17.0,1,29.710236
17.0,1,29.711237
17.0,1,29.713237
17.0,1,29.714236
17.0,1,29.716237
17.0,1,29.717237
17.0,1,29.719212
17.0,1,29.720209
17.0,1,29.721232
17.0,1,29.723237
17.0,1,29.72525
17.0,1,29.726301
17.0,1,29.727337
17.0,1,29.729338
17.0,1,29.730338
17.0,1,29.732337
17.0,1,29.733338
17.0,1,29.735314
17.0,1,29.736609
17.0,1,29.73763
17.0,1,29.740146
17.0,1,29.741652
17.0,1,29.742671
17.0,1,29.744671
17.0,1,29.745672
17.0,1,29.747671
17.0,1,29.748677
17.0,1,29.749678
17.0,1,29.751821
17.0,1,29.752821
17.0,1,29.753821
17.0,1,29.754821
17.0,1,29.756813
17.0,1,29.757811
17.0,1,29.760472
17.0,1,29.76174
17.0,1,29.762779
17.0,1,29.763779
17.0,1,29.766251
17.0,1,29.767251
17.0,1,29.76825
17.0,1,29.77025
17.0,1,29.771251
17.0,1,29.77225
17.0,1,29.774244
17.0,1,29.775327
17.0,1,29.776364
17.0,1,29.777365
17.0,1,29.778365
17.0,1,29.780365
17.0,1,29.782359
17.0,1,29.783514
17.0,1,29.784552
17.0,1,29.785553
17.0,1,29.787553
17.0,1,29.788552
17.0,1,29.789552
17.0,1,29.790553
17.0,1,29.792705
17.0,1,29.793706
17.0,1,29.794705
17.0,1,29.795705
17.0,1,29.797179
17.0,1,29.798219
17.0,1,29.800218
17.0,1,29.801218
17.0,1,29.802218
17.0,1,29.804218
17.0,1,29.805218
17.0,1,29.806219
17.0,1,29.808505
17.0,1,29.80958
