#{"t_start": 1763359924.0591898, "env_id": "GridWorldMoving-v0"}
r,l,t
-92.0,34,172.754768
-32.0,19,173.008333
14.0,7,173.022594
23.0,4,173.030074
-56.0,27,173.084681
11.0,8,173.098572
26.0,3,173.107571
-3.0,11,173.128021
-63.0,31,173.191766
17.0,6,173.204991
-117.0,49,173.283628
14.0,7,173.298219
11.0,8,173.317303
11.0,8,173.332133
6.0,8,173.352141
-134.0,53,173.437402
32.0,1,173.439398
11.0,8,173.454858
-21.0,17,173.886626
-17.0,14,173.903131
18.0,4,173.911135
-40.0,25,173.951131
18.0,4,173.956127
14.0,7,173.967135
2.0,11,173.984132
-2.0,9,173.995644
-50.0,20,174.025653
11.0,8,174.03665
26.0,3,174.040648
-190.0,65,174.175163
7.0,6,174.186171
29.0,2,174.190171
32.0,1,174.19217
-2.0,9,174.212687
-80.0,30,174.264588
0.0,10,174.281244
23.0,4,174.288628
21.0,3,174.292585
-21.0,17,174.536976
-20.0,10,174.553124
26.0,3,174.558132
4.0,7,174.572206
-49.0,28,174.620116
9.0,7,174.630113
14.0,7,174.643587
-180.0,60,174.750662
-13.0,16,174.776323
32.0,1,174.778799
29.0,2,174.785641
-106.0,42,174.862222
-79.0,28,174.907503
-115.0,40,174.967711
-6.0,12,175.19337
-12.0,14,175.210907
26.0,3,175.215436
-31.0,22,175.244748
-1.0,12,175.263797
29.0,2,175.267724
-34.0,18,175.292785
-18.0,16,175.317245
0.0,10,175.331306
29.0,2,175.335789
-12.0,14,175.355843
14.0,7,175.367406
9.0,7,175.376929
-17.0,14,175.393447
-41.0,22,175.42205
-52.0,24,175.458177
-91.0,42,175.523951
-243.0,86,175.835296
-40.0,25,175.869175
-8.0,11,175.883699
-72.0,29,175.927315
-41.0,22,175.954234
-66.0,32,175.994202
26.0,3,175.998177
3.0,9,176.009244
-72.0,29,176.050136
29.0,2,176.053133
-4.0,13,176.073779
-24.0,18,176.537192
32.0,1,176.539205
23.0,4,176.547733
5.0,10,176.570665
-43.0,21,176.609589
-33.0,21,176.664897
26.0,3,176.671332
20.0,5,176.682019
11.0,8,176.697144
-13.0,16,176.736094
2.0,11,176.755557
20.0,5,176.762598
-15.0,15,176.784419
-63.0,31,176.831761
-14.0,8,176.843811
2.0,11,176.862594
-105.0,45,176.934743
-25.0,15,176.959408
-23.0,16,176.988503
-48.0,26,177.255206
-83.0,36,177.31871
-54.0,28,177.359202
-16.0,17,177.382199
-14.0,13,177.400203
-12.0,14,177.418285
-3.0,11,177.431721
14.0,7,177.439727
29.0,2,177.44172
-4.0,13,177.457483
-19.0,13,177.475914
-101.0,32,177.522907
26.0,3,177.525905
26.0,3,177.531438
2.0,11,177.547462
-54.0,28,177.59358
-14.0,13,177.837747
20.0,5,177.844748
17.0,6,177.853743
-14.0,13,177.871741
-48.0,21,177.904743
11.0,8,177.917249
20.0,5,177.925257
29.0,2,177.928261
-12.0,14,177.949254
-127.0,49,178.024896
26.0,3,178.029385
1.0,8,178.039418
23.0,4,178.044606
-53.0,26,178.075458
5.0,10,178.087865
-69.0,33,178.131052
-52.0,24,178.164346
-9.0,13,178.181339
29.0,2,178.18435
-34.0,23,178.561233
11.0,8,178.573231
-7.0,14,178.593229
-105.0,40,178.654783
2.0,11,178.672777
-90.0,35,178.726568
8.0,9,178.739567
-182.0,64,178.874878
32.0,1,178.877763
10.0,5,178.889843
21.0,3,178.898616
-65.0,30,178.960358
-15.0,15,179.305463
-79.0,33,179.356977
32.0,1,179.35998
26.0,3,179.364976
-16.0,17,179.392427
-34.0,23,179.424371
-62.0,29,179.471753
29.0,2,179.474747
1.0,8,179.487892
2.0,11,179.50493
-19.0,18,179.538811
-8.0,11,179.557047
-133.0,46,179.64044
8.0,9,179.660793
21.0,3,179.665792
32.0,1,179.666792
11.0,8,179.681262
-14.0,13,179.705611
14.0,7,179.718375
-174.0,63,180.080926
-45.0,20,180.108935
-28.0,16,180.134063
-25.0,20,180.166211
23.0,4,180.172214
20.0,5,180.180207
2.0,11,180.195562
24.0,2,180.198566
-75.0,35,180.253431
29.0,2,180.257433
29.0,2,180.260814
23.0,4,180.267808
-130.0,45,180.350913
26.0,3,180.356908
-13.0,11,180.37891
21.0,3,180.383904
-2.0,9,180.400894
-189.0,68,180.707003
-25.0,20,180.741882
-31.0,17,180.766982
-40.0,25,180.808143
-90.0,40,180.864863
15.0,5,180.874842
-24.0,18,180.902827
-6.0,12,180.924397
-11.0,7,180.934386
-52.0,29,180.979379
9.0,7,180.992379
-26.0,17,181.019899
-4.0,13,181.283328
-35.0,20,181.313384
1.0,8,181.326992
-47.0,24,181.363704
20.0,5,181.369995
-48.0,26,181.414185
-56.0,22,181.445576
-230.0,75,181.567113
-35.0,20,181.606665
-36.0,22,181.649285
-11.0,12,181.668767
13.0,4,181.6758
-96.0,42,181.947135
17.0,6,181.956135
-86.0,37,182.01115
-74.0,28,182.05466
-28.0,16,182.078656
21.0,3,182.083651
-56.0,27,182.127038
-33.0,21,182.161103
-83.0,36,182.217489
-11.0,12,182.241022
-1.0,12,182.26412
18.0,4,182.270127
29.0,2,182.273117
26.0,3,182.27951
-18.0,16,182.553793
2.0,11,182.570504
18.0,4,182.577676
32.0,1,182.578676
-92.0,34,182.634004
-65.0,30,182.677597
26.0,3,182.681595
-7.0,14,182.700312
12.0,6,182.709568
-78.0,36,182.764283
15.0,5,182.771606
26.0,3,182.777041
20.0,5,182.786066
32.0,1,182.788065
-60.0,25,182.827103
29.0,2,182.830102
-3.0,11,182.84732
14.0,7,182.858917
23.0,4,182.863916
-62.0,24,182.900368
-103.0,36,183.199721
-14.0,13,183.218891
20.0,5,183.226436
-36.0,22,183.261045
-142.0,49,183.333248
29.0,2,183.336252
-103.0,31,183.389469
-16.0,12,183.412136
-7.0,14,183.443126
-107.0,39,183.525174
-11.0,12,183.5454
-112.0,44,183.623936
-36.0,17,183.863375
-154.0,53,183.947278
0.0,10,183.962269
-8.0,11,183.978266
32.0,1,183.979266
-22.0,19,184.006269
-104.0,38,184.069794
-36.0,22,184.109799
11.0,8,184.124336
-120.0,45,184.204824
7.0,6,184.216233
26.0,3,184.221245
-35.0,20,184.258186
-16.0,12,184.487673
11.0,8,184.500154
-38.0,21,184.531949
29.0,2,184.535815
29.0,2,184.539815
-16.0,17,184.570426
-19.0,18,184.598097
29.0,2,184.603096
23.0,4,184.610534
6.0,8,184.624271
-1.0,12,184.642611
2.0,11,184.659667
-22.0,14,184.682466
32.0,1,184.684467
-39.0,23,184.722697
-65.0,30,184.779782
5.0,10,184.798269
2.0,11,184.818608
-15.0,15,184.846815
-92.0,39,184.926723
0.0,10,185.154245
-81.0,37,185.228799
32.0,1,185.229803
-60.0,30,185.275886
23.0,4,185.280883
-6.0,12,185.297884
-53.0,26,185.333965
3.0,9,185.347965
29.0,2,185.35137
20.0,5,185.35838
1.0,8,185.372369
14.0,7,185.383364
-43.0,21,185.417114
11.0,8,185.431655
26.0,3,185.437654
-20.0,15,185.459676
-31.0,22,185.495647
15.0,5,185.502646
9.0,7,185.51452
-65.0,30,185.815845
-114.0,43,185.88198
14.0,7,185.893017
-97.0,39,185.952817
20.0,5,185.960338
-95.0,35,186.01487
11.0,8,186.028381
-17.0,14,186.051378
-1.0,12,186.07038
29.0,2,186.074375
29.0,2,186.078373
18.0,4,186.084372
18.0,4,186.090372
-11.0,12,186.113374
-9.0,13,186.133884
-46.0,27,186.179877
-8.0,11,186.199877
20.0,5,186.20988
-30.0,20,186.46344
26.0,3,186.467439
-84.0,38,186.519445
-28.0,21,186.549964
11.0,8,186.560962
-13.0,16,186.584352
9.0,7,186.59435
-21.0,17,186.618358
2.0,11,186.635046
-75.0,35,186.686471
-35.0,20,186.709491
-9.0,13,186.73135
-37.0,19,186.763436
17.0,6,186.773136
23.0,4,186.78026
3.0,9,186.795504
-24.0,18,186.826965
-2.0,9,187.046529
32.0,1,187.048536
-71.0,32,187.09441
17.0,6,187.104505
-37.0,24,187.140035
26.0,3,187.144065
20.0,5,187.152739
-34.0,18,187.182082
24.0,2,187.186061
32.0,1,187.188059
21.0,3,187.19207
29.0,2,187.19507
5.0,10,187.210519
-21.0,17,187.240054
26.0,3,187.244051
32.0,1,187.246052
-146.0,57,187.345704
29.0,2,187.349075
26.0,3,187.35414
-33.0,21,187.386603
-35.0,20,187.416151
11.0,8,187.430864
-88.0,36,187.702952
32.0,1,187.704948
21.0,3,187.708953
1.0,8,187.721338
-3.0,11,187.737091
20.0,5,187.745098
-20.0,15,187.766087
-166.0,52,187.84416
-24.0,18,187.871603
-1.0,12,187.89101
32.0,1,187.89302
-31.0,17,187.919071
14.0,7,187.93035
7.0,6,187.94182
23.0,4,187.946825
-175.0,60,188.079127
-15.0,15,188.331363
26.0,3,188.336671
-84.0,33,188.387097
5.0,10,188.401747
-9.0,13,188.423759
-10.0,10,188.439578
-102.0,44,188.505068
-10.0,10,188.522105
-142.0,54,188.604896
17.0,6,188.615284
-117.0,39,188.688761
14.0,7,188.703761
26.0,3,188.710294
-46.0,22,189.095519
16.0,3,189.101521
-44.0,23,189.139161
-124.0,48,189.215707
-51.0,22,189.253233
-20.0,15,189.274224
-7.0,14,189.296229
-229.0,83,189.4407
20.0,5,189.448698
-76.0,27,189.495525
-117.0,44,189.780587
-1.0,12,189.798585
-4.0,13,189.82001
-138.0,51,189.896538
-52.0,24,189.941875
8.0,9,189.960872
11.0,8,189.974869
20.0,5,189.984869
-115.0,40,190.053094
-134.0,48,190.165092
-9.0,13,190.198081
-1.0,12,190.526793
-25.0,20,190.557447
-59.0,23,190.598436
-7.0,14,190.623494
26.0,3,190.627496
-7.0,9,190.641024
-6.0,12,190.659021
20.0,5,190.669019
17.0,6,190.679018
23.0,4,190.687014
2.0,11,190.70701
23.0,4,190.714036
-101.0,32,190.778389
11.0,8,190.792818
29.0,2,190.795818
-4.0,13,190.814886
32.0,1,190.817215
-96.0,42,190.876637
26.0,3,190.882053
32.0,1,190.883494
26.0,3,190.888566
20.0,5,190.896558
2.0,11,190.915919
-31.0,22,191.267998
7.0,6,191.283
-119.0,48,191.368521
-95.0,35,191.421527
26.0,3,191.426522
-33.0,21,191.458045
23.0,4,191.463043
-3.0,11,191.477042
23.0,4,191.48504
1.0,8,191.500041
10.0,5,191.509044
-127.0,49,191.608757
32.0,1,191.609823
17.0,6,191.621445
-18.0,16,191.652737
-65.0,30,191.711015
20.0,5,191.954736
-22.0,19,191.985735
-12.0,14,192.005733
-34.0,18,192.033275
29.0,2,192.036275
26.0,3,192.042275
11.0,8,192.055269
-18.0,16,192.08227
17.0,6,192.091266
-4.0,8,192.103264
8.0,9,192.116282
29.0,2,192.120281
32.0,1,192.122278
-9.0,13,192.143799
-27.0,14,192.167188
-102.0,34,192.238691
14.0,7,192.249684
6.0,8,192.268683
-58.0,31,192.328083
-80.0,35,192.391604
16.0,3,192.397609
-15.0,15,192.654151
-217.0,69,192.780771
-3.0,11,192.803367
-40.0,20,192.83549
-16.0,12,192.855549
-57.0,24,192.892167
3.0,9,192.910215
-19.0,18,192.943196
20.0,5,192.953962
32.0,1,192.955958
8.0,9,192.976004
-108.0,41,193.051019
-48.0,26,193.321857
32.0,1,193.322982
-11.0,12,193.340504
-10.0,15,193.369501
16.0,3,193.3755
-75.0,30,193.422503
-68.0,31,193.471023
-70.0,30,193.52304
-71.0,32,193.574079
20.0,5,193.582319
17.0,6,193.592324
-97.0,34,193.645021
-27.0,19,193.686327
8.0,9,193.703756
-17.0,14,193.726091
11.0,8,193.738726
-95.0,35,194.019034
-63.0,26,194.058548
-1.0,12,194.077544
18.0,4,194.083543
-1.0,7,194.097542
-28.0,21,194.127438
-94.0,43,194.188478
-52.0,24,194.229339
9.0,7,194.23882
15.0,5,194.245828
18.0,4,194.253831
-46.0,22,194.293351
-50.0,25,194.33677
-27.0,19,194.373803
-110.0,45,194.654114
-10.0,15,194.677529
17.0,6,194.685897
29.0,2,194.688905
-39.0,23,194.722901
26.0,3,194.726899
-6.0,12,194.745433
-81.0,32,194.793431
20.0,5,194.799828
14.0,7,194.812861
-3.0,11,194.832358
26.0,3,194.837876
32.0,1,194.838876
-81.0,37,194.90137
15.0,5,194.911917
-197.0,74,195.284818
23.0,4,195.290862
21.0,3,195.295867
29.0,2,195.298858
-90.0,40,195.360694
-10.0,15,195.381688
-220.0,70,195.48764
-4.0,13,195.508636
-3.0,11,195.526973
2.0,11,195.540586
5.0,5,195.549586
23.0,4,195.557585
18.0,4,195.564664
9.0,7,195.573653
32.0,1,195.576643
20.0,5,195.58571
26.0,3,195.590711
23.0,4,195.597706
-2.0,9,195.612628
-91.0,37,195.89786
-82.0,29,195.942297
32.0,1,195.943297
-49.0,23,195.979398
-21.0,17,196.003392
14.0,7,196.014412
-86.0,32,196.061459
-74.0,33,196.117844
-265.0,90,196.298462
-32.0,19,196.593199
24.0,2,196.598196
32.0,1,196.600195
-22.0,19,196.646348
32.0,1,196.64835
-65.0,25,196.685124
3.0,9,196.698608
32.0,1,196.700608
20.0,5,196.709607
-12.0,14,196.733023
10.0,5,196.740551
-142.0,54,196.828516
-36.0,22,196.871688
5.0,10,196.887992
-40.0,25,196.936631
32.0,1,196.938645
20.0,5,196.950644
26.0,3,196.956645
-103.0,41,197.048162
14.0,7,197.063162
32.0,1,197.488935
-3.0,11,197.80572
29.0,2,197.809719
-29.0,18,197.835728
24.0,2,197.838254
32.0,1,197.840254
-17.0,14,197.86025
0.0,10,197.876249
-37.0,24,197.91971
20.0,5,197.927723
32.0,1,197.929724
-27.0,19,197.965743
20.0,5,197.974751
1.0,8,197.988746
32.0,1,197.99075
29.0,2,197.995742
8.0,9,198.014143
-1.0,12,198.050401
-28.0,16,198.105602
-6.0,12,198.130608
-89.0,38,198.207539
29.0,2,198.211939
23.0,4,198.217181
6.0,8,198.227591
-73.0,31,198.297523
-41.0,17,198.576621
29.0,2,198.581614
14.0,7,198.592619
-9.0,13,198.614909
17.0,6,198.622914
14.0,7,198.64715
-21.0,17,198.67267
23.0,4,198.679137
23.0,4,198.685142
-13.0,16,198.711531
26.0,3,198.715575
0.0,10,198.730019
32.0,1,198.731023
-15.0,15,198.764309
-8.0,11,198.788333
-17.0,14,198.811291
32.0,1,198.812289
-1.0,12,198.834527
20.0,5,198.845098
29.0,2,198.849097
-48.0,26,198.89613
-10.0,15,198.924681
9.0,7,198.940219
29.0,2,198.948215
-49.0,28,199.00478
-20.0,15,199.258809
-121.0,42,199.327975
-22.0,19,199.357488
29.0,2,199.360485
-23.0,16,199.386556
-26.0,17,199.41455
-17.0,14,199.434557
-46.0,27,199.473102
-47.0,24,199.524089
14.0,7,199.541618
23.0,4,199.551623
26.0,3,199.558614
1.0,8,199.577609
17.0,6,199.592608
-12.0,14,199.612621
-34.0,18,199.636616
32.0,1,199.638616
-46.0,22,199.678138
14.0,7,199.695614
5.0,10,200.195524
26.0,3,200.200523
-87.0,39,200.264997
-84.0,38,200.34154
2.0,11,200.361538
17.0,6,200.370535
11.0,8,200.382527
-64.0,28,200.436725
-49.0,28,200.484441
-4.0,13,200.507128
17.0,6,200.514574
-34.0,23,200.551436
-9.0,13,200.574185
24.0,2,200.577189
-14.0,13,200.593475
12.0,6,200.601552
-8.0,11,200.619248
14.0,7,201.130559
-100.0,40,201.203898
-8.0,11,201.421655
-45.0,25,201.489896
14.0,7,201.507083
-6.0,12,201.536092
6.0,8,201.558251
-15.0,15,201.604401
-14.0,13,201.632496
-91.0,37,201.714194
-243.0,76,201.894113
32.0,1,201.896577
17.0,6,202.287737
-4.0,13,202.310844
-67.0,34,202.381296
20.0,5,202.391928
-13.0,16,202.420499
-9.0,13,202.442113
-25.0,20,202.47435
-13.0,16,202.509761
14.0,7,202.52477
-112.0,44,202.611617
32.0,1,202.613616
26.0,3,202.618614
32.0,1,202.620618
29.0,2,202.624834
6.0,8,202.638338
8.0,9,202.655483
6.0,8,202.670729
-31.0,17,202.698383
-114.0,48,203.067682
-10.0,15,203.094028
20.0,5,203.102026
-17.0,14,203.125568
8.0,9,203.139574
-5.0,10,203.154016
-62.0,29,203.198309
12.0,6,203.208652
-13.0,16,203.23379
-2.0,9,203.248364
10.0,5,203.258609
32.0,1,203.261139
23.0,4,203.269139
-22.0,19,203.308192
-34.0,18,203.341199
20.0,5,203.348728
14.0,7,203.364245
-3.0,11,203.390712
-68.0,26,203.446312
-3.0,11,203.467434
-39.0,23,203.515429
29.0,2,203.520425
-5.0,10,203.800461
14.0,7,203.811462
26.0,3,203.81546
26.0,3,203.82046
-19.0,18,203.850993
32.0,1,203.852994
11.0,8,203.86599
-218.0,66,203.977511
20.0,5,203.985929
14.0,7,203.997962
-73.0,31,204.066897
32.0,1,204.068897
-63.0,31,204.127062
26.0,3,204.131061
-70.0,35,204.194328
-139.0,48,204.540855
15.0,5,204.54738
-117.0,44,204.62787
-3.0,11,204.647343
5.0,10,204.668252
6.0,8,204.684341
10.0,5,204.693798
-130.0,50,204.786224
12.0,6,204.795535
6.0,8,204.806666
29.0,2,204.809665
26.0,3,204.814674
23.0,4,204.82367
18.0,4,204.831609
17.0,6,204.844127
-10.0,15,204.872105
-163.0,66,205.21569
14.0,7,205.225687
-15.0,15,205.248567
-33.0,21,205.280346
32.0,1,205.282334
-28.0,21,205.312546
-48.0,21,205.364133
-15.0,15,205.385274
-12.0,14,205.404919
26.0,3,205.408935
12.0,6,205.418302
9.0,7,205.426641
20.0,5,205.432676
-28.0,16,205.4533
-48.0,26,205.488143
23.0,4,205.494143
-88.0,31,205.576909
14.0,7,205.585635
20.0,5,205.594559
-29.0,18,205.62783
-19.0,18,205.854653
20.0,5,205.862652
-23.0,16,205.886642
-43.0,26,205.925109
-42.0,24,205.956122
11.0,8,205.969121
32.0,1,205.97012
20.0,5,205.977119
23.0,4,205.982118
-27.0,19,206.011384
-62.0,24,206.04395
5.0,10,206.056479
-1.0,12,206.071476
5.0,10,206.082474
15.0,5,206.089474
32.0,1,206.090474
0.0,10,206.104471
-5.0,10,206.117469
8.0,9,206.129467
-16.0,12,206.14701
-68.0,26,206.193005
11.0,8,206.416488
-10.0,15,206.437829
20.0,5,206.444829
-26.0,17,206.469391
-15.0,15,206.491381
3.0,9,206.504379
26.0,3,206.508623
-1.0,12,206.52562
0.0,10,206.539633
29.0,2,206.542632
-52.0,24,206.578503
17.0,6,206.587502
-70.0,30,206.627821
17.0,6,206.634834
26.0,3,206.638835
26.0,3,206.641842
15.0,5,206.648372
17.0,6,206.655378
-9.0,13,206.673785
12.0,6,206.68182
-130.0,50,206.773955
-18.0,16,207.111648
-39.0,23,207.146251
-63.0,31,207.19724
-4.0,13,207.221229
29.0,2,207.224228
6.0,8,207.238246
23.0,4,207.246495
-35.0,20,207.292467
20.0,5,207.304471
26.0,3,207.310467
29.0,2,207.314469
-30.0,20,207.366122
20.0,5,207.379145
23.0,4,207.389531
-96.0,37,207.455477
-60.0,25,207.495226
3.0,9,207.511905
5.0,10,207.530211
-48.0,26,207.587316
-79.0,28,207.826057
29.0,2,207.829057
-21.0,17,207.852612
26.0,3,207.8576
26.0,3,207.8626
-223.0,76,207.97223
-57.0,29,208.01323
-62.0,29,208.047237
26.0,3,208.051764
-29.0,18,208.076763
10.0,5,208.083761
-177.0,64,208.374538
4.0,7,208.385535
23.0,4,208.391534
23.0,4,208.396535
-19.0,18,208.423526
-2.0,9,208.438528
5.0,10,208.453046
11.0,8,208.462044
0.0,10,208.478042
-4.0,13,208.498042
-79.0,33,208.548428
-1.0,12,208.562854
-39.0,23,208.593348
-85.0,40,208.661005
20.0,5,208.669001
-8.0,11,208.685266
3.0,9,208.698917
-162.0,59,209.147903
-41.0,22,209.187432
26.0,3,209.192426
-31.0,22,209.230472
0.0,10,209.248831
-95.0,35,209.302877
17.0,6,209.311175
-117.0,44,209.389569
32.0,1,209.390568
32.0,1,209.392568
-40.0,20,209.442601
-20.0,15,209.471069
-20.0,15,209.494143
26.0,3,209.502438
17.0,6,209.509934
23.0,4,209.518174
-46.0,27,211.078621
-55.0,25,211.12128
32.0,1,211.123679
11.0,8,211.138396
23.0,4,211.144993
-95.0,40,211.215233
29.0,2,211.220227
15.0,5,211.227022
-1.0,12,211.251931
-37.0,24,211.284177
-106.0,37,211.331467
26.0,3,211.335918
11.0,8,211.346589
-33.0,21,211.374351
-85.0,35,211.424803
18.0,4,211.432793
0.0,10,211.448021
8.0,9,211.724999
-13.0,16,211.752853
-10.0,15,211.780546
-19.0,18,211.815052
-5.0,10,211.833903
9.0,7,211.847479
-66.0,32,211.915403
-9.0,13,211.934389
32.0,1,211.936597
8.0,9,211.951217
-30.0,20,211.97586
23.0,4,211.980941
29.0,2,211.98436
32.0,1,211.985811
-27.0,19,212.010454
23.0,4,212.017905
-32.0,19,212.043558
-72.0,34,212.097308
6.0,8,212.108414
23.0,4,212.115655
-9.0,13,212.133085
20.0,5,212.348598
-33.0,21,212.381394
-2.0,9,212.395565
-1.0,12,212.413583
29.0,2,212.416583
-38.0,21,212.447376
23.0,4,212.455073
-18.0,16,212.481105
-93.0,36,212.529714
-111.0,42,212.587752
1.0,8,212.599749
-263.0,86,212.961164
29.0,2,212.96416
-21.0,17,212.988447
20.0,5,212.995822
20.0,5,213.003357
-9.0,13,213.029066
-27.0,19,213.066689
6.0,8,213.078222
17.0,6,213.08756
-39.0,23,213.1209
-173.0,61,213.206907
29.0,2,213.210906
-57.0,29,213.25546
23.0,4,213.260458
-87.0,34,213.307451
-21.0,17,213.331447
7.0,6,213.563227
-46.0,22,213.596222
-117.0,49,213.667798
-34.0,23,213.701792
17.0,6,213.71081
-124.0,53,213.801387
26.0,3,213.806386
29.0,2,213.810386
-5.0,10,213.827383
29.0,2,213.831389
-30.0,20,213.857131
-47.0,24,213.910761
15.0,5,213.920773
-60.0,30,213.981084
-18.0,16,214.222154
-31.0,22,214.257433
-25.0,20,214.288171
-1.0,12,214.308275
-15.0,15,214.330161
-1.0,12,214.348408
-6.0,12,214.367535
-39.0,23,214.403528
-16.0,17,214.429162
14.0,7,214.440616
-82.0,34,214.495182
-22.0,19,214.526177
29.0,2,214.529176
-13.0,16,214.550209
2.0,6,214.562758
-9.0,13,214.578756
6.0,8,214.588754
-31.0,22,214.867984
23.0,4,214.873518
17.0,6,214.882158
-67.0,29,214.923679
6.0,8,214.935047
-130.0,45,215.002594
20.0,5,215.009598
-6.0,12,215.027274
20.0,5,215.034863
-66.0,32,215.089849
32.0,1,215.093851
26.0,3,215.10204
-44.0,23,215.134001
20.0,5,215.140037
11.0,8,215.153034
2.0,11,215.168585
-33.0,16,215.189581
-26.0,17,215.215577
11.0,8,215.228575
-36.0,22,215.449774
1.0,8,215.466829
8.0,9,215.478501
0.0,10,215.489807
29.0,2,215.492522
-4.0,13,215.507537
-194.0,68,215.602424
29.0,2,215.605423
-32.0,19,215.628745
-63.0,26,215.658938
14.0,7,215.668027
-38.0,21,215.694073
14.0,7,215.702156
11.0,8,215.712074
23.0,4,215.716074
14.0,7,215.725046
11.0,8,215.73436
-9.0,13,215.750845
29.0,2,215.752843
8.0,9,216.116321
-80.0,30,216.173122
32.0,1,216.175121
-25.0,20,216.208012
-52.0,24,216.244856
-180.0,65,216.337778
-46.0,22,216.366684
-72.0,34,216.415573
26.0,3,216.418573
-80.0,35,216.466372
5.0,10,216.479391
-42.0,24,216.715776
18.0,4,216.721775
23.0,4,216.727778
29.0,2,216.730953
-46.0,22,216.763119
-92.0,39,216.822275
-7.0,14,216.842278
8.0,9,216.855282
18.0,4,216.860811
-31.0,22,216.890809
-4.0,8,216.900807
-31.0,22,216.926802
-108.0,46,216.986679
-4.0,13,217.006337
32.0,1,217.00834
4.0,7,217.017457
-4.0,13,217.035163
29.0,2,217.038162
-181.0,67,217.360819
20.0,5,217.368057
-45.0,25,217.419827
-30.0,15,217.454191
-56.0,27,217.516711
8.0,9,217.538713
2.0,11,217.560819
29.0,2,217.565821
-1.0,12,217.592817
-21.0,17,217.625816
14.0,7,217.638115
-32.0,19,217.674929
-18.0,16,217.700931
-28.0,16,217.722922
23.0,4,217.729097
-6.0,12,217.94526
26.0,3,217.950258
-52.0,29,217.994544
-34.0,18,218.018881
-30.0,20,218.046372
-121.0,52,218.116894
14.0,7,218.126893
7.0,6,218.135891
20.0,5,218.142953
-163.0,61,218.217667
-25.0,15,218.236199
16.0,3,218.241255
-14.0,13,218.258823
32.0,1,218.260805
-18.0,16,218.284972
14.0,7,218.567192
0.0,10,218.59247
-147.0,59,218.695919
-28.0,21,218.723565
26.0,3,218.726564
20.0,5,218.733569
14.0,7,218.744083
-10.0,15,218.766246
-89.0,38,218.81192
-63.0,31,218.852352
14.0,7,218.863038
-39.0,23,218.896343
-107.0,44,219.169173
32.0,1,219.171171
-131.0,47,219.238287
-37.0,24,219.272476
-67.0,24,219.308952
-153.0,56,219.385559
-154.0,58,219.479074
-117.0,44,219.755932
17.0,6,219.76445
29.0,2,219.767448
-45.0,25,219.800886
20.0,5,219.808891
8.0,9,219.821891
-67.0,34,219.874416
32.0,1,219.875415
-95.0,40,219.932533
-265.0,95,220.052995
-13.0,16,220.077805
-46.0,27,220.318676
29.0,2,220.321676
-177.0,64,220.410279
-21.0,17,220.429277
18.0,4,220.434276
-12.0,14,220.455286
29.0,2,220.458286
29.0,2,220.46182
29.0,2,220.465819
-17.0,14,220.486838
-65.0,30,220.525483
29.0,2,220.527484
-34.0,23,220.557687
-10.0,15,220.576371
-5.0,10,220.588828
-50.0,25,220.621261
2.0,11,220.634287
18.0,4,220.640283
-50.0,25,220.90055
-40.0,25,220.940235
-53.0,26,221.008469
32.0,1,221.010468
-31.0,22,221.042735
-35.0,20,221.071797
12.0,6,221.078796
-9.0,13,221.095171
-100.0,40,221.144782
26.0,3,221.148802
-194.0,68,221.239057
26.0,3,221.243531
-41.0,22,221.472851
17.0,6,221.48085
-9.0,13,221.498845
29.0,2,221.502049
-20.0,15,221.52205
4.0,7,221.532048
-31.0,22,221.562564
32.0,1,221.563567
-34.0,23,221.593567
0.0,10,221.609986
11.0,8,221.621458
23.0,4,221.626459
-64.0,28,221.664989
26.0,3,221.669113
-4.0,13,221.685107
8.0,9,221.696106
17.0,6,221.705802
-36.0,22,221.742084
32.0,1,221.744062
-46.0,22,221.782355
-105.0,45,222.057141
-65.0,30,222.101155
2.0,11,222.117147
-51.0,22,222.149148
-20.0,15,222.172659
-53.0,26,222.209726
-84.0,33,222.254746
26.0,3,222.258745
29.0,2,222.261289
-46.0,27,222.295918
26.0,3,222.298913
23.0,4,222.304631
32.0,1,222.30663
-25.0,20,222.333681
23.0,4,222.338681
-160.0,60,222.63063
-52.0,29,222.676147
8.0,9,222.688145
-21.0,17,222.709556
20.0,5,222.717559
-90.0,40,222.771504
-24.0,18,222.797507
-57.0,24,222.826534
32.0,1,222.827502
-25.0,20,222.853511
26.0,3,222.85751
-38.0,21,222.884037
-24.0,13,222.901035
29.0,2,222.904031
29.0,2,222.907031
9.0,7,222.916029
29.0,2,222.919029
-70.0,30,223.185711
14.0,7,223.195734
-112.0,44,223.266875
-34.0,23,223.297031
32.0,1,223.300064
-22.0,19,223.356215
-47.0,24,223.407368
-104.0,43,223.481415
-31.0,22,223.521822
-208.0,76,223.888656
8.0,9,223.905334
11.0,8,223.917336
32.0,1,223.919338
23.0,4,223.924336
8.0,9,223.938442
-56.0,27,223.977989
23.0,4,223.983993
-33.0,21,224.013982
-7.0,14,224.033985
-7.0,14,224.05728
8.0,9,224.070798
-48.0,26,224.124184
26.0,3,224.130183
-28.0,21,224.169728
-53.0,26,224.217718
-27.0,19,224.247729
-123.0,46,224.519208
14.0,7,224.529206
32.0,1,224.531205
11.0,8,224.542548
-29.0,18,224.571327
20.0,5,224.578326
26.0,3,224.583332
-10.0,15,224.604422
-25.0,20,224.63342
