#{"t_start": 1763327215.4783542, "env_id": "GridWorldMoving-v0"}
r,l,t
23.0,4,394.601559
-91.0,42,394.631559
-7.0,14,394.724886
20.0,5,394.727885
20.0,5,394.731889
29.0,2,394.732888
-1.0,12,394.739888
-25.0,20,394.752394
-1.0,12,394.761393
23.0,4,394.766393
-19.0,18,394.78539
32.0,1,394.78739
-25.0,20,394.811387
-151.0,62,394.85818
2.0,11,394.866179
17.0,6,394.870188
-73.0,36,394.897409
26.0,3,394.89942
20.0,5,394.9037
5.0,10,394.91173
8.0,9,394.91825
29.0,2,394.919282
29.0,2,394.92131
23.0,4,394.92431
23.0,4,394.926685
29.0,2,395.017494
-7.0,14,395.029355
-4.0,13,395.03906
29.0,2,395.04108
-70.0,35,395.068348
-7.0,14,395.078807
-10.0,15,395.090826
-46.0,27,395.111335
-70.0,35,395.139069
14.0,7,395.144068
-22.0,19,395.160577
-100.0,45,395.197571
23.0,4,395.200571
-15.0,15,395.211569
-1.0,12,395.31604
32.0,1,395.317092
20.0,5,395.322593
26.0,3,395.325211
-1.0,12,395.334584
-124.0,53,395.377049
29.0,2,395.378048
-82.0,39,395.407337
29.0,2,395.409337
11.0,8,395.415336
-130.0,55,395.456945
-31.0,22,395.474447
-97.0,44,395.507301
-7.0,14,395.608958
14.0,7,395.613957
5.0,10,395.622863
23.0,4,395.625865
17.0,6,395.630862
-34.0,23,395.648814
-139.0,58,395.6991
20.0,5,395.704099
2.0,11,395.713271
-76.0,37,395.742183
32.0,1,395.743576
-82.0,39,395.779366
23.0,4,395.783383
-34.0,23,395.801766
-133.0,56,395.935987
-22.0,19,395.950497
-13.0,16,395.961809
5.0,10,395.969809
-4.0,13,395.979806
32.0,1,395.980807
-28.0,21,395.996816
32.0,1,395.998243
23.0,4,396.0013
2.0,11,396.009516
-16.0,17,396.022364
-34.0,23,396.039367
-88.0,41,396.07124
15.0,5,396.07424
-46.0,27,396.094809
-33.0,21,396.202267
5.0,10,396.210308
-49.0,28,396.230642
-12.0,14,396.240857
-4.0,13,396.250551
2.0,11,396.259388
8.0,9,396.265404
5.0,10,396.272891
23.0,4,396.276805
8.0,9,396.283806
11.0,8,396.29027
26.0,3,396.29327
-1.0,12,396.30196
23.0,4,396.304971
32.0,1,396.305971
8.0,9,396.31298
-48.0,26,396.332433
8.0,9,396.339191
-85.0,40,396.379379
11.0,8,396.391374
-46.0,27,396.539411
-22.0,19,396.554918
-34.0,23,396.572672
-88.0,41,396.607454
17.0,6,396.612454
5.0,10,396.620452
-97.0,44,396.656264
17.0,6,396.660778
23.0,4,396.664775
-244.0,93,396.752232
26.0,3,396.755235
20.0,5,396.879981
-46.0,27,396.904386
-10.0,15,396.920005
-31.0,22,396.937644
17.0,6,396.942641
-70.0,35,396.969656
5.0,10,396.976666
-19.0,18,396.990205
-58.0,31,397.01397
2.0,11,397.023041
29.0,2,397.025041
23.0,4,397.027041
2.0,11,397.035587
11.0,8,397.041598
20.0,5,397.045772
2.0,11,397.053743
2.0,11,397.062872
-28.0,21,397.077247
23.0,4,397.166833
-100.0,45,397.200829
-22.0,19,397.214829
-55.0,30,397.237661
26.0,3,397.240663
-124.0,53,397.282254
-55.0,30,397.305354
5.0,10,397.312913
-112.0,49,397.356959
-154.0,63,397.52236
-7.0,14,397.535785
-16.0,17,397.551567
26.0,3,397.553597
5.0,10,397.563801
-85.0,40,397.592378
23.0,4,397.596371
32.0,1,397.596371
23.0,4,397.600376
29.0,2,397.601398
23.0,4,397.604408
-30.0,20,397.619918
2.0,11,397.628466
-7.0,14,397.639473
-1.0,12,397.648472
-88.0,41,397.678457
32.0,1,397.679456
26.0,3,397.681456
-61.0,32,397.787374
-153.0,61,397.827369
-52.0,29,397.848558
11.0,8,397.854674
5.0,10,397.861987
-79.0,38,397.890305
-6.0,12,397.899314
-64.0,33,397.923106
2.0,11,397.931423
-49.0,28,397.952853
32.0,1,397.953853
29.0,2,398.039791
20.0,5,398.042983
26.0,3,398.04537
29.0,2,398.04737
11.0,8,398.053906
26.0,3,398.055906
-187.0,74,398.103471
-13.0,16,398.115771
-67.0,34,398.140657
-4.0,13,398.150352
-28.0,21,398.166472
-58.0,31,398.188186
-1.0,12,398.195217
-7.0,14,398.205865
-82.0,39,398.326743
-151.0,62,398.377016
5.0,10,398.384131
-64.0,33,398.411518
-16.0,17,398.424556
29.0,2,398.427573
17.0,6,398.431569
-28.0,21,398.448397
-157.0,64,398.500148
20.0,5,398.504159
8.0,9,398.511169
5.0,10,398.603179
-34.0,23,398.618949
-25.0,20,398.633952
-1.0,12,398.643239
8.0,9,398.651746
-13.0,16,398.664746
11.0,8,398.671107
32.0,1,398.671746
26.0,3,398.673743
-7.0,14,398.684601
11.0,8,398.689596
-13.0,16,398.699596
-16.0,17,398.710593
-25.0,20,398.724208
32.0,1,398.725207
26.0,3,398.727208
11.0,8,398.733467
32.0,1,398.735481
-46.0,27,398.752921
-25.0,20,398.767805
-1.0,12,398.776829
-114.0,48,398.932865
-22.0,19,398.947517
5.0,10,398.956065
-1.0,12,398.965745
-58.0,31,398.991256
-16.0,17,399.006251
11.0,8,399.01325
2.0,11,399.02425
-181.0,72,399.113772
-13.0,16,399.131764
14.0,7,399.14077
-37.0,24,399.40265
-109.0,48,399.468744
-43.0,26,399.504719
5.0,10,399.520322
-4.0,13,399.5375
2.0,11,399.555593
-7.0,14,399.575247
-139.0,58,399.652139
26.0,3,399.656137
-10.0,15,399.67537
-31.0,22,399.707169
-163.0,66,399.94795
-64.0,33,399.982445
-10.0,15,399.9959
14.0,7,400.002901
-112.0,49,400.056718
-73.0,36,400.096376
0.0,10,400.107313
23.0,4,400.110594
-13.0,16,400.128988
-67.0,34,400.161763
26.0,3,400.165229
-7.0,14,400.180616
-97.0,44,400.368304
-7.0,14,400.383936
23.0,4,400.387201
-129.0,53,400.44281
-73.0,36,400.48245
8.0,9,400.492449
26.0,3,400.496448
32.0,1,400.497447
32.0,1,400.499446
-28.0,21,400.524014
-67.0,34,400.561777
-46.0,27,400.589721
29.0,2,400.591783
5.0,10,400.718813
-1.0,12,400.729811
32.0,1,400.730815
-52.0,29,400.755322
-115.0,50,400.805603
23.0,4,400.809605
29.0,2,400.811604
2.0,11,400.822601
26.0,3,400.825814
20.0,5,400.830815
-31.0,22,400.851206
14.0,7,400.858175
14.0,7,400.86465
32.0,1,400.865885
-115.0,50,400.913795
-196.0,77,401.085595
-7.0,14,401.09954
-43.0,26,401.123537
26.0,3,401.126538
11.0,8,401.134568
-1.0,12,401.155088
32.0,1,401.15609
-51.0,27,401.180177
-202.0,79,401.245784
-16.0,17,401.260262
-46.0,27,401.27725
14.0,7,401.282278
-22.0,19,401.400522
-109.0,48,401.441036
-37.0,24,401.464058
-4.0,13,401.477501
-28.0,21,401.497859
8.0,9,401.509026
11.0,8,401.518028
-52.0,29,401.547669
-67.0,34,401.58327
-16.0,17,401.600034
2.0,11,401.609693
-7.0,14,401.622095
-28.0,21,401.740823
32.0,1,401.741823
17.0,6,401.747828
23.0,4,401.752448
-13.0,16,401.769175
-120.0,50,401.82355
32.0,1,401.82598
29.0,2,401.827981
-67.0,34,401.865349
-55.0,30,401.891225
-22.0,19,401.907002
-1.0,12,401.919001
-19.0,18,401.936214
-10.0,15,401.950968
14.0,7,401.957917
-163.0,66,402.138009
-61.0,32,402.16482
26.0,3,402.167198
-10.0,15,402.179196
-61.0,32,402.205419
11.0,8,402.212418
-49.0,28,402.234645
5.0,10,402.242652
14.0,7,402.24765
-151.0,62,402.296311
26.0,3,402.297808
-4.0,13,402.309013
-19.0,18,402.414469
-13.0,16,402.425841
-124.0,53,402.467555
2.0,11,402.476083
26.0,3,402.48557
8.0,9,402.492552
-34.0,23,402.510549
-46.0,27,402.530547
23.0,4,402.533546
-13.0,16,402.546665
-7.0,14,402.559174
26.0,3,402.562175
-79.0,38,402.600323
2.0,11,402.610321
-4.0,13,402.622321
26.0,3,402.625319
17.0,6,402.629322
-1.0,12,402.725217
8.0,9,402.73222
17.0,6,402.737219
26.0,3,402.739227
11.0,8,402.745227
26.0,3,402.747222
-19.0,18,402.760729
-25.0,20,402.775728
-37.0,24,402.793725
17.0,6,402.797724
8.0,9,402.805165
11.0,8,402.811575
23.0,4,402.814573
-22.0,19,402.828582
-16.0,17,402.840965
-96.0,42,402.871194
-64.0,33,402.896482
-199.0,78,403.042201
-94.0,43,403.075082
26.0,3,403.077577
26.0,3,403.07985
23.0,4,403.083163
20.0,5,403.08616
-49.0,28,403.108619
32.0,1,403.108619
-34.0,23,403.125982
11.0,8,403.132508
-1.0,12,403.141512
5.0,10,403.149607
11.0,8,403.155115
26.0,3,403.157114
11.0,8,403.163114
20.0,5,403.167113
11.0,8,403.173112
26.0,3,403.176111
23.0,4,403.179112
-25.0,20,403.280116
32.0,1,403.281116
-70.0,35,403.306582
-84.0,38,403.334872
2.0,11,403.342967
14.0,7,403.347948
23.0,4,403.351001
-1.0,12,403.360187
-55.0,30,403.382852
-100.0,45,403.417257
-43.0,26,403.43622
23.0,4,403.439273
-61.0,32,403.463625
14.0,7,403.558598
8.0,9,403.565652
20.0,5,403.569663
32.0,1,403.570664
-43.0,26,403.589791
20.0,5,403.592907
-85.0,40,403.623057
23.0,4,403.626057
-133.0,56,403.669784
-10.0,15,403.680937
32.0,1,403.681937
32.0,1,403.682936
-34.0,23,403.700385
-61.0,32,403.723975
26.0,3,403.725992
-4.0,13,403.736578
-25.0,20,403.751294
29.0,2,403.839925
23.0,4,403.84393
-25.0,20,403.859447
-49.0,28,403.880441
32.0,1,403.88144
-1.0,12,403.890646
-28.0,21,403.906257
-28.0,21,403.921829
29.0,2,403.923826
-49.0,28,403.944186
23.0,4,403.947619
-7.0,14,403.958175
-37.0,24,403.976178
2.0,11,403.98405
-13.0,16,403.996641
8.0,9,404.00357
-91.0,42,404.121108
29.0,2,404.122546
-13.0,16,404.135247
14.0,7,404.141649
32.0,1,404.141649
-22.0,19,404.156823
5.0,10,404.164889
-39.0,23,404.182938
14.0,7,404.189219
11.0,8,404.196669
-55.0,30,404.223193
26.0,3,404.225871
-28.0,21,404.242637
26.0,3,404.245637
-4.0,13,404.255295
17.0,6,404.260295
32.0,1,404.261296
17.0,6,404.266336
8.0,9,404.272741
20.0,5,404.27721
2.0,11,404.28516
26.0,3,404.288169
32.0,1,404.289169
23.0,4,404.29217
-27.0,19,404.306
-97.0,44,404.425965
5.0,10,404.433666
2.0,11,404.442051
-22.0,19,404.455487
-94.0,43,404.488708
17.0,6,404.493808
32.0,1,404.494819
-16.0,17,404.507111
23.0,4,404.510165
-4.0,13,404.519505
8.0,9,404.526725
8.0,9,404.5329
-13.0,16,404.545121
2.0,11,404.552915
14.0,7,404.559436
-55.0,30,404.581762
-154.0,63,404.717925
-40.0,25,404.736974
2.0,11,404.744049
-31.0,22,404.760129
20.0,5,404.764139
5.0,10,404.77114
2.0,11,404.779536
17.0,6,404.78361
32.0,1,404.78461
-46.0,27,404.803488
23.0,4,404.807487
2.0,11,404.815657
-64.0,33,404.839539
23.0,4,404.843543
-7.0,14,404.853541
32.0,1,404.854541
-117.0,49,404.978937
-7.0,14,404.989289
-61.0,32,405.012286
32.0,1,405.013286
-25.0,20,405.028284
-1.0,12,405.037282
29.0,2,405.038282
-55.0,30,405.060791
5.0,10,405.068129
14.0,7,405.074127
-55.0,30,405.093125
26.0,3,405.096124
-70.0,35,405.121188
29.0,2,405.122187
-100.0,45,405.155695
8.0,9,405.248662
11.0,8,405.255168
29.0,2,405.256174
26.0,3,405.2585
-73.0,36,405.285277
2.0,11,405.293355
26.0,3,405.29676
26.0,3,405.298771
-46.0,27,405.318308
9.0,7,405.323784
-7.0,14,405.334509
-40.0,25,405.353131
32.0,1,405.354635
-13.0,16,405.366245
2.0,11,405.375412
-19.0,18,405.388201
23.0,4,405.391444
5.0,10,405.398597
20.0,5,405.401597
29.0,2,405.402598
-52.0,29,405.424613
-55.0,30,405.535718
20.0,5,405.539718
32.0,1,405.540814
-133.0,56,405.58296
5.0,10,405.590066
2.0,11,405.598768
-55.0,30,405.622283
-37.0,24,405.639882
-34.0,23,405.657392
-67.0,34,405.683389
-31.0,22,405.700387
-19.0,18,405.713385
17.0,6,405.718385
-39.0,23,405.824052
29.0,2,405.826053
-91.0,42,405.857562
32.0,1,405.858561
-55.0,30,405.88076
20.0,5,405.884888
-4.0,13,405.894425
-19.0,18,405.90794
20.0,5,405.912003
32.0,1,405.912003
-34.0,23,405.928907
-13.0,16,405.942069
-94.0,43,405.973451
29.0,2,405.975451
26.0,3,405.977452
8.0,9,405.984042
17.0,6,405.988039
-1.0,12,405.99771
11.0,8,406.091565
11.0,8,406.096582
32.0,1,406.098005
-91.0,42,406.129588
-4.0,13,406.138926
-94.0,43,406.172552
23.0,4,406.175557
23.0,4,406.178873
5.0,10,406.18635
29.0,2,406.18836
29.0,2,406.18936
-40.0,25,406.208701
23.0,4,406.212094
26.0,3,406.214094
11.0,8,406.220186
14.0,7,406.225567
2.0,11,406.23413
-1.0,12,406.243864
18.0,4,406.246302
32.0,1,406.247313
14.0,7,406.252315
26.0,3,406.254825
32.0,1,406.255831
2.0,11,406.264296
-13.0,16,406.275413
32.0,1,406.276412
-31.0,22,406.38057
-16.0,17,406.395569
-16.0,17,406.40988
-4.0,13,406.421523
11.0,8,406.429183
-121.0,52,406.474428
-40.0,25,406.495227
11.0,8,406.501376
17.0,6,406.505385
20.0,5,406.50968
-1.0,12,406.518922
-7.0,14,406.530496
32.0,1,406.531496
14.0,7,406.536774
14.0,7,406.541497
20.0,5,406.546156
-34.0,23,406.562195
-106.0,47,406.684554
26.0,3,406.686565
-13.0,16,406.699173
2.0,11,406.707443
-27.0,19,406.72082
26.0,3,406.723821
-61.0,32,406.747378
26.0,3,406.749393
8.0,9,406.755904
-10.0,15,406.767701
-25.0,20,406.78268
14.0,7,406.788341
5.0,10,406.795677
-9.0,13,406.805418
32.0,1,406.806418
-25.0,20,406.82185
17.0,6,406.826159
-91.0,42,406.857361
26.0,3,406.951434
23.0,4,406.95475
-70.0,35,406.980723
14.0,7,406.985722
-97.0,44,407.020487
18.0,4,407.023488
32.0,1,407.02486
17.0,6,407.028871
-13.0,16,407.039871
32.0,1,407.040876
8.0,9,407.047128
2.0,11,407.054883
-85.0,40,407.082533
20.0,5,407.086594
-10.0,15,407.098781
-16.0,17,407.112777
-94.0,43,407.241725
-154.0,63,407.293583
-49.0,28,407.319544
-142.0,59,407.375476
20.0,5,407.378841
-19.0,18,407.39702
32.0,1,407.398121
5.0,10,407.406324
29.0,2,407.408434
8.0,9,407.41719
-4.0,13,407.427973
-49.0,28,407.447239
26.0,3,407.449322
-4.0,13,407.456859
-1.0,12,407.555038
-37.0,24,407.572517
23.0,4,407.57583
14.0,7,407.581826
5.0,10,407.58891
-37.0,24,407.606908
14.0,7,407.611907
-1.0,12,407.620906
-19.0,18,407.634257
-115.0,50,407.671473
-13.0,16,407.6837
5.0,10,407.690699
-109.0,48,407.726104
-30.0,20,407.834226
-22.0,19,407.848671
-16.0,17,407.860911
29.0,2,407.862938
26.0,3,407.864938
-22.0,19,407.879476
-40.0,25,407.89832
20.0,5,407.901319
-16.0,17,407.913589
8.0,9,407.920655
-52.0,29,407.944365
26.0,3,407.946364
-7.0,14,407.956882
-34.0,23,407.97488
23.0,4,407.977879
29.0,2,407.979879
20.0,5,407.983878
-130.0,55,408.02563
-43.0,26,408.133053
29.0,2,408.135053
32.0,1,408.136053
29.0,2,408.137069
20.0,5,408.141245
-13.0,16,408.153014
-19.0,18,408.166621
26.0,3,408.168633
17.0,6,408.173641
-37.0,24,408.191133
5.0,10,408.198411
14.0,7,408.20462
26.0,3,408.206619
14.0,7,408.211703
-102.0,44,408.244173
-16.0,17,408.256173
5.0,10,408.264561
-64.0,33,408.289021
-33.0,21,408.304402
-25.0,20,408.407928
8.0,9,408.414927
-181.0,72,408.467432
5.0,10,408.474431
-31.0,22,408.491428
2.0,11,408.499427
32.0,1,408.500427
26.0,3,408.502427
-4.0,13,408.512425
14.0,7,408.517425
-100.0,45,408.550762
-28.0,21,408.566704
17.0,6,408.570736
-58.0,31,408.704879
26.0,3,408.707878
-94.0,43,408.73993
-1.0,12,408.748932
-39.0,23,408.766686
-13.0,16,408.778912
-34.0,23,408.796762
29.0,2,408.798762
-10.0,15,408.809375
23.0,4,408.813377
20.0,5,408.817456
17.0,6,408.821457
-305.0,100,408.983593
11.0,8,408.990592
8.0,9,408.996971
26.0,3,408.998971
29.0,2,409.00097
32.0,1,409.00197
-19.0,18,409.014968
23.0,4,409.017968
-16.0,17,409.030572
14.0,7,409.035571
-13.0,16,409.047574
-16.0,17,409.05939
8.0,9,409.0664
-4.0,13,409.075398
-19.0,18,409.086397
-85.0,40,409.116533
23.0,4,409.119099
-1.0,12,409.127588
29.0,2,409.128587
-16.0,17,409.139586
14.0,7,409.14359
-4.0,13,409.151587
-25.0,20,409.254431
-25.0,20,409.269027
-142.0,59,409.317315
17.0,6,409.322319
-46.0,27,409.343346
29.0,2,409.344357
20.0,5,409.348356
-7.0,14,409.359393
8.0,9,409.366539
17.0,6,409.370616
2.0,11,409.378639
32.0,1,409.379651
29.0,2,409.38165
-19.0,18,409.395302
-1.0,12,409.403359
23.0,4,409.406825
26.0,3,409.408856
-40.0,25,409.427147
26.0,3,409.430222
26.0,3,409.432221
-40.0,25,409.546167
20.0,5,409.550178
-4.0,13,409.559754
2.0,11,409.567753
14.0,7,409.572752
-4.0,13,409.582751
-28.0,21,409.597749
32.0,1,409.598749
-15.0,15,409.609747
17.0,6,409.614747
29.0,2,409.615746
-84.0,38,409.644711
23.0,4,409.647711
32.0,1,409.64871
-31.0,22,409.665226
24.0,2,409.667226
5.0,10,409.674225
-61.0,32,409.698221
23.0,4,409.701221
-7.0,14,409.711219
32.0,1,409.71222
-166.0,67,409.846615
8.0,9,409.853614
2.0,11,409.861122
2.0,11,409.87012
5.0,10,409.877119
2.0,11,409.885118
-49.0,28,409.906116
32.0,1,409.907115
-1.0,12,409.916114
23.0,4,409.919114
-66.0,32,409.943822
14.0,7,409.948916
-28.0,21,409.96619
-16.0,17,409.979255
17.0,6,409.983255
-27.0,19,409.997393
11.0,8,410.004395
23.0,4,410.007098
5.0,10,410.102139
23.0,4,410.105577
-25.0,20,410.120173
-1.0,12,410.129172
-10.0,15,410.141273
20.0,5,410.144386
-40.0,25,410.163424
-160.0,65,410.211527
5.0,10,410.218523
11.0,8,410.224522
-4.0,13,410.23352
11.0,8,410.23952
-22.0,19,410.253652
-37.0,24,410.270697
-72.0,34,410.386993
8.0,9,410.394006
-58.0,31,410.416523
23.0,4,410.418533
29.0,2,410.419533
20.0,5,410.423699
-1.0,12,410.433247
29.0,2,410.434248
-49.0,28,410.455763
-40.0,25,410.475417
23.0,4,410.478443
14.0,7,410.483512
2.0,11,410.491984
11.0,8,410.498981
14.0,7,410.503999
29.0,2,410.505002
-22.0,19,410.520618
-16.0,17,410.53315
11.0,8,410.539488
-20.0,15,410.551253
-31.0,22,410.567148
11.0,8,410.667691
14.0,7,410.672188
-43.0,26,410.692543
23.0,4,410.695543
29.0,2,410.696543
-52.0,29,410.7193
-22.0,19,410.73306
-76.0,37,410.761746
-19.0,18,410.774745
-34.0,23,410.791744
23.0,4,410.794742
5.0,10,410.802743
-55.0,30,410.827013
-13.0,16,410.840397
-4.0,13,410.851314
0.0,10,410.859258
-25.0,20,410.963115
-79.0,38,410.990767
-25.0,20,411.007981
-10.0,15,411.018844
-52.0,29,411.040922
-4.0,13,411.050115
17.0,6,411.055898
32.0,1,411.055898
17.0,6,411.061121
20.0,5,411.065199
-13.0,16,411.077208
-19.0,18,411.090625
-16.0,17,411.104252
23.0,4,411.106629
14.0,7,411.111797
-10.0,15,411.123327
8.0,9,411.130434
29.0,2,411.131445
-66.0,32,411.243592
-7.0,14,411.253937
8.0,9,411.260447
-52.0,29,411.281443
-13.0,16,411.293442
-55.0,30,411.315439
17.0,6,411.319803
29.0,2,411.320816
-1.0,12,411.328814
26.0,3,411.329814
-63.0,31,411.352264
-78.0,36,411.379018
-28.0,21,411.394068
-7.0,14,411.4041
-265.0,100,411.568284
20.0,5,411.571375
29.0,2,411.573375
-1.0,12,411.582374
-7.0,14,411.593788
-16.0,17,411.607612
-10.0,15,411.618793
-13.0,16,411.630791
32.0,1,411.631791
-10.0,15,411.642861
5.0,10,411.651222
-79.0,38,411.679394
-1.0,12,411.688114
26.0,3,411.690651
-13.0,16,411.703257
-31.0,22,411.80925
11.0,8,411.814247
20.0,5,411.817247
-25.0,20,411.832245
-22.0,19,411.846274
-22.0,19,411.86031
5.0,10,411.868313
14.0,7,411.873314
14.0,7,411.878313
26.0,3,411.880313
-43.0,26,411.897311
-13.0,16,411.908306
23.0,4,411.911305
-19.0,18,411.924303
8.0,9,411.931302
26.0,3,411.933302
-109.0,48,411.968837
29.0,2,411.969836
-43.0,26,412.099211
-94.0,43,412.131207
-73.0,36,412.158207
20.0,5,412.161715
-31.0,22,412.177713
23.0,4,412.180712
-4.0,13,412.190711
-19.0,18,412.203709
-22.0,19,412.218707
5.0,10,412.225706
-49.0,28,412.246707
-43.0,26,412.266212
2.0,11,412.274211
20.0,5,412.278211
-55.0,30,412.389281
23.0,4,412.39228
29.0,2,412.393281
2.0,11,412.402279
17.0,6,412.406279
23.0,4,412.409278
17.0,6,412.414278
14.0,7,412.419276
26.0,3,412.421276
-1.0,12,412.430313
-7.0,14,412.440824
5.0,10,412.447826
2.0,11,412.456825
-40.0,25,412.47533
11.0,8,412.48133
11.0,8,412.48733
26.0,3,412.489329
-7.0,14,412.500327
-19.0,18,412.513325
-55.0,30,412.535322
-49.0,28,412.556323
20.0,5,412.646078
-10.0,15,412.656076
20.0,5,412.65958
-25.0,20,412.674582
8.0,9,412.681581
11.0,8,412.688581
14.0,7,412.69358
23.0,4,412.696579
29.0,2,412.698579
-10.0,15,412.709578
8.0,9,412.715577
11.0,8,412.721576
-64.0,33,412.746576
-28.0,21,412.760077
-4.0,13,412.769081
-163.0,66,412.815075
-13.0,16,412.827073
29.0,2,412.828073
-4.0,13,412.924716
29.0,2,412.926719
-106.0,47,412.961222
-46.0,27,412.981219
14.0,7,412.986219
-4.0,13,412.996217
-94.0,43,413.031589
-4.0,13,413.043363
14.0,7,413.048631
8.0,9,413.056504
11.0,8,413.062736
20.0,5,413.06682
-4.0,13,413.07784
-13.0,16,413.090838
-1.0,12,413.099838
-52.0,29,413.207402
26.0,3,413.210401
20.0,5,413.214401
-22.0,19,413.228399
-37.0,24,413.246405
14.0,7,413.2514
14.0,7,413.256399
29.0,2,413.258399
32.0,1,413.258399
20.0,5,413.262906
23.0,4,413.265906
-73.0,36,413.291902
11.0,8,413.297901
5.0,10,413.305901
29.0,2,413.307901
-58.0,31,413.329897
-73.0,36,413.356897
-10.0,15,413.367404
-13.0,16,413.37889
-10.0,15,413.400942
-85.0,40,413.518667
-82.0,39,413.548938
-22.0,19,413.564469
17.0,6,413.569468
23.0,4,413.572468
23.0,4,413.575468
-70.0,35,413.602468
-1.0,12,413.611467
-46.0,27,413.632464
20.0,5,413.635464
29.0,2,413.637464
23.0,4,413.640463
2.0,11,413.648471
2.0,11,413.65747
-1.0,12,413.666987
-13.0,16,413.678986
-4.0,13,413.771636
-97.0,44,413.804632
17.0,6,413.809631
26.0,3,413.811631
-85.0,40,413.840627
-31.0,22,413.856628
-13.0,16,413.866135
20.0,5,413.870134
2.0,11,413.879133
-145.0,60,413.923127
5.0,10,413.931126
-1.0,12,413.940125
-139.0,58,414.063103
2.0,11,414.070102
-96.0,42,414.100098
-106.0,47,414.135093
20.0,5,414.139093
29.0,2,414.140093
-70.0,35,414.1666
23.0,4,414.1696
14.0,7,414.1746
-40.0,25,414.191597
-7.0,14,414.201596
8.0,9,414.208595
26.0,3,414.211595
23.0,4,414.214594
-61.0,32,414.328663
20.0,5,414.332663
-19.0,18,414.345665
-256.0,97,414.418163
-49.0,28,414.43916
-16.0,17,414.451163
-46.0,27,414.471668
-31.0,22,414.487666
-7.0,14,414.497664
-19.0,18,414.596558
29.0,2,414.597558
17.0,6,414.602557
17.0,6,414.606557
29.0,2,414.608557
-10.0,15,414.619555
-31.0,22,414.636554
5.0,10,414.644552
29.0,2,414.646556
14.0,7,414.651555
20.0,5,414.655554
-7.0,14,414.66606
8.0,9,414.67206
-55.0,30,414.695057
29.0,2,414.696057
20.0,5,414.700056
26.0,3,414.702056
32.0,1,414.703056
-76.0,37,414.730052
-37.0,24,414.748054
20.0,5,414.752053
32.0,1,414.753053
20.0,5,414.756052
-34.0,23,414.773557
-7.0,14,414.871751
26.0,3,414.87475
-121.0,52,414.912745
-49.0,28,414.932743
26.0,3,414.935742
-40.0,25,414.954744
-40.0,25,414.97225
17.0,6,414.977249
29.0,2,414.978249
-61.0,32,415.002246
-94.0,43,415.032623
23.0,4,415.034622
-73.0,36,415.149816
-7.0,14,415.160316
-1.0,12,415.169319
8.0,9,415.175318
2.0,11,415.184318
26.0,3,415.186317
5.0,10,415.196316
-187.0,74,415.259525
-52.0,29,415.281521
-25.0,20,415.294519
23.0,4,415.296518
8.0,9,415.302522
23.0,4,415.305521
-13.0,16,415.31552
2.0,11,415.323028
26.0,3,415.325027
8.0,9,415.330027
32.0,1,415.331026
26.0,3,415.333574
23.0,4,415.336574
20.0,5,415.340573
-10.0,15,415.440212
14.0,7,415.445211
14.0,7,415.450214
-10.0,15,415.46172
-154.0,63,415.507714
8.0,9,415.513713
2.0,11,415.520712
14.0,7,415.525712
23.0,4,415.527711
-46.0,27,415.544709
32.0,1,415.545709
26.0,3,415.547713
20.0,5,415.551712
-52.0,29,415.573217
17.0,6,415.578216
-37.0,24,415.596214
-88.0,41,415.709099
-1.0,12,415.718098
-22.0,19,415.732099
-40.0,25,415.750097
-46.0,27,415.770602
32.0,1,415.771602
-31.0,22,415.7876
-63.0,31,415.810597
-34.0,23,415.827595
-157.0,64,415.875101
-73.0,36,415.994444
26.0,3,415.996443
-1.0,12,416.005441
14.0,7,416.010441
-7.0,14,416.02144
-1.0,12,416.030438
-55.0,30,416.053552
26.0,3,416.055552
29.0,2,416.057552
8.0,9,416.064069
-55.0,30,416.087067
26.0,3,416.089066
20.0,5,416.093066
32.0,1,416.093066
-1.0,12,416.102942
-40.0,25,416.131997
-43.0,26,416.150999
2.0,11,416.158998
-73.0,36,416.270363
32.0,1,416.271363
-61.0,32,416.29536
-61.0,32,416.318357
2.0,11,416.327356
-4.0,13,416.337354
23.0,4,416.340354
-1.0,12,416.349356
32.0,1,416.349356
11.0,8,416.355356
-103.0,46,416.39069
-13.0,16,416.403689
-19.0,18,416.417702
32.0,1,416.418687
-94.0,43,416.450691
-28.0,21,416.55664
23.0,4,416.55864
26.0,3,416.562147
20.0,5,416.565147
-1.0,12,416.574146
-34.0,23,416.592144
-154.0,63,416.638137
-73.0,36,416.664644
23.0,4,416.667644
8.0,9,416.674643
-13.0,16,416.684642
-10.0,15,416.69497
-34.0,23,416.712967
23.0,4,416.715964
-4.0,13,416.724966
32.0,1,416.725965
-133.0,56,416.846183
8.0,9,416.967575
29.0,2,416.969574
-40.0,25,416.989572
11.0,8,416.995571
2.0,11,417.004569
-51.0,27,417.02457
-22.0,19,417.035568
8.0,9,417.040568
17.0,6,417.044567
-25.0,20,417.055572
-22.0,19,417.065084
-13.0,16,417.074083
-28.0,21,417.085082
-37.0,24,417.09708
-97.0,44,417.194983
-4.0,13,417.20398
-19.0,18,417.21798
32.0,1,417.21898
-88.0,41,417.249321
-226.0,87,417.314681
-25.0,20,417.330679
29.0,2,417.332679
-130.0,55,417.4773
-70.0,35,417.506304
-1.0,12,417.515304
-25.0,20,417.531397
32.0,1,417.531397
2.0,11,417.540396
