#{"t_start": 1763034752.2000313, "env_id": "GridWorldStatic-v0"}
r,l,t
32.0,1,142.170946
20.0,5,142.176982
20.0,5,142.182983
26.0,3,142.186604
26.0,3,142.190255
29.0,2,142.192347
26.0,3,142.196394
23.0,4,142.201394
26.0,3,142.204394
32.0,1,142.206394
26.0,3,142.378617
20.0,5,142.385614
23.0,4,142.391128
23.0,4,142.397128
29.0,2,142.400128
32.0,1,142.401129
29.0,2,142.404128
23.0,4,142.410128
26.0,3,142.414128
26.0,3,142.418128
17.0,6,142.426129
26.0,3,142.431129
29.0,2,142.43313
23.0,4,142.439128
32.0,1,142.441128
17.0,6,142.449128
29.0,2,142.452131
29.0,2,142.455133
17.0,6,142.465131
26.0,3,142.469447
32.0,1,142.470729
20.0,5,142.478903
29.0,2,142.482249
23.0,4,142.487242
23.0,4,142.493374
23.0,4,142.498897
20.0,5,142.506205
26.0,3,142.510203
17.0,6,142.519204
26.0,3,142.523203
29.0,2,142.526203
20.0,5,142.533209
17.0,6,142.541649
20.0,5,142.548413
17.0,6,142.556868
20.0,5,142.564139
20.0,5,142.571035
23.0,4,142.575827
32.0,1,142.577851
26.0,3,142.583077
26.0,3,142.589317
23.0,4,142.59489
17.0,6,142.602062
23.0,4,142.607063
29.0,2,142.609062
20.0,5,142.615062
26.0,3,142.619062
26.0,3,142.622062
26.0,3,142.626099
20.0,5,142.632099
26.0,3,142.635099
26.0,3,142.639406
29.0,2,142.643049
23.0,4,142.647225
20.0,5,142.654264
29.0,2,142.656265
23.0,4,142.661265
26.0,3,142.664265
20.0,5,142.672265
26.0,3,142.675301
26.0,3,142.679301
23.0,4,142.684278
29.0,2,142.687392
29.0,2,142.689996
23.0,4,142.697853
20.0,5,142.705142
26.0,3,142.708142
32.0,1,142.709142
26.0,3,142.713142
26.0,3,142.717142
17.0,6,142.723142
32.0,1,142.725142
29.0,2,142.727142
26.0,3,142.92048
26.0,3,142.924475
29.0,2,142.927475
20.0,5,142.934476
26.0,3,142.938477
26.0,3,142.942476
26.0,3,142.945476
17.0,6,142.952476
23.0,4,142.956475
23.0,4,142.961475
29.0,2,142.963476
29.0,2,142.966475
29.0,2,142.96848
17.0,6,142.977483
20.0,5,142.983482
23.0,4,142.989482
29.0,2,142.991997
29.0,2,142.994997
20.0,5,143.003996
20.0,5,143.010996
23.0,4,143.016997
26.0,3,143.021997
23.0,4,143.027997
29.0,2,143.029997
29.0,2,143.034002
20.0,5,143.040996
26.0,3,143.044997
26.0,3,143.048996
23.0,4,143.054997
20.0,5,143.062231
26.0,3,143.066411
26.0,3,143.070411
26.0,3,143.074411
23.0,4,143.080738
29.0,2,143.083744
26.0,3,143.088744
29.0,2,143.091272
23.0,4,143.097274
29.0,2,143.100269
29.0,2,143.103272
32.0,1,143.104273
29.0,2,143.107272
29.0,2,143.110272
26.0,3,143.114272
29.0,2,143.117271
32.0,1,143.118271
20.0,5,143.124272
26.0,3,143.127271
32.0,1,143.129272
26.0,3,143.132271
26.0,3,143.136271
17.0,6,143.143271
26.0,3,143.147271
29.0,2,143.149271
26.0,3,143.153271
23.0,4,143.158271
32.0,1,143.159272
29.0,2,143.161272
26.0,3,143.165271
26.0,3,143.168272
23.0,4,143.173272
23.0,4,143.177286
29.0,2,143.179286
23.0,4,143.184286
26.0,3,143.188286
29.0,2,143.190817
20.0,5,143.195816
23.0,4,143.200817
29.0,2,143.202817
23.0,4,143.207816
29.0,2,143.209816
29.0,2,143.212816
29.0,2,143.214816
32.0,1,143.215816
23.0,4,143.220816
26.0,3,143.223816
23.0,4,143.228816
23.0,4,143.232816
20.0,5,143.238816
23.0,4,143.243816
26.0,3,143.246816
32.0,1,143.248816
29.0,2,143.474021
20.0,5,143.483027
26.0,3,143.488027
23.0,4,143.494541
23.0,4,143.501542
23.0,4,143.508548
20.0,5,143.516543
29.0,2,143.518542
23.0,4,143.524544
32.0,1,143.525543
26.0,3,143.529543
32.0,1,143.531543
17.0,6,143.540543
23.0,4,143.547544
23.0,4,143.554545
29.0,2,143.557549
23.0,4,143.562549
32.0,1,143.564549
29.0,2,143.56755
20.0,5,143.574732
23.0,4,143.579279
29.0,2,143.582307
17.0,6,143.590819
32.0,1,143.592838
32.0,1,143.593838
29.0,2,143.596838
20.0,5,143.604246
17.0,6,143.612245
29.0,2,143.615248
26.0,3,143.620245
23.0,4,143.627248
29.0,2,143.630247
23.0,4,143.637248
26.0,3,143.642248
29.0,2,143.646248
23.0,4,143.653247
26.0,3,143.658248
23.0,4,143.664248
32.0,1,143.666248
26.0,3,143.670248
20.0,5,143.676262
32.0,1,143.677262
23.0,4,143.683264
29.0,2,143.687263
32.0,1,143.689263
26.0,3,143.694796
23.0,4,143.701797
17.0,6,143.712797
29.0,2,143.715796
17.0,6,143.726797
20.0,5,143.734797
32.0,1,143.736796
23.0,4,143.743797
26.0,3,143.749796
20.0,5,143.757797
23.0,4,143.764796
17.0,6,143.775812
20.0,5,143.783813
17.0,6,143.794348
29.0,2,143.798348
29.0,2,143.802348
20.0,5,143.810347
29.0,2,143.814348
26.0,3,143.819348
29.0,2,143.823348
26.0,3,143.828369
20.0,5,143.837348
20.0,5,143.846348
29.0,2,143.850347
17.0,6,143.860348
32.0,1,143.862348
32.0,1,143.864348
29.0,2,143.868348
17.0,6,143.879364
26.0,3,143.884364
26.0,3,143.889363
23.0,4,144.107933
32.0,1,144.10993
32.0,1,144.11093
32.0,1,144.11293
29.0,2,144.11493
26.0,3,144.11993
23.0,4,144.12493
23.0,4,144.130929
29.0,2,144.133929
26.0,3,144.137929
17.0,6,144.145929
29.0,2,144.15193
29.0,2,144.154929
17.0,6,144.162929
32.0,1,144.164929
32.0,1,144.165928
32.0,1,144.167928
17.0,6,144.178936
32.0,1,144.180936
26.0,3,144.184936
26.0,3,144.189936
32.0,1,144.191442
20.0,5,144.198974
23.0,4,144.204011
26.0,3,144.212012
23.0,4,144.218011
26.0,3,144.221011
17.0,6,144.230011
26.0,3,144.234012
26.0,3,144.238011
29.0,2,144.241011
26.0,3,144.244011
26.0,3,144.248011
26.0,3,144.252012
26.0,3,144.257011
32.0,1,144.258012
29.0,2,144.261011
32.0,1,144.262011
23.0,4,144.268011
29.0,2,144.271011
32.0,1,144.272011
32.0,1,144.274011
20.0,5,144.280017
32.0,1,144.282022
23.0,4,144.286017
26.0,3,144.290017
29.0,2,144.292531
26.0,3,144.296531
29.0,2,144.299531
32.0,1,144.300531
26.0,3,144.304531
32.0,1,144.306533
26.0,3,144.309532
20.0,5,144.315532
26.0,3,144.319532
26.0,3,144.325532
26.0,3,144.330532
29.0,2,144.334532
26.0,3,144.339532
17.0,6,144.350532
26.0,3,144.355532
29.0,2,144.358532
17.0,6,144.36956
26.0,3,144.37456
32.0,1,144.37656
20.0,5,144.385582
29.0,2,144.388582
29.0,2,144.390581
23.0,4,144.395763
29.0,2,144.397764
23.0,4,144.402763
20.0,5,144.408763
26.0,3,144.411764
26.0,3,144.415764
29.0,2,144.417764
17.0,6,144.42579
26.0,3,144.429988
26.0,3,144.433988
17.0,6,144.439988
26.0,3,144.443987
29.0,2,144.445987
20.0,5,144.451988
29.0,2,144.454986
23.0,4,144.459447
26.0,3,144.463448
23.0,4,144.467447
23.0,4,144.647721
26.0,3,144.651721
29.0,2,144.654721
32.0,1,144.655721
29.0,2,144.658721
23.0,4,144.664721
20.0,5,144.670721
26.0,3,144.674721
26.0,3,144.679732
29.0,2,144.683728
29.0,2,144.686727
26.0,3,144.692233
29.0,2,144.696241
26.0,3,144.701241
23.0,4,144.708241
20.0,5,144.715262
26.0,3,144.721404
26.0,3,144.726405
17.0,6,144.734243
26.0,3,144.738965
26.0,3,144.742965
23.0,4,144.748965
26.0,3,144.753966
26.0,3,144.757967
20.0,5,144.764969
26.0,3,144.768968
20.0,5,144.775966
29.0,2,144.779027
29.0,2,144.782019
32.0,1,144.783019
23.0,4,144.789025
29.0,2,144.792253
29.0,2,144.794916
17.0,6,144.802968
29.0,2,144.805802
23.0,4,144.8117
29.0,2,144.814676
32.0,1,144.816314
32.0,1,144.817386
32.0,1,144.819013
20.0,5,144.82595
26.0,3,144.830217
26.0,3,144.834355
23.0,4,144.839813
29.0,2,144.842474
20.0,5,144.850803
29.0,2,144.852909
32.0,1,144.853908
23.0,4,144.858907
20.0,5,144.863907
17.0,6,144.871909
26.0,3,144.875911
23.0,4,144.881097
20.0,5,144.887119
29.0,2,144.889119
26.0,3,144.89264
20.0,5,144.898786
17.0,6,144.909778
20.0,5,144.917301
17.0,6,144.923835
32.0,1,144.924835
23.0,4,144.932066
29.0,2,144.935073
23.0,4,144.939072
32.0,1,144.941073
29.0,2,144.943073
32.0,1,144.94407
29.0,2,144.946593
20.0,5,144.955613
29.0,2,144.958604
32.0,1,144.960604
26.0,3,144.963604
26.0,3,144.966605
29.0,2,144.969604
20.0,5,144.975604
29.0,2,144.979611
32.0,1,144.981611
23.0,4,144.988611
26.0,3,144.993134
20.0,5,145.002133
23.0,4,145.009162
29.0,2,145.013162
29.0,2,145.016162
29.0,2,145.221668
23.0,4,145.227663
29.0,2,145.231662
26.0,3,145.235662
26.0,3,145.239661
32.0,1,145.241662
20.0,5,145.248669
23.0,4,145.253669
26.0,3,145.25767
17.0,6,145.268665
20.0,5,145.276669
20.0,5,145.283684
20.0,5,145.290684
23.0,4,145.297207
17.0,6,145.305207
17.0,6,145.313206
26.0,3,145.317207
23.0,4,145.323207
20.0,5,145.330206
29.0,2,145.333206
29.0,2,145.335207
29.0,2,145.338207
26.0,3,145.342207
20.0,5,145.350208
29.0,2,145.352206
32.0,1,145.354207
32.0,1,145.355207
20.0,5,145.361207
23.0,4,145.367206
26.0,3,145.371207
20.0,5,145.378217
20.0,5,145.384213
23.0,4,145.390213
32.0,1,145.391719
23.0,4,145.397727
32.0,1,145.399727
29.0,2,145.402727
32.0,1,145.404727
29.0,2,145.407727
26.0,3,145.412728
29.0,2,145.414727
32.0,1,145.41635
29.0,2,145.431447
17.0,6,145.442446
23.0,4,145.449447
29.0,2,145.453447
23.0,4,145.460447
29.0,2,145.463447
20.0,5,145.472447
26.0,3,145.477462
20.0,5,145.486462
29.0,2,145.490462
23.0,4,145.497995
26.0,3,145.502994
26.0,3,145.507995
20.0,5,145.516994
23.0,4,145.523995
29.0,2,145.527995
23.0,4,145.534992
29.0,2,145.538994
29.0,2,145.541995
29.0,2,145.545996
20.0,5,145.554994
20.0,5,145.563996
26.0,3,145.569995
23.0,4,145.576994
20.0,5,145.586009
29.0,2,145.590009
29.0,2,145.593542
26.0,3,145.598543
23.0,4,145.605542
26.0,3,145.611541
29.0,2,145.615541
17.0,6,145.625544
32.0,1,145.627544
23.0,4,145.634544
29.0,2,145.638544
29.0,2,145.641544
20.0,5,145.837239
20.0,5,145.845209
23.0,4,145.851292
26.0,3,145.857304
26.0,3,145.862301
26.0,3,145.867301
23.0,4,145.874301
20.0,5,145.883307
20.0,5,145.891306
32.0,1,145.89382
26.0,3,145.898819
29.0,2,145.902819
29.0,2,145.905827
23.0,4,145.910819
23.0,4,145.915819
26.0,3,145.918819
29.0,2,145.921822
26.0,3,145.925819
26.0,3,145.929819
20.0,5,145.936819
29.0,2,145.93882
20.0,5,145.944819
26.0,3,145.947819
32.0,1,145.948819
23.0,4,145.953819
29.0,2,145.955819
26.0,3,145.959819
29.0,2,145.96182
20.0,5,145.967819
23.0,4,145.971819
32.0,1,145.973819
29.0,2,145.975819
26.0,3,145.978826
23.0,4,145.983825
32.0,1,145.984825
26.0,3,145.987826
26.0,3,145.991826
20.0,5,145.997339
23.0,4,146.00234
17.0,6,146.009339
32.0,1,146.010339
20.0,5,146.016339
29.0,2,146.01934
29.0,2,146.021339
20.0,5,146.027339
26.0,3,146.030343
29.0,2,146.033341
26.0,3,146.039341
26.0,3,146.044341
29.0,2,146.048341
26.0,3,146.053341
23.0,4,146.060341
29.0,2,146.064341
26.0,3,146.069341
26.0,3,146.074341
32.0,1,146.076341
20.0,5,146.085348
29.0,2,146.089348
26.0,3,146.093864
26.0,3,146.100892
23.0,4,146.105892
23.0,4,146.110892
20.0,5,146.117621
26.0,3,146.120758
23.0,4,146.125885
26.0,3,146.130418
26.0,3,146.133418
29.0,2,146.136418
32.0,1,146.137418
23.0,4,146.142418
20.0,5,146.147418
29.0,2,146.150418
26.0,3,146.153418
26.0,3,146.158418
32.0,1,146.159603
20.0,5,146.164629
29.0,2,146.167629
23.0,4,146.171629
32.0,1,146.172629
32.0,1,146.174628
29.0,2,146.17863
29.0,2,146.18196
23.0,4,146.402193
29.0,2,146.404192
29.0,2,146.407192
26.0,3,146.411193
32.0,1,146.412192
23.0,4,146.416193
20.0,5,146.422192
23.0,4,146.427192
17.0,6,146.435192
26.0,3,146.440194
26.0,3,146.444195
23.0,4,146.449194
17.0,6,146.457194
26.0,3,146.462194
23.0,4,146.467194
23.0,4,146.472193
26.0,3,146.4782
23.0,4,146.485214
32.0,1,146.487215
29.0,2,146.491215
32.0,1,146.492214
32.0,1,146.493727
26.0,3,146.497745
29.0,2,146.500746
23.0,4,146.506746
26.0,3,146.510745
23.0,4,146.516745
26.0,3,146.520745
23.0,4,146.526745
26.0,3,146.530745
20.0,5,146.537745
29.0,2,146.540745
26.0,3,146.544745
20.0,5,146.551744
29.0,2,146.554745
17.0,6,146.562745
23.0,4,146.56874
20.0,5,146.574739
29.0,2,146.577739
29.0,2,146.580747
29.0,2,146.583747
23.0,4,146.588747
20.0,5,146.596264
20.0,5,146.602725
20.0,5,146.611884
32.0,1,146.613885
26.0,3,146.618884
26.0,3,146.624884
26.0,3,146.629885
26.0,3,146.634884
20.0,5,146.643884
26.0,3,146.649884
26.0,3,146.654885
32.0,1,146.656883
20.0,5,146.665884
17.0,6,146.675885
32.0,1,146.677886
29.0,2,146.681903
26.0,3,146.686902
20.0,5,146.696437
32.0,1,146.698436
26.0,3,146.703437
32.0,1,146.705437
23.0,4,146.712437
29.0,2,146.716436
26.0,3,146.721437
29.0,2,146.725436
29.0,2,146.729436
29.0,2,146.732436
32.0,1,146.734915
29.0,2,146.738351
20.0,5,146.748009
26.0,3,146.754009
23.0,4,146.761008
29.0,2,146.765009
32.0,1,146.766009
26.0,3,146.772009
32.0,1,146.774009
23.0,4,146.782026
23.0,4,146.789025
26.0,3,146.794558
17.0,6,146.804558
29.0,2,147.018013
32.0,1,147.019013
17.0,6,147.030008
23.0,4,147.038011
20.0,5,147.047009
17.0,6,147.056989
20.0,5,147.065896
26.0,3,147.070292
26.0,3,147.074637
23.0,4,147.080114
23.0,4,147.085721
26.0,3,147.089734
32.0,1,147.091793
26.0,3,147.096144
20.0,5,147.10326
23.0,4,147.110338
20.0,5,147.118054
32.0,1,147.119063
20.0,5,147.126062
26.0,3,147.130062
23.0,4,147.136063
23.0,4,147.140062
17.0,6,147.147063
26.0,3,147.151069
26.0,3,147.155069
20.0,5,147.161069
23.0,4,147.167581
20.0,5,147.174154
26.0,3,147.178153
23.0,4,147.184159
32.0,1,147.185159
23.0,4,147.191159
29.0,2,147.194159
17.0,6,147.201678
26.0,3,147.205677
26.0,3,147.209677
20.0,5,147.217829
29.0,2,147.220867
26.0,3,147.224867
26.0,3,147.227866
20.0,5,147.233866
29.0,2,147.235867
17.0,6,147.242867
17.0,6,147.249866
32.0,1,147.250866
23.0,4,147.255866
23.0,4,147.259866
26.0,3,147.264898
29.0,2,147.269065
17.0,6,147.280743
23.0,4,147.285739
29.0,2,147.287739
29.0,2,147.290739
29.0,2,147.292739
26.0,3,147.297276
29.0,2,147.299275
17.0,6,147.306275
23.0,4,147.311275
32.0,1,147.312275
26.0,3,147.315275
26.0,3,147.319276
23.0,4,147.323275
29.0,2,147.326276
32.0,1,147.327276
29.0,2,147.330275
26.0,3,147.333275
23.0,4,147.337275
29.0,2,147.340275
26.0,3,147.343275
29.0,2,147.346275
17.0,6,147.352275
26.0,3,147.356275
29.0,2,147.360276
29.0,2,147.363276
17.0,6,147.564117
32.0,1,147.566117
32.0,1,147.568116
23.0,4,147.573117
20.0,5,147.580124
29.0,2,147.583124
20.0,5,147.590131
23.0,4,147.595664
29.0,2,147.598664
20.0,5,147.605664
26.0,3,147.609664
23.0,4,147.615657
23.0,4,147.620657
32.0,1,147.622657
20.0,5,147.629657
26.0,3,147.633657
20.0,5,147.640657
29.0,2,147.643658
26.0,3,147.646659
26.0,3,147.650657
32.0,1,147.651657
26.0,3,147.654656
26.0,3,147.659657
20.0,5,147.665657
20.0,5,147.672657
17.0,6,147.680664
26.0,3,147.684664
20.0,5,147.691664
26.0,3,147.69618
32.0,1,147.69718
20.0,5,147.70418
23.0,4,147.70918
29.0,2,147.712179
29.0,2,147.71518
29.0,2,147.71818
23.0,4,147.72318
23.0,4,147.728179
26.0,3,147.731179
26.0,3,147.735179
26.0,3,147.73818
26.0,3,147.743179
20.0,5,147.749179
26.0,3,147.754179
32.0,1,147.755179
29.0,2,147.758178
17.0,6,147.76518
23.0,4,147.769181
32.0,1,147.771181
17.0,6,147.779181
23.0,4,147.784188
23.0,4,147.788455
32.0,1,147.789455
20.0,5,147.794962
32.0,1,147.796972
17.0,6,147.804497
17.0,6,147.813748
26.0,3,147.819341
29.0,2,147.823341
29.0,2,147.827341
23.0,4,147.834316
26.0,3,147.839318
23.0,4,147.845319
23.0,4,147.850318
26.0,3,147.854326
32.0,1,147.855327
26.0,3,147.859326
26.0,3,147.862325
23.0,4,147.867576
20.0,5,147.873574
29.0,2,147.875575
29.0,2,147.878575
20.0,5,147.883984
20.0,5,147.889985
26.0,3,147.892985
26.0,3,147.897184
29.0,2,147.899184
29.0,2,147.902184
26.0,3,148.079057
29.0,2,148.081072
26.0,3,148.086071
29.0,2,148.089072
20.0,5,148.095584
26.0,3,148.100596
17.0,6,148.110595
32.0,1,148.112594
32.0,1,148.114595
32.0,1,148.116596
23.0,4,148.123595
23.0,4,148.130252
23.0,4,148.14756
29.0,2,148.150561
26.0,3,148.154561
26.0,3,148.158561
32.0,1,148.160561
23.0,4,148.166561
26.0,3,148.170561
26.0,3,148.174561
23.0,4,148.180561
26.0,3,148.184576
29.0,2,148.187573
29.0,2,148.189574
26.0,3,148.194575
32.0,1,148.196086
26.0,3,148.200104
29.0,2,148.203105
29.0,2,148.206105
23.0,4,148.211105
20.0,5,148.218104
26.0,3,148.222104
20.0,5,148.229104
29.0,2,148.232104
26.0,3,148.236104
29.0,2,148.239105
29.0,2,148.242104
29.0,2,148.245104
20.0,5,148.252103
20.0,5,148.260097
29.0,2,148.263097
23.0,4,148.270097
29.0,2,148.274098
32.0,1,148.275096
26.0,3,148.279097
23.0,4,148.283102
26.0,3,148.287102
20.0,5,148.293102
23.0,4,148.297614
23.0,4,148.301614
20.0,5,148.307614
23.0,4,148.312614
29.0,2,148.314614
26.0,3,148.318614
29.0,2,148.320614
17.0,6,148.327614
23.0,4,148.332613
32.0,1,148.333614
17.0,6,148.340614
26.0,3,148.343614
32.0,1,148.344614
29.0,2,148.347615
29.0,2,148.349614
29.0,2,148.353148
23.0,4,148.360307
26.0,3,148.365358
17.0,6,148.374736
26.0,3,148.379776
29.0,2,148.383792
29.0,2,148.386792
32.0,1,148.388792
26.0,3,148.39379
26.0,3,148.399326
29.0,2,148.403322
29.0,2,148.406325
23.0,4,148.413326
29.0,2,148.417323
17.0,6,148.427321
32.0,1,148.429319
29.0,2,148.435689
26.0,3,148.441686
26.0,3,148.446695
23.0,4,148.453691
29.0,2,148.457691
26.0,3,148.463689
20.0,5,148.671232
29.0,2,148.674231
23.0,4,148.68023
32.0,1,148.681236
29.0,2,148.685239
23.0,4,148.692243
26.0,3,148.697755
29.0,2,148.700761
29.0,2,148.703755
20.0,5,148.710754
17.0,6,148.718757
29.0,2,148.721757
26.0,3,148.726758
26.0,3,148.730757
29.0,2,148.733864
32.0,1,148.735262
32.0,1,148.737259
17.0,6,148.745258
32.0,1,148.746258
23.0,4,148.752259
23.0,4,148.757258
26.0,3,148.761258
26.0,3,148.766258
29.0,2,148.770258
23.0,4,148.776258
26.0,3,148.782265
26.0,3,148.787265
29.0,2,148.790265
29.0,2,148.794265
26.0,3,148.799779
26.0,3,148.804778
23.0,4,148.811779
32.0,1,148.813779
26.0,3,148.818779
20.0,5,148.826779
17.0,6,148.837779
26.0,3,148.842779
26.0,3,148.846779
20.0,5,148.853779
32.0,1,148.854779
29.0,2,148.85778
29.0,2,148.86078
26.0,3,148.864779
26.0,3,148.868781
20.0,5,148.87378
29.0,2,148.876781
26.0,3,148.87978
26.0,3,148.883788
26.0,3,148.886788
29.0,2,148.889788
26.0,3,148.892788
32.0,1,148.893788
20.0,5,148.899308
29.0,2,148.902308
20.0,5,148.907308
29.0,2,148.910308
23.0,4,148.914308
23.0,4,148.919308
23.0,4,148.923308
23.0,4,148.928336
26.0,3,148.932337
23.0,4,148.936336
26.0,3,148.941337
26.0,3,148.947519
26.0,3,148.950929
29.0,2,148.953477
23.0,4,148.958586
29.0,2,148.961852
20.0,5,148.97188
23.0,4,148.978871
29.0,2,148.982887
29.0,2,148.985886
29.0,2,148.989887
29.0,2,148.993886
26.0,3,148.998421
23.0,4,149.006421
23.0,4,149.013421
26.0,3,149.018421
32.0,1,149.020421
29.0,2,149.024422
26.0,3,149.029422
23.0,4,149.036421
32.0,1,149.038421
26.0,3,149.043419
26.0,3,149.048418
26.0,3,149.053415
23.0,4,149.257152
26.0,3,149.262715
26.0,3,149.26726
17.0,6,149.278265
23.0,4,149.284279
29.0,2,149.287281
29.0,2,149.291575
23.0,4,149.298095
26.0,3,149.302536
26.0,3,149.307041
29.0,2,149.310037
29.0,2,149.312134
23.0,4,149.318743
26.0,3,149.323017
29.0,2,149.325688
17.0,6,149.333953
32.0,1,149.335626
17.0,6,149.343628
29.0,2,149.346154
32.0,1,149.348164
26.0,3,149.351681
23.0,4,149.357199
32.0,1,149.3592
23.0,4,149.365711
20.0,5,149.37386
32.0,1,149.376025
23.0,4,149.382599
29.0,2,149.384607
32.0,1,149.386607
23.0,4,149.391607
32.0,1,149.393607
32.0,1,149.394607
26.0,3,149.399123
26.0,3,149.403123
26.0,3,149.407122
26.0,3,149.412123
32.0,1,149.413135
26.0,3,149.41713
29.0,2,149.42013
29.0,2,149.42313
20.0,5,149.430225
26.0,3,149.434224
26.0,3,149.438224
20.0,5,149.445009
26.0,3,149.449594
20.0,5,149.455158
29.0,2,149.457159
23.0,4,149.463158
23.0,4,149.470166
20.0,5,149.479435
29.0,2,149.483447
23.0,4,149.490448
26.0,3,149.495451
29.0,2,149.498982
32.0,1,149.500982
26.0,3,149.505982
29.0,2,149.509982
23.0,4,149.516983
26.0,3,149.521981
29.0,2,149.525982
26.0,3,149.530982
32.0,1,149.532981
26.0,3,149.537982
17.0,6,149.548982
26.0,3,149.553982
17.0,6,149.563982
26.0,3,149.569982
29.0,2,149.573981
29.0,2,149.576981
26.0,3,149.580978
20.0,5,149.587992
17.0,6,149.598909
23.0,4,149.603908
20.0,5,149.612909
23.0,4,149.620432
23.0,4,149.627429
23.0,4,149.63143
23.0,4,149.636426
17.0,6,149.643426
23.0,4,149.863935
26.0,3,149.867936
17.0,6,149.876936
32.0,1,149.877936
29.0,2,149.880935
20.0,5,149.887944
20.0,5,149.895943
23.0,4,149.902457
20.0,5,149.909457
29.0,2,149.926519
26.0,3,149.932519
32.0,1,149.934517
26.0,3,149.939517
26.0,3,149.944517
32.0,1,149.946517
29.0,2,149.950517
26.0,3,149.955517
29.0,2,149.957517
29.0,2,149.960517
20.0,5,149.968517
26.0,3,149.973517
26.0,3,149.976517
29.0,2,149.978517
23.0,4,149.985526
29.0,2,149.988526
29.0,2,149.991526
23.0,4,149.997033
29.0,2,150.000042
29.0,2,150.002043
20.0,5,150.009042
32.0,1,150.011043
17.0,6,150.019045
23.0,4,150.024044
26.0,3,150.028044
26.0,3,150.033042
26.0,3,150.037042
23.0,4,150.042042
23.0,4,150.048042
23.0,4,150.054042
29.0,2,150.056042
20.0,5,150.064044
20.0,5,150.073043
32.0,1,150.075043
17.0,6,150.085051
23.0,4,150.092057
20.0,5,150.100571
26.0,3,150.106571
26.0,3,150.111572
29.0,2,150.1156
17.0,6,150.1266
26.0,3,150.1316
29.0,2,150.1356
23.0,4,150.1426
20.0,5,150.1526
26.0,3,150.157931
32.0,1,150.158987
20.0,5,150.168987
26.0,3,150.17397
17.0,6,150.185004
26.0,3,150.190053
29.0,2,150.194153
26.0,3,150.199442
29.0,2,150.202704
26.0,3,150.208871
17.0,6,150.219446
26.0,3,150.224801
26.0,3,150.229801
20.0,5,150.239775
29.0,2,150.242775
26.0,3,150.246775
23.0,4,150.251775
17.0,6,150.257775
32.0,1,150.259774
26.0,3,150.262774
20.0,5,150.269772
29.0,2,150.27177
23.0,4,150.27677
20.0,5,150.47713
20.0,5,150.48514
23.0,4,150.49114
26.0,3,150.49514
32.0,1,150.49614
23.0,4,150.501656
20.0,5,150.508657
29.0,2,150.511658
20.0,5,150.518656
26.0,3,150.522656
23.0,4,150.527656
26.0,3,150.531657
32.0,1,150.533656
23.0,4,150.539658
20.0,5,150.547657
17.0,6,150.557784
20.0,5,150.564784
29.0,2,150.566784
29.0,2,150.569786
32.0,1,150.571784
20.0,5,150.578784
26.0,3,150.582784
26.0,3,150.586639
17.0,6,150.595285
23.0,4,150.601805
26.0,3,150.606805
29.0,2,150.609805
23.0,4,150.617806
20.0,5,150.626811
23.0,4,150.63249
29.0,2,150.635488
26.0,3,150.639488
29.0,2,150.642488
26.0,3,150.646487
26.0,3,150.650488
23.0,4,150.656488
17.0,6,150.664488
26.0,3,150.668488
23.0,4,150.675489
29.0,2,150.678489
26.0,3,150.683497
23.0,4,150.690497
23.0,4,150.698004
17.0,6,150.708014
32.0,1,150.710013
32.0,1,150.712014
32.0,1,150.714013
23.0,4,150.721013
29.0,2,150.724014
23.0,4,150.731042
32.0,1,150.733042
32.0,1,150.735042
29.0,2,150.739042
20.0,5,150.748096
23.0,4,150.755096
29.0,2,150.759073
29.0,2,150.762096
23.0,4,150.769096
29.0,2,150.772074
20.0,5,150.77807
26.0,3,150.781071
26.0,3,150.78508
17.0,6,150.792389
23.0,4,150.796389
26.0,3,150.799911
29.0,2,150.802912
23.0,4,150.806911
26.0,3,150.810911
23.0,4,150.814911
26.0,3,150.817911
29.0,2,150.820912
29.0,2,150.822912
32.0,1,150.824912
26.0,3,150.827911
26.0,3,150.830912
29.0,2,150.833911
26.0,3,150.836911
32.0,1,150.837912
23.0,4,150.842911
26.0,3,150.845911
26.0,3,151.041721
26.0,3,151.04672
26.0,3,151.05072
32.0,1,151.05172
23.0,4,151.05872
20.0,5,151.065721
17.0,6,151.073722
23.0,4,151.078721
26.0,3,151.082721
17.0,6,151.091731
20.0,5,151.09873
29.0,2,151.10125
20.0,5,151.108252
23.0,4,151.113255
26.0,3,151.117256
26.0,3,151.121256
23.0,4,151.127255
26.0,3,151.131254
29.0,2,151.134256
26.0,3,151.138256
20.0,5,151.145253
26.0,3,151.149252
26.0,3,151.153256
23.0,4,151.159256
26.0,3,151.163256
32.0,1,151.165257
20.0,5,151.172251
17.0,6,151.180256
32.0,1,151.181256
20.0,5,151.188271
29.0,2,151.191265
23.0,4,151.197264
26.0,3,151.202779
20.0,5,151.212778
23.0,4,151.217779
32.0,1,151.219779
32.0,1,151.220778
17.0,6,151.229778
23.0,4,151.234778
29.0,2,151.237781
26.0,3,151.242779
20.0,5,151.24878
23.0,4,151.25378
17.0,6,151.260779
23.0,4,151.26478
23.0,4,151.269779
20.0,5,151.275779
29.0,2,151.277779
26.0,3,151.28078
29.0,2,151.28378
26.0,3,151.286787
32.0,1,151.287787
23.0,4,151.292788
20.0,5,151.298816
20.0,5,151.304368
20.0,5,151.310369
29.0,2,151.312369
23.0,4,151.320368
